x,y,uT_target,uT_pinn
0.204545468092,0.159090906382,2.82660866935e-10,0.000115264672786
0.227272734046,0.159090906382,3.08877673438e-10,0.000103656668216
0.25,0.159090906382,3.3352051676e-10,8.92621465027e-05
0.272727280855,0.159090906382,3.56463830675e-10,7.23642297089e-05
0.29545456171,0.159090906382,3.775907087e-10,5.26201911271e-05
0.318181812763,0.159090906382,3.9679340369e-10,3.05664725602e-05
0.340909093618,0.159090906382,4.13974188263e-10,6.24777749181e-06
0.363636374474,0.159090906382,4.29045438066e-10,-2.00229696929e-05
0.386363655329,0.159090906382,4.41930353423e-10,-4.82010655105e-05
0.409090936184,0.159090906382,4.52563347908e-10,-7.81225971878e-05
0.431818187237,0.159090906382,4.60890103859e-10,-0.000109161715955
0.454545468092,0.159090906382,4.6686832178e-10,-0.000140796881169
0.477272748947,0.159090906382,4.70467498292e-10,-0.000172983389348
0.5,0.159090906382,4.71669203694e-10,-0.000204871874303
0.522727251053,0.159090906382,4.70467442781e-10,-0.000236015301198
0.545454502106,0.159090906382,4.6686832178e-10,-0.000266085844487
0.568181812763,0.159090906382,4.60890103859e-10,-0.000294234137982
0.590909063816,0.159090906382,4.52563320152e-10,-0.000319744925946
0.613636374474,0.159090906382,4.41930353423e-10,-0.000342051964253
0.636363625526,0.159090906382,4.29045410311e-10,-0.000360618811101
0.659090876579,0.159090906382,4.13974216018e-10,-0.000374625902623
0.681818187237,0.159090906382,3.96793431445e-10,-0.000383417587727
0.70454543829,0.159090906382,3.77590680944e-10,-0.000386517029256
0.727272748947,0.159090906382,3.56463775164e-10,-0.000383089762181
0.75,0.159090906382,3.3352051676e-10,-0.000372733455151
0.772727251053,0.159090906382,3.08877617927e-10,-0.000355313997716
0.795454502106,0.159090906382,2.82660839179e-10,-0.00033002672717
0.818181812763,0.159090906382,2.55003601568e-10,-0.000296797137707
0.840909123421,0.159090906382,2.26046945051e-10,-0.000255446415395
0.863636374474,0.159090906382,1.95938487657e-10,-0.000205989461392
0.886363625526,0.159090906382,1.64831467919e-10,-0.000148009043187
0.909090876579,0.159090906382,1.32884606097e-10,-8.17286781967e-05
0.931818187237,0.159090906382,1.00260480473e-10,-7.07386061549e-06
0.95454543829,0.159090906382,6.71254649087e-11,7.55083747208e-05
0.977272748947,0.159090906382,3.36483861607e-11,0.000165854115039
1,0.159090906382,-4.12346325897e-17,0.000263948459178
0,0.181818187237,0,0.000104893464595
0.0227272734046,0.181818187237,3.79588790955e-11,0.000117797870189
0.0454545468092,0.181818187237,7.57243226457e-11,0.000128943938762
0.0681818202138,0.181818187237,1.13103887367e-10,0.000137854833156
0.0909090936184,0.181818187237,1.49907114499e-10,0.000144619960338
0.113636367023,0.181818187237,1.8594645268e-10,0.000148747581989
0.136363640428,0.181818187237,2.21038229387e-10,0.000150073785335
0.159090906382,0.181818187237,2.55003629324e-10,0.000148628372699
0.181818187237,0.181818187237,2.8766963811e-10,0.000144113320857
0.204545468092,0.181818187237,3.18869736171e-10,0.000136677641422
0.227272734046,0.181818187237,3.48444939569e-10,0.000126217026263
0.25,0.181818187237,3.76244507772e-10,0.000112910289317
0.272727280855,0.181818187237,4.02126887344e-10,9.68021340668e-05
0.29545456171,0.181818187237,4.2596007277e-10,7.7594537288e-05
0.318181812763,0.181818187237,4.47622661159e-10,5.59431500733e-05
0.340909093618,0.181818187237,4.67004268589e-10,3.18777747452e-05
0.363636374474,0.181818187237,4.84006168477e-10,5.51762059331e-06
0.386363655329,0.181818187237,4.98541652405e-10,-2.2869091481e-05
0.409090936184,0.181818187237,5.10536779519e-10,-5.27906231582e-05
0.431818187237,0.181818187237,5.19930154486e-10,-8.40234570205e-05
0.454545468092,0.181818187237,5.26674204249e-10,-0.000116031151265
0.477272748947,0.181818187237,5.30734400872e-10,-0.000148247461766
0.5,0.181818187237,5.32090094207e-10,-0.000180702190846
0.522727251053,0.181818187237,5.30734345361e-10,-0.000212158542126
0.545454502106,0.181818187237,5.26674204249e-10,-0.000242184381932
0.568181812763,0.181818187237,5.19930154486e-10,-0.000270466785878
0.590909063816,0.181818187237,5.10536724008e-10,-0.000296037178487
0.613636374474,0.181818187237,4.98541652405e-10,-0.000318195205182
0.636363625526,0.181818187237,4.84006168477e-10,-0.000336672645062
0.659090876579,0.181818187237,4.67004324101e-10,-0.000350590329617
0.681818187237,0.181818187237,4.47622716671e-10,-0.000359218101948
0.70454543829,0.181818187237,4.25960045014e-10,-0.000362079124898
0.727272748947,0.181818187237,4.02126776322e-10,-0.000358681660146
0.75,0.181818187237,3.76244507772e-10,-0.000348414760083
0.772727251053,0.181818187237,3.48444856302e-10,-0.000331174116582
0.795454502106,0.181818187237,3.18869708416e-10,-0.000306408386678
0.818181812763,0.181818187237,2.87669610355e-10,-0.000274206977338
