x,y,uT_target,uT_rollout
0.1,0.333333333333,2.63383796814e-10,0.000119187399076
0.133333333333,0.333333333333,3.46672976913e-10,0.000140107317831
0.166666666667,0.333333333333,4.26163935331e-10,0.000151362962302
0.2,0.333333333333,5.00985752493e-10,0.00015307874131
0.233333333333,0.333333333333,5.70318664913e-10,0.000145655483554
0.266666666667,0.333333333333,6.33403046693e-10,0.000129770699775
0.3,0.333333333333,6.89547732145e-10,0.000106334009849
0.333333333333,0.333333333333,7.38137588347e-10,7.64149468605e-05
0.366666666667,0.333333333333,7.78640254665e-10,4.11834217039e-05
0.4,0.333333333333,8.10611975413e-10,1.89466739611e-06
0.433333333333,0.333333333333,8.33702461727e-10,-4.00749691519e-05
0.466666666667,0.333333333333,8.47658729406e-10,-8.31777026345e-05
0.5,0.333333333333,8.52327870662e-10,-0.000125685688485
0.533333333333,0.333333333333,8.47658729406e-10,-0.000165769073464
0.566666666667,0.333333333333,8.33702461727e-10,-0.00020165472652
0.6,0.333333333333,8.10611975413e-10,-0.000231816656159
0.633333333333,0.333333333333,7.78640254665e-10,-0.000255133124338
0.666666666667,0.333333333333,7.38137588347e-10,-0.000270956454706
0.7,0.333333333333,6.89547732145e-10,-0.000279082989007
0.733333333333,0.333333333333,6.33403046693e-10,-0.000279631132084
0.766666666667,0.333333333333,5.70318664913e-10,-0.000272863889441
0.8,0.333333333333,5.00985752493e-10,-0.000258995370933
0.833333333333,0.333333333333,4.26163935331e-10,-0.000238018229013
0.866666666667,0.333333333333,3.46672976913e-10,-0.000209579470522
0.9,0.333333333333,2.63383796814e-10,-0.000172914377393
