epoch,loss_total,loss_pde,loss_bc,loss_obj
1,1.40336355008,0.400618815795,0.477546036243,0.525198698044
2,1.05528070433,0.0901453982107,0.466030448675,0.499104857445
3,0.983949563559,0.0356056011282,0.455296605825,0.493047356606
4,0.946270435676,0.0145103331655,0.453186690807,0.478573411703
5,0.930099366279,0.0104004722554,0.44816750288,0.471531391144
6,0.918388689123,0.0106143897399,0.446356803179,0.461417496204
7,0.908518092893,0.0115481784567,0.443796873093,0.453173041344
8,0.899671288393,0.0147496184334,0.440384447575,0.444537222385
9,0.891462062858,0.0181369235739,0.437487781048,0.435837358236
10,0.88269725088,0.0214970076457,0.434283703566,0.426916539669
11,0.874656854011,0.0251294950023,0.431269258261,0.418258100748
12,0.864931079745,0.0282067090273,0.427884459496,0.408839911222
13,0.856261231005,0.03188521415,0.424563318491,0.399812698364
14,0.846064642258,0.0354265423492,0.421140193939,0.38949790597
15,0.836553987116,0.0401442907751,0.41748291254,0.3789267838
16,0.8263038259,0.0441029530019,0.413210362196,0.368990510702
17,0.817773417383,0.0482399918139,0.410010963678,0.359522461891
18,0.809562442452,0.0527496911585,0.406160205603,0.350652545691
19,0.799176760763,0.0553136251867,0.402970075607,0.340893059969
20,0.790540124476,0.057953800261,0.400094509125,0.33249181509
21,0.784017378464,0.0608674827963,0.398468583822,0.324681311846
22,0.765187359601,0.0609010525048,0.392689585686,0.311596721411
23,0.757534882799,0.061418524757,0.391380697489,0.304735660553
24,0.742041119933,0.0629254966974,0.387909829617,0.291205793619
25,0.732189178467,0.0635572075844,0.385842144489,0.282789826393
26,0.715568607301,0.0615475825965,0.383592545986,0.270428478718
27,0.699191440642,0.0606703057885,0.379903584719,0.258617550135
28,0.674379725754,0.0592727407813,0.377214163542,0.237892821431
29,0.655920135975,0.0626881152391,0.371942132711,0.221289888024
30,0.639987107366,0.065601747483,0.370668083429,0.203717276454
31,0.61847059764,0.0678146813065,0.368379056454,0.182276859879
32,0.60892781876,0.0751911576837,0.366111278534,0.167625382543
33,0.588009655476,0.0715051591396,0.366926074028,0.149578422308
34,0.573082560301,0.0785366982222,0.360995829105,0.133550032973
35,0.550718490407,0.0701065178961,0.361159265041,0.119452707469
36,0.526003593579,0.0634646806866,0.358611345291,0.103927567601
37,0.502697508037,0.0617919668555,0.354075342417,0.0868301987648
38,0.489525599405,0.0656940024346,0.350494980812,0.0733366161585
39,0.501879514009,0.0771578036249,0.357632905245,0.0670888051391
40,0.486992067844,0.0742941901088,0.350875735283,0.061822142452
41,0.46830538772,0.0691181134433,0.34914919734,0.0500380769372
42,0.449660085142,0.0585881099105,0.346239030361,0.04483294487
43,0.44447844401,0.060003965348,0.344288319349,0.0401861593127
44,0.439278918132,0.0585147615522,0.343560814857,0.0372033417225
45,0.428469721228,0.0555385667831,0.342259258032,0.030671896413
46,0.426923420653,0.0564606938511,0.341065108776,0.0293976180255
47,0.418950302154,0.0525905858725,0.340200632811,0.0261590834707
48,0.416666198522,0.0506573971361,0.340150713921,0.0258580874652
49,0.409377165139,0.047880506143,0.339181691408,0.0223149675876
50,0.404147189856,0.0479211535305,0.33686965704,0.0193563792855
51,0.403593864664,0.0504085183144,0.335779130459,0.0174062158912
52,0.405551080033,0.0540516510606,0.335744202137,0.0157552268356
53,0.394998323172,0.0447650961578,0.333948016167,0.0162852108479
54,0.384819599241,0.0389305487275,0.332944363356,0.0129446871579
55,0.382136034779,0.0392252411693,0.330393284559,0.0125175090507
