x,f_true,f_pred,abs_error
0,0.159153833985,0.132848903537,0.0263049304485
0.0101010100916,0.159070283175,0.137077406049,0.0219928771257
0.0202020201832,0.158346220851,0.140892371535,0.0174538493156
0.0303030312061,0.156984552741,0.144260779023,0.0127237737179
0.0404040403664,0.154990747571,0.147149160504,0.00784158706665
0.0505050495267,0.152372866869,0.149522721767,0.00285014510155
0.0606060624123,0.149141430855,0.151345685124,0.0022042542696
0.0707070678473,0.145309448242,0.152582004666,0.00727255642414
0.0808080807328,0.140892371535,0.153194770217,0.0123023986816
0.0909090936184,0.135907948017,0.153147190809,0.0172392427921
0.101010099053,0.130376279354,0.152402356267,0.0220260769129
0.111111111939,0.124319635332,0.150924742222,0.0266051068902
0.121212124825,0.117762394249,0.148679152131,0.0309167578816
0.13131313026,0.110730975866,0.145632609725,0.0349016338587
0.141414135695,0.103253677487,0.141754254699,0.0385005772114
0.151515156031,0.09536062181,0.137016758323,0.0416561365128
0.161616161466,0.0870835632086,0.131396099925,0.0443125367165
0.171717166901,0.0784558579326,0.124873295426,0.0464174374938
0.181818187237,0.0695122405887,0.117435231805,0.0479229912162
0.191919192672,0.0602887347341,0.109075114131,0.0487863793969
0.202020198107,0.0508224517107,0.0997935533524,0.0489711016417
0.212121218443,0.0411515235901,0.0895999670029,0.0484484434128
0.222222223878,0.0313148908317,0.0785126835108,0.0471977926791
0.232323229313,0.0213521849364,0.0665608942509,0.0452087074518
0.242424249649,0.0113034639508,0.0537836775184,0.0424802154303
0.252525240183,0.00120928371325,0.0402325093746,0.0390232242644
0.262626260519,-0.00888982228935,0.0259688589722,0.0348586812615
0.272727280855,-0.0189531128854,0.0110673103482,0.0300204232335
0.282828271389,-0.0289400666952,-0.00438721291721,0.024552853778
0.292929291725,-0.0388105101883,-0.0202993582934,0.0185111518949
0.303030312061,-0.0485246814787,-0.0365637242794,0.0119609571993
0.313131302595,-0.0580434314907,-0.0530668348074,0.00497659668326
0.323232322931,-0.0673284903169,-0.0696879327297,0.00235944241285
0.333333343267,-0.076342433691,-0.0863019675016,0.00995953381062
0.343434333801,-0.0850489735603,-0.102780334651,0.0177313610911
0.353535354137,-0.0934130474925,-0.118993751705,0.0255807042122
0.363636374474,-0.101400986314,-0.13481426239,0.0334132760763
0.373737365007,-0.108980588615,-0.150116205215,0.0411356166005
0.383838385344,-0.116121388972,-0.164780348539,0.0486589595675
0.39393940568,-0.122794643044,-0.17869310081,0.0558984577656
0.404040396214,-0.128973379731,-0.191749691963,0.062776312232
0.41414141655,-0.134632840753,-0.203854516149,0.069221675396
0.424242436886,-0.139750167727,-0.214922398329,0.0751722306013
0.43434342742,-0.144304767251,-0.224879339337,0.0805745720863
0.444444447756,-0.148278295994,-0.233662828803,0.0853845328093
0.454545468092,-0.15165476501,-0.241222068667,0.0895673036575
0.464646458626,-0.154420554638,-0.24751855433,0.093097999692
0.474747478962,-0.156564578414,-0.252526074648,0.0959614962339
0.484848499298,-0.158078163862,-0.256230324507,0.0981521606445
0.494949489832,-0.158955216408,-0.258629441261,0.0996742248535
0.50505053997,-0.159192204475,-0.259733885527,0.100541681051
0.515151500702,-0.158788204193,-0.259566217661,0.100778013468
0.525252521038,-0.157744795084,-0.258160531521,0.100415736437
0.535353541374,-0.156066209078,-0.255562931299,0.0994967222214
0.545454502106,-0.153759226203,-0.251830905676,0.0980716794729
0.555555582047,-0.150833070278,-0.247031837702,0.0961987674236
0.565656542778,-0.147299587727,-0.241243541241,0.0939439535141
0.575757563114,-0.143172979355,-0.234552457929,0.0913794785738
0.58585858345,-0.138469859958,-0.227052256465,0.0885823965073
0.595959603786,-0.133209183812,-0.218843564391,0.085634380579
0.606060624123,-0.127412095666,-0.210031151772,0.0826190561056
0.616161584854,-0.121101997793,-0.200723856688,0.0796218588948
0.626262664795,-0.114304184914,-0.191031351686,0.0767271667719
0.636363625526,-0.107046224177,-0.181064322591,0.0740180984139
0.646464645863,-0.0993571653962,-0.170931816101,0.0715746507049
0.656565666199,-0.0912680327892,-0.160740405321,0.0694723725319
0.66666662693,-0.0828114524484,-0.150592565536,0.0677811130881
0.676767706871,-0.0740213096142,-0.140586659312,0.0665653496981
0.686868667603,-0.0649331584573,-0.130814597011,0.0658814385533
0.696969687939,-0.0555835440755,-0.12136246264,0.0657789185643
0.707070708275,-0.0460101217031,-0.112308934331,0.0662988126278
0.717171728611,-0.0362514257431,-0.103726431727,0.0674750059843
0.727272748947,-0.0263467617333,-0.0956788361073,0.0693320780993
0.737373709679,-0.0163360834122,-0.0882235169411,0.0718874335289
0.747474789619,-0.0062594730407,-0.0814096778631,0.0751502066851
0.757575750351,0.00384218944237,-0.0752791166306,0.0791213065386
0.767676770687,0.0139284553006,-0.069866925478,0.0837953835726
0.777777791023,0.0239587146789,-0.0652000457048,0.0891587585211
0.787878751755,0.0338923484087,-0.0612993091345,0.0951916575432
0.797979831696,0.0436896570027,-0.0581781119108,0.101867765188
0.808080792427,0.0533109009266,-0.0558437854052,0.109154686332
0.818181812763,0.0627175495028,-0.0542970448732,0.117014594376
0.828282833099,0.0718716606498,-0.0535328537226,0.125404506922
0.838383853436,0.0807363688946,-0.0535406023264,0.134276971221
0.848484873772,0.089275971055,-0.054303959012,0.143579930067
0.858585834503,0.0974560976028,-0.0558017045259,0.153257802129
0.868686854839,0.105243802071,-0.0580081194639,0.163251921535
0.878787875175,0.112607724965,-0.060893252492,0.173500984907
0.888888895512,0.119518212974,-0.0644230544567,0.183941274881
0.898989915848,0.125947445631,-0.0685600340366,0.194507479668
0.909090876579,0.131869480014,-0.0732637643814,0.205133244395
0.919191896915,0.137260586023,-0.0784911811352,0.215751767159
0.929292917252,0.142098993063,-0.0841970443726,0.226296037436
0.939393937588,0.146365195513,-0.0903338193893,0.236699014902
0.949494957924,0.150042057037,-0.0968534499407,0.246895506978
0.95959597826,0.153114750981,-0.103706359863,0.256821095943
0.969696998596,0.155570909381,-0.110842689872,0.266413599253
0.979797959328,0.157400608063,-0.118212267756,0.27561289072
0.989898979664,0.158596515656,-0.125765442848,0.284361958504
1,0.159153833985,-0.133453145623,0.292606979609
