epoch,loss_total,loss_pde,loss_bc,loss_obj
1,4562163.50934,0.492427860945,0.558011651039,0.45621624589
2,3137177.33036,2.44350420535,0.638156414032,0.31371742487
3,1351188.34441,14.0862751484,0.738043129444,0.135117352009
4,304345.347494,56.9146846771,1.1891746521,0.0304287243634
5,110194.178364,111.879933167,1.8700094223,0.0110080428421
6,26166.0747955,132.187216949,2.08749842644,0.00260318000801
7,26251.7616439,136.680026245,2.05158257484,0.0026113030035
8,15457.1469541,138.983571625,1.91986620426,0.00153162435163
9,6775.76137037,133.087537384,1.8869458437,0.000664078688715
10,5395.18486398,128.304148102,1.78591036797,0.000526509480551
11,4208.84558548,125.734448242,1.71480941772,0.000408139632782
12,3382.31939914,122.924382782,1.64058291912,0.000325775443343
13,2995.32727922,121.259415436,1.60274362564,0.000287246512016
14,2637.83245464,119.353647614,1.5778028965,0.000251690100413
15,2346.28931265,117.838569641,1.56358861923,0.000222688715439
16,2075.37213969,116.462109375,1.55505049229,0.000195735497982
17,1827.56598093,115.407266998,1.54950118065,0.000171060921275
18,1604.31344375,114.401558685,1.54534244537,0.000148836654262
19,1405.33827365,113.466725922,1.54187393188,0.000129032967379
20,1230.0996303,112.59514389,1.53775262833,0.000111596673378
21,1077.30079523,111.82518158,1.53346586227,9.63942147791e-05
22,945.500914042,111.09537735,1.52906966209,8.3287646703e-05
23,833.009726795,110.440027618,1.52484619617,7.2104485298e-05
24,737.927566023,109.845010376,1.52081441879,6.26561741228e-05
25,658.353349678,109.321507263,1.51712334156,5.47514719074e-05
26,592.330910178,108.840849304,1.51374828815,4.81976312585e-05
27,538.00563701,108.41865387,1.51067352295,4.28076309618e-05
28,493.646109016,108.06036911,1.50780081749,3.84077939088e-05
29,457.624150263,107.730285645,1.50515246391,3.48388712155e-05
30,428.522951931,107.44495697,1.50269341469,3.19575301546e-05
31,405.088899042,107.187908173,1.5003964901,2.9640059438e-05
32,386.246554544,106.969967651,1.49824213982,2.77778344753e-05
