epoch,loss_total,loss_pde,loss_bc
126,0.00276647721766,0.00151468770928,0.00125178950839
127,0.00178948146931,0.000707595350104,0.00108188611921
128,0.00259811457363,0.00150881989975,0.00108929467387
129,0.00168431771453,0.000673089060001,0.00101122865453
130,0.00566902529099,0.00293570575886,0.00273331953213
131,0.0402645749971,0.0343402886763,0.00592428632081
132,0.0125964508276,0.0081525161746,0.00444393465295
133,0.00552011360414,0.00284978104755,0.00267033255659
134,0.00315251111169,0.00148437431199,0.00166813679971
135,0.00242290927854,0.000944091266138,0.0014788180124
136,0.00200732775847,0.000624747149413,0.00138258060906
137,0.00172991678992,0.000423571452848,0.00130634533707
138,0.00160804472689,0.000360492969048,0.00124755175784
139,0.0015084124665,0.000332840069314,0.00117557239719
140,0.00143945144373,0.000326889887219,0.00111256155651
141,0.00137839145609,0.000330300006317,0.00104809144977
142,0.00134779429645,0.000346568279201,0.00100122601725
143,0.00129466964863,0.000343779695686,0.000950889952946
144,0.00125283354428,0.000347722985316,0.000905110558961
145,0.00127729917585,0.00041110253369,0.000866196642164
146,0.00116529306397,0.000336500955746,0.000828792108223
147,0.00117020765319,0.000355720659718,0.000814486993477
148,0.0011009300244,0.000338830682449,0.000762099341955
149,0.0010743537714,0.000326348425006,0.000748005346395
150,0.00113640318159,0.000422473880462,0.000713929301128
151,0.00217719762004,0.0013881627412,0.000789034878835
152,0.00153818907565,0.000847489229636,0.000690699846018
153,0.00129117520701,0.000606135590351,0.000685039616656
154,0.00574690029025,0.00403610030189,0.00171079998836
155,0.0104689620086,0.00890353565337,0.00156542635523
156,0.00376715632447,0.00243881687347,0.00132833945099
157,0.00202250218717,0.00122480973369,0.000797692453489
158,0.00115543720894,0.000462144968333,0.000693292240612
159,0.00132981001807,0.000622702771216,0.000707107246853
160,0.00107872919762,0.0004175909271,0.000661138270516
161,0.000995054512168,0.000332945512491,0.000662108999677
162,0.000985623398446,0.000390692966175,0.000594930432271
163,0.00106675242714,0.000434815135668,0.000631937291473
164,0.00134433233179,0.000760435918346,0.000583896413445
165,0.00171114023833,0.000977301472449,0.000733838765882
166,0.00316090719425,0.00200714427629,0.00115376291797
167,0.0140917938086,0.0124445365625,0.00164725724608
168,0.00713549334323,0.00556339161703,0.0015721017262
169,0.00271601284039,0.00182757155853,0.000888441281859
170,0.00190898421279,0.0011512914818,0.000757692730986
171,0.00156451494549,0.0008722440165,0.000692270928994
172,0.00120605115953,0.000558520210325,0.000647530949209
173,0.00106641409511,0.000439113276661,0.000627300818451
174,0.00104365743173,0.00045903295686,0.000584624474868
175,0.000998490698112,0.000452527227753,0.000545963470358
176,0.00118790440611,0.000522084842669,0.000665819563437
177,0.00176682833699,0.00122066311887,0.000546165218111
178,0.00113357391965,0.000628392890212,0.000505181029439
179,0.000949660636252,0.000451750674983,0.000497909961268
180,0.00138678136427,0.000917720516736,0.000469060847536
181,0.000833103299374,0.000383820949355,0.000449282350019
182,0.00104266561684,0.00048884411226,0.000553821504582
183,0.00674786059535,0.00580233069486,0.000945529900491
184,0.0075072142703,0.00617861358332,0.00132860068697
185,0.005023709737,0.00389512000256,0.00112858973444
186,0.00329709060607,0.00267524949159,0.00062184111448
187,0.00259198332205,0.0018965063733,0.000695476948749
188,0.00207005548582,0.00149370610307,0.000576349382754
189,0.00129038882442,0.000765116605908,0.000525272218511
190,0.000927565290476,0.00041068335704,0.000516881933436
191,0.000828428154637,0.000364118973084,0.000464309181552
192,0.000877129944274,0.000416674575536,0.000460455368739
193,0.00124067561701,0.000777072901838,0.000463602715172
194,0.00128532907984,0.00085248099349,0.000432848086348
195,0.000856061193917,0.000442087436386,0.000413973757531
196,0.00070363128325,0.000328708055895,0.000374923227355
197,0.000716133220703,0.000342088434263,0.00037404478644
198,0.000613770389464,0.000258630461758,0.000355139927706
199,0.000841941304679,0.000475612729497,0.000366328575183
200,0.00154933074082,0.00120609948935,0.000343231251463
201,0.000670004778658,0.000326176258386,0.000343828520272
202,0.00175717500097,0.00119224258524,0.000564932415728
203,0.00335801587498,0.00292470064305,0.00043331523193
204,0.00124430122814,0.000782227395393,0.00046207383275
205,0.000727901581558,0.000407810436445,0.000320091145113
206,0.00315174771822,0.00196968516684,0.00118206255138
207,0.0149136073422,0.0135215151357,0.00139209220652
208,0.00366125111468,0.00253169815987,0.00112955295481
209,0.00169204109407,0.00118070256722,0.000511338526849
210,0.000860847634613,0.000418050694861,0.000442796939751
211,0.000757613769383,0.000339080431149,0.000418533338234
212,0.000981874042191,0.000554881617427,0.000426992424764
213,0.000819366444193,0.000449947158631,0.000369419285562
214,0.000695809716126,0.000345854985062,0.000349954731064
215,0.000906009692699,0.000545497285202,0.000360512407497
216,0.000776783209585,0.000437339181371,0.000339444028214
217,0.000766349511105,0.000446852113237,0.000319497397868
218,0.000808755046455,0.000458227319177,0.000350527727278
219,0.00129191966262,0.000982777640456,0.000309142022161
220,0.00162569642271,0.00133276933775,0.000292927084956
221,0.00138257509097,0.0010846612975,0.000297913793474
222,0.000654020902584,0.000362510912237,0.000291509990348
223,0.00124539261305,0.000772315902577,0.000473076710477
224,0.00205789987958,0.00159893619857,0.000458963681012
225,0.00202860106656,0.00169661876571,0.00033198230085
226,0.00076970460068,0.000485305287293,0.000284399313387
227,0.000671076322033,0.000329803816567,0.000341272505466
228,0.0108311077813,0.0102377952891,0.000593312492128
229,0.00351510585169,0.0027454211202,0.000769684731495
230,0.00264071561396,0.00203003378119,0.000610681832768
231,0.00131093370146,0.000939068704611,0.00037186499685
232,0.000708426961501,0.000378802594787,0.000329624366714
233,0.000537989079021,0.000233948638197,0.000304040440824
234,0.000491167478322,0.000195465517754,0.000295701960567
235,0.000479282229207,0.000199680885999,0.000279601343209
236,0.000577334406262,0.000306567705411,0.000270766700851
237,0.000631134687865,0.000352623603249,0.000278511084616
238,0.000751373538515,0.000485621747794,0.000265751790721
239,0.000853815642768,0.000539269068395,0.000314546574373
240,0.00250489296159,0.00188885864336,0.000616034318227
241,0.00244831343007,0.00202376799716,0.000424545432907
242,0.00148855009757,0.00121723636112,0.000271313736448
243,0.00218877885491,0.00166332817171,0.000525450683199
244,0.00279216175404,0.00242062493198,0.000371536822058
245,0.00090902208467,0.000637593911961,0.000271428172709
246,0.000617982065887,0.000367553849355,0.000250428216532
247,0.000865644372243,0.000585293110635,0.000280351261608
248,0.000646428742039,0.000391894236964,0.000254534505075
249,0.000618672430573,0.000401462933223,0.00021720949735
250,0.000692563822668,0.000445848672825,0.000246715149842
251,0.00798955120263,0.00761971907923,0.000369832123397
252,0.00891295691254,0.00727318924619,0.00163976766635
253,0.00713147924398,0.00571229137131,0.00141918787267
254,0.00244091864733,0.00194867048704,0.000492248160299
255,0.00143642121402,0.00108907206159,0.000347349152435
256,0.000692856911337,0.000359931093408,0.000332925817929
257,0.000580056813487,0.000261834396224,0.000318222417263
258,0.00046448323701,0.000175417968421,0.000289065268589
259,0.000428418788943,0.000161396092153,0.000267022696789
260,0.000417273136554,0.000162416655803,0.000254856480751
261,0.000404271927255,0.000166361093579,0.000237910833675
262,0.000398023458547,0.000170372263528,0.000227651195019
263,0.000387713167584,0.000168246391695,0.000219466775889
264,0.000383947730006,0.000177802985127,0.00020614474488
265,0.000575455586659,0.00034602918895,0.000229426397709
266,0.000618561249576,0.000395061075687,0.000223500173888
267,0.00217362271796,0.00194876348251,0.000224859235459
268,0.00284825151321,0.00234182903077,0.000506422482431
269,0.00238456903026,0.00208499186556,0.000299577164697
270,0.0011394515459,0.000878589547938,0.000260861997958
271,0.000990677207301,0.00079074678506,0.000199930422241
272,0.00126596275368,0.00105854935828,0.000207413395401
273,0.00101269942097,0.000750894342491,0.00026180507848
274,0.00154978593055,0.00129182217934,0.00025796375121
275,0.00123018732411,0.00100984910678,0.000220338217332
276,0.000980007171165,0.000747711601434,0.000232295569731
277,0.00140607269277,0.00115228685463,0.00025378583814
278,0.00138129045954,0.00117486112285,0.000206429336686
279,0.000464105237916,0.00026396104804,0.000200144189876
280,0.000421166299202,0.000239350872289,0.000181815426913
281,0.000512124953093,0.000336823443649,0.000175301509444
282,0.000808124603645,0.000611522844702,0.000196601758944
283,0.000680804843432,0.000467168234172,0.00021363660926
284,0.00747084898758,0.00708531360142,0.000385535386158
285,0.0036457550159,0.00311879512446,0.000526959891431
286,0.0021973699826,0.00178766476747,0.000409705215134
287,0.00123991579749,0.00100032701157,0.000239588785917
288,0.000583909396664,0.000360418463242,0.000223490933422
289,0.00039909951156,0.000187550505507,0.000211549006053
290,0.000389889260987,0.000192351057194,0.000197538203793
291,0.000549029080139,0.000354012446769,0.00019501663337
292,0.000910306439619,0.000599111636984,0.000311194802634
293,0.00164950625767,0.00144528774981,0.000204218507861
294,0.00403601929429,0.0031363555172,0.000899663777091
295,0.0032264736481,0.00280048530549,0.000425988342613
296,0.00149136582331,0.00126238061057,0.000228985212743
297,0.00116241749347,0.000864540341718,0.000297877151752
298,0.00090443710651,0.000670550095674,0.000233887010836
299,0.000873500497255,0.000657316065917,0.000216184431338
300,0.000420839426806,0.000235596019775,0.000185243407032
301,0.000336626713397,0.000165612692945,0.000171014020452
302,0.00092203282984,0.000647474772995,0.000274558056844
303,0.00171658940235,0.00145203852298,0.000264550879365
304,0.00127144267317,0.00101787234889,0.000253570324276
305,0.00348795656028,0.00274525067216,0.000742705888115
306,0.00260378314124,0.0022063198121,0.000397463329136
307,0.00239256479545,0.00209907664685,0.0002934881486
308,0.00354849311407,0.00328327159514,0.00026522151893
309,0.00205697347992,0.00171904279268,0.000337930687238
310,0.00179274843831,0.00152546054742,0.000267287890892
311,0.00129603067762,0.00104088138323,0.000255149294389
312,0.000701316370396,0.000503565883264,0.000197750487132
313,0.00035072483588,0.000167257286375,0.000183467549505
314,0.000377998784097,0.000191952024034,0.000186046760064
315,0.000373717281036,0.000201580667635,0.000172136613401
316,0.000461646135955,0.000278487698233,0.000183158437721
317,0.000449289844255,0.000299975610687,0.000149314233568
318,0.000541954643268,0.000388506065065,0.000153448578203
319,0.00104244534305,0.000789926220023,0.000252519123023
320,0.000971045218466,0.000777985584864,0.000193059633602
321,0.000381976453355,0.000232124584727,0.000149851868628
322,0.0034431494365,0.0032595641911,0.000183585245395
323,0.00349144097418,0.00303661489743,0.000454826076748
324,0.00257829913608,0.00225463834795,0.000323660788126
325,0.000699680157413,0.000512836738199,0.000186843419215
326,0.000557938490238,0.000376057856192,0.000181880634045
327,0.000508424121654,0.000351084739668,0.000157339381985
328,0.000777315271262,0.000509477550804,0.000267837720457
329,0.00287331804866,0.00259976986563,0.000273548183031
330,0.00171712138399,0.00148456532042,0.000232556063565
331,0.00300531529647,0.00252462147328,0.000480693823192
332,0.00409529859608,0.0037192354881,0.000376063107979
333,0.00204655924899,0.00165190729167,0.000394651957322
334,0.00111728101911,0.000860398766235,0.00025688225287
335,0.000529445878055,0.00033267755789,0.000196768320166
336,0.00049093637499,0.000318847579183,0.000172088795807
337,0.000374214771728,0.000202993240964,0.000171221530763
338,0.000426629088179,0.000216312716657,0.000210316371522
339,0.000619009434013,0.000474640101311,0.000144369332702
340,0.000314160840207,0.000182360040344,0.000131800799863
341,0.000270140457724,0.000138774687366,0.000131365770358
342,0.000286907314876,0.000153931142268,0.000132976172608
343,0.000982302500051,0.000860042008571,0.00012226049148
344,0.000464248381468,0.000321281198558,0.00014296718291
345,0.000262105775619,0.000143606277561,0.000118499498058
346,0.00114107463451,0.00088445841975,0.000256616214756
347,0.00421606120653,0.00380162056535,0.00041444064118
348,0.00209092609875,0.00184607461269,0.000244851486059
349,0.0016507005872,0.00146253879357,0.000188161793631
350,0.000946728316194,0.000771746570535,0.000174981745658
351,0.000297645495448,0.000163864034403,0.000133781461045
352,0.000268131022312,0.000144118538446,0.000124012483866
353,0.000482081042719,0.000321436964441,0.000160644078278
354,0.000900526647456,0.000768211699324,0.000132314948132
355,0.00085420691903,0.000689387794409,0.00016481912462
356,0.00248528586235,0.00225452185259,0.000230764009757
357,0.000605711298704,0.000470734572446,0.000134976726258
358,0.000462975665869,0.000328876332787,0.000134099333081
359,0.00220606626826,0.00186678760801,0.000339278660249
360,0.00567973109137,0.00534042204672,0.000339309044648
361,0.00504031538148,0.00449596921098,0.0005443461705
362,0.00490638855554,0.00429444675974,0.000611941795796
363,0.00253844306571,0.00216948690941,0.000368956156308
364,0.00206080737407,0.00177429951727,0.000286507856799
365,0.000923638981476,0.000685991886712,0.000237647094764
366,0.000881507794838,0.000588541390607,0.000292966404231
367,0.000728815422917,0.000529852804902,0.000198962618015
368,0.000483703824284,0.000321766269917,0.000161937554367
369,0.000409379944904,0.000259302725317,0.000150077219587
370,0.000268994647922,0.000129452331021,0.000139542316901
371,0.000229972679517,9.88168350887e-05,0.000131155844429
372,0.000241776394978,0.000118433139141,0.000123343255837
373,0.000244608618232,0.000122501576698,0.000122107041534
374,0.000251194489829,0.000138495858118,0.00011269863171
375,0.000222052400204,0.000119696920592,0.000102355479612
376,0.000215135324834,0.000112463421101,0.000102671903733
377,0.000273298837419,0.000165384984575,0.000107913852844
378,0.00208256471669,0.00195341658546,0.000129148131236
379,0.00182673819072,0.00161700754834,0.000209730642382
380,0.000950446957722,0.000780951749766,0.000169495207956
381,0.00118285920034,0.00103759159247,0.000145267607877
382,0.00223932164663,0.00180774455366,0.000431577092968
383,0.00421346870135,0.00378479716019,0.000428671541158
384,0.00213263961487,0.00169840120943,0.000434238405433
385,0.00194794303388,0.00153444267926,0.000413500354625
386,0.00189711800049,0.0016638908608,0.000233227139688
387,0.000836368869204,0.000662944091164,0.00017342477804
388,0.00150595587038,0.00135440948943,0.000151546380948
389,0.000975413765991,0.000790584229981,0.000184829536011
390,0.000418483569956,0.000272754040634,0.000145729529322
391,0.000359016656876,0.000177741295192,0.000181275361683
392,0.000741784908314,0.000591530737438,0.000150254170876
393,0.000633151907823,0.000503503481741,0.000129648426082
394,0.000648566158634,0.000516775181313,0.000131790977321
395,0.000322197019705,0.000220799936506,0.000101397083199
396,0.000358024438901,0.000262251627282,9.57728116191e-05
397,0.000401051405061,0.000306759505474,9.42918995861e-05
398,0.000226894134539,0.000127674170653,9.92199638858e-05
399,0.000252844044735,0.000162203009677,9.06410350581e-05
400,0.000459992785181,0.000381958758226,7.80340269557e-05
401,0.00024314407201,0.000136409033439,0.000106735038571
402,0.00346106116776,0.00294893648825,0.000512124679517
403,0.00457963423396,0.00421680588915,0.000362828344805
404,0.00201685038919,0.00182627046015,0.00019057992904
405,0.000898457493167,0.000726842420409,0.000171615072759
406,0.000488494015735,0.000360537890083,0.000127956125652
407,0.000239676784986,0.000119457425171,0.000120219359815
408,0.00023959078535,0.000131364510162,0.000108226275188
409,0.000302683086193,0.000176829464908,0.000125853621284
410,0.000760206121777,0.000525874026062,0.000234332095715
411,0.00159275323313,0.00137384888876,0.000218904344365
412,0.00112691849281,0.000926361479651,0.000200557013159
413,0.00121949526074,0.00104905807821,0.000170437182533
414,0.000591897863342,0.000482524213294,0.000109373650048
415,0.000589072555886,0.000411755475216,0.00017731708067
416,0.00232486896566,0.00211734576151,0.000207523204153
417,0.00119506732153,0.00101509098022,0.000179976341315
418,0.000961612816172,0.000832756509044,0.000128856307128
419,0.000392038492282,0.000294785117876,9.72533744061e-05
420,0.000258668325114,0.000172749371995,8.59189531184e-05
421,0.000378015829483,0.000284434841888,9.35809875955e-05
422,0.000307149156288,0.000222793115245,8.43560410431e-05
423,0.000271741019969,0.000152966381575,0.000118774638395
424,0.00499747389695,0.0043685068842,0.000628967012744
425,0.00279935458675,0.00240723143215,0.000392123154597
426,0.000861596612958,0.000614431517897,0.000247165095061
427,0.00360006019328,0.00337600607163,0.000224054121645
428,0.00195687817177,0.00175513370777,0.000201744463993
429,0.00183302237201,0.00154473050861,0.000288291863399
430,0.000944426778005,0.000821763213025,0.00012266356498
431,0.00047850774572,0.000360804484808,0.000117703260912
432,0.00032484796393,0.000201444186678,0.000123403777252
433,0.000253632534441,0.000151769593504,0.000101862940937
434,0.000191382888806,9.86485825706e-05,9.27343062358e-05
435,0.000182206291356,0.000100109667983,8.20966233732e-05
436,0.000189344449245,0.000101706609348,8.76378398971e-05
437,0.000206327547494,0.000123686667939,8.26408795547e-05
438,0.000207734835567,0.000126259535318,8.14753002487e-05
439,0.001161100647,0.000942435332399,0.000218665314605
440,0.00180724734673,0.00161890020536,0.000188347141375
441,0.000501096872904,0.000414983528026,8.6113344878e-05
442,0.000300695085025,0.000172778962587,0.000127916122437
443,0.00315183427883,0.00280371911358,0.000348115165252
444,0.00284731478314,0.0026326556399,0.000214659143239
445,0.00120332820079,0.00107888196799,0.000124446232803
446,0.000517931905779,0.000408298256662,0.000109633649117
447,0.00136727744539,0.00110688279674,0.000260394648649
448,0.00105445579538,0.000911280374567,0.000143175420817
449,0.000813036208274,0.000700022207457,0.000113014000817
450,0.000217586979852,0.000126953460858,9.06335189939e-05
451,0.000155722377531,7.62944226153e-05,7.94279549154e-05
452,0.000329391020932,0.000238807371352,9.05836495804e-05
453,0.000471776880295,0.000324944665044,0.00014683221525
454,0.00191911741131,0.00177196867735,0.000147148733959
455,0.000680529660895,0.000508604603237,0.000171925057657
456,0.00299698369927,0.00266395764775,0.000333026051521
457,0.0007090030369,0.00061805198784,9.09510490601e-05
458,0.000352447212936,0.000233066916553,0.000119380296383
459,0.000448570238223,0.00034379376375,0.000104776474473
460,0.000919378947583,0.000742070088745,0.000177308858838
461,0.00212827230498,0.00172479286484,0.000403479440138
462,0.00215427518415,0.00199975380965,0.000154521374498
463,0.000465966054617,0.000340390767815,0.000125575286802
464,0.000595720375713,0.000468262624054,0.00012745775166
465,0.000691327457025,0.00058523267362,0.000106094783405
466,0.000352520134766,0.00027134170814,8.11784266261e-05
467,0.000253961524868,0.000175992544973,7.79689798946e-05
468,0.000718358086306,0.000583154262858,0.000135203823447
469,0.000709538200317,0.000611598994146,9.79392061708e-05
470,0.000912281727506,0.000565029985592,0.000347251741914
471,0.00386058029835,0.00363873224705,0.000221848051297
472,0.00140462686541,0.00123891483527,0.000165712030139
473,0.000499037161353,0.000410374772036,8.86623893166e-05
474,0.000522119025845,0.000411368706409,0.000110750319436
475,0.000756364234257,0.000667216524016,8.91477102414e-05
476,0.000637624326919,0.000437549695198,0.000200074631721
477,0.0025758886346,0.00214430985361,0.00043157878099
478,0.00555990744033,0.00524019668228,0.000319710758049
479,0.00147178004117,0.00125608052331,0.000215699517867
480,0.00164743597561,0.00147554560972,0.000171890365891
481,0.000831863458734,0.000646916095866,0.000184947362868
482,0.000342443383124,0.000235131084628,0.000107312298496
483,0.000182805837903,9.40818212257e-05,8.87240166776e-05
484,0.000173544743302,9.28175570152e-05,8.07271862868e-05
485,0.000168913955349,9.16578737815e-05,7.72560815676e-05
486,0.000334852410742,0.000239419822901,9.54325878411e-05
487,0.000328155087482,0.000258026192023,7.01288954588e-05
488,0.00021399158868,0.00014192519302,7.20663956599e-05
489,0.000275472056092,0.000213614891254,6.18571648374e-05
490,0.000134252303906,7.53163742047e-05,5.8935929701e-05
491,0.000161502098854,9.63853050052e-05,6.51167938486e-05
492,0.0016662813272,0.00111961802613,0.000546663301066
493,0.0160231588496,0.0142000057356,0.00182315311395
494,0.0047462734743,0.0035874803667,0.00115879310761
495,0.00148440127668,0.00116792366316,0.000316477613524
496,0.000915172751411,0.00070659724006,0.000208575511351
497,0.000465261601494,0.000280305565684,0.00018495603581
498,0.000284654599818,0.000148238499969,0.000136416099849
499,0.00022930801133,0.000111294394446,0.000118013616884
500,0.000167619366403,6.65225692501e-05,0.000101096797152
501,0.000152438903751,6.04081971687e-05,9.20307065826e-05
502,0.000148212213753,6.58094981191e-05,8.24027156341e-05
503,0.000142614343713,6.50229350867e-05,7.75914086262e-05
504,0.00014402036104,7.20774529327e-05,7.19429081073e-05
505,0.000143001145625,7.5662638119e-05,6.73385075061e-05
506,0.000136204384034,6.66136547807e-05,6.95907292538e-05
507,0.000169265103614,0.000108788020589,6.0477083025e-05
508,0.000176184298471,0.000118006076082,5.8178222389e-05
509,0.000314340220211,0.000257548973605,5.67912466067e-05
510,0.000597975345954,0.000540613784324,5.73615616304e-05
511,0.00110633446275,0.00100551925243,0.000100815210317
512,0.000598431407707,0.000505010833149,9.3420574558e-05
513,0.000476691697259,0.000388876345824,8.7815351435e-05
514,0.000560101890005,0.00044032613805,0.000119775751955
515,0.00159990462707,0.00143376938358,0.000166135243489
516,0.00142945563712,0.00126663268602,0.000162822951097
517,0.000949016561208,0.000846982082294,0.000102034478914
518,0.00034613330572,0.000279907161166,6.62261445541e-05
519,0.000282059409801,0.000218162866804,6.38965429971e-05
520,0.000695531014935,0.000580760787125,0.00011477022781
521,0.0017372937742,0.00152233055414,0.00021496322006
522,0.0019519802474,0.00139328740188,0.000558692845516
523,0.0029849239203,0.0028344043807,0.000150519539602
524,0.00087924972031,0.000692002718279,0.000187247002032
525,0.000655643796199,0.000564872601535,9.07711946638e-05
526,0.000331806280155,0.000248391034984,8.34152451716e-05
527,0.000145151353718,7.28596653062e-05,7.22916884115e-05
528,0.000145509951471,8.42150071549e-05,6.12949443166e-05
529,0.000193591598872,0.000116666435133,7.69251637394e-05
530,0.00396042864886,0.0036337587575,0.000326669891365
531,0.00444721292151,0.00404870138882,0.000398511532694
532,0.00153921599267,0.00138935296272,0.000149863029947
533,0.00111652310297,0.000912818699726,0.000203704403248
534,0.000830820739793,0.000706992468622,0.000123828271171
