x,t,u_true,u_pred,abs_error
0,0,0,0.0699294507504,0.0699294507504
0.448798954487,0,0.433883756399,0.067352078855,0.366531670094
0.897597908974,0,0.781831502914,0.0654027312994,0.716428756714
1.34639692307,0,0.974927961826,0.0578225292265,0.917105436325
1.79519581795,0,0.974927902222,0.0423134602606,0.932614445686
2.24399471283,0,0.781831502914,0.0213612727821,0.760470211506
2.69279384613,0,0.433883607388,-0.000764789059758,0.434648394585
3.14159274101,0,-8.74227765735e-08,-0.0201230831444,0.0201229956001
0,0.142857149243,0,0.0479696281254,0.0479696281254
0.448798954487,0.142857149243,0.376124233007,0.0477066487074,0.328417599201
0.897597908974,0.142857149243,0.677752435207,0.0523627884686,0.625389635563
1.34639692307,0.142857149243,0.84514349699,0.0540000349283,0.791143476963
1.79519581795,0.142857149243,0.845143437386,0.0468023680151,0.798341095448
2.24399471283,0.142857149243,0.677752435207,0.0319567769766,0.64579564333
2.69279384613,0.142857149243,0.376124113798,0.0137914931402,0.362332612276
3.14159274101,0.142857149243,-7.57848752642e-08,-0.00349959963933,0.00349952396937
0,0.285714298487,0,0.0325848124921,0.0325848124921
0.448798954487,0.285714298487,0.326053798199,0.0320754386485,0.293978363276
0.897597908974,0.285714298487,0.587528645992,0.0398647151887,0.547663927078
1.34639692307,0.285714298487,0.732636213303,0.0488434880972,0.683792710304
1.79519581795,0.285714298487,0.732636213303,0.0504271499813,0.682209074497
2.24399471283,0.285714298487,0.587528645992,0.0434154197574,0.544113218784
2.69279384613,0.285714298487,0.326053678989,0.0307348780334,0.295318812132
3.14159274101,0.285714298487,-6.56962342305e-08,0.0160126127303,0.0160126779228
0,0.428571462631,0,0.0302153602242,0.0302153602242
0.448798954487,0.428571462631,0.282648801804,0.0273638404906,0.255284965038
0.897597908974,0.428571462631,0.509315550327,0.0332111008465,0.476104438305
1.34639692307,0.428571462631,0.635106086731,0.0438552610576,0.591250836849
1.79519581795,0.428571462631,0.635106086731,0.0514100976288,0.583696007729
2.24399471283,0.428571462631,0.509315550327,0.0523656904697,0.456949859858
2.69279384613,0.428571462631,0.282648712397,0.0461083687842,0.236540347338
3.14159274101,0.428571462631,-5.69506077852e-08,0.0343122296035,0.0343122854829
0,0.571428537369,0,0.0407870262861,0.0407870262861
0.448798954487,0.571428537369,0.245022028685,0.0346264839172,0.210395544767
0.897597908974,0.571428537369,0.44151443243,0.0346153974533,0.406899034977
1.34639692307,0.571428537369,0.550559520721,0.0404476299882,0.510111868382
1.79519581795,0.571428537369,0.550559461117,0.0483010672033,0.502258419991
2.24399471283,0.571428537369,0.44151443243,0.0543185807765,0.387195855379
2.69279384613,0.571428537369,0.245021939278,0.0537370964885,0.191284835339
3.14159274101,0.571428537369,-4.93692269288e-08,0.0449704155326,0.0449704639614
0,0.714285731316,0,0.0583445392549,0.0583445392549
0.448798954487,0.714285731316,0.212404176593,0.0485858619213,0.163818314672
0.897597908974,0.714285731316,0.38273909688,0.0413132943213,0.341425806284
1.34639692307,0.714285731316,0.477267831564,0.0386595949531,0.43860822916
1.79519581795,0.714285731316,0.477267801762,0.0409925505519,0.436275243759
2.24399471283,0.714285731316,0.38273909688,0.0463101416826,0.336428940296
2.69279384613,0.714285731316,0.212404102087,0.04829736799,0.164106726646
3.14159274101,0.714285731316,-4.27970903161e-08,0.0421040728688,0.042104113847
0,0.857142865658,0,0.0765446722507,0.0765446722507
0.448798954487,0.857142865658,0.184128493071,0.0633796975017,0.120748795569
0.897597908974,0.857142865658,0.331788063049,0.0495478026569,0.282240271568
1.34639692307,0.857142865658,0.413732945919,0.0381972976029,0.37553563714
1.79519581795,0.857142865658,0.413732945919,0.0319188572466,0.381814092398
2.24399471283,0.857142865658,0.331788063049,0.0310413613915,0.300746709108
2.69279384613,0.857142865658,0.184128418565,0.0310197286308,0.153108686209
3.14159274101,0.857142865658,-3.70998520793e-08,0.0257340632379,0.0257341004908
0,1,0,0.0915159508586,0.0915159508586
0.448798954487,1,0.159616917372,0.0754757970572,0.0841411203146
0.897597908974,1,0.287619739771,0.0566936768591,0.230926066637
1.34639692307,1,0.358655959368,0.0384079329669,0.320248037577
1.79519581795,1,0.358655929565,0.0237925462425,0.334863394499
2.24399471283,1,0.287619739771,0.0146223446354,0.272997409105
2.69279384613,1,0.159616857767,0.009162819013,0.150454044342
3.14159274101,1,-3.2161043606e-08,0.00241626845673,0.00241630058736
