wJ,alpha,rel_u,rel_f,terminal_misfit_pinn,objective_rollout,h1_rollout,tikhonov_rollout,final_state_rel
10,0.0086596432336,0.748679177427,5.9466578804,0.00667155394331,0.00792230896441,8.89929130573,0.0849869967039,0.402735124551
