x,f_true,f_pred,abs_error
0,0.159153833985,-0.00196915143169,0.161122992635
0.0101010100916,0.159070283175,-0.00193868600763,0.161008968949
0.0202020201832,0.158346220851,-0.00191529863514,0.160261526704
0.0303030312061,0.156984552741,-0.0018998386804,0.158884391189
0.0404040403664,0.154990747571,-0.00189319276251,0.156883940101
0.0505050495267,0.152372866869,-0.00189625495113,0.154269129038
0.0606060624123,0.149141430855,-0.00190983735956,0.151051267982
0.0707070678473,0.145309448242,-0.00193475955166,0.147244215012
0.0808080807328,0.140892371535,-0.00197182619013,0.142864197493
0.0909090936184,0.135907948017,-0.00202176743187,0.137929722667
0.101010099053,0.130376279354,-0.00208524265327,0.132461518049
0.111111111939,0.124319635332,-0.00216294475831,0.126482576132
0.121212124825,0.117762394249,-0.00225542136468,0.120017819107
0.13131313026,0.110730975866,-0.00236313440837,0.113094113767
0.141414135695,0.103253677487,-0.00248658307828,0.105740264058
0.151515156031,0.09536062181,-0.00262606912293,0.0979866907001
0.161616161466,0.0870835632086,-0.00278184586205,0.0898654088378
0.171717166901,0.0784558579326,-0.00295408838429,0.081409946084
0.181818187237,0.0695122405887,-0.00314286747016,0.0726551115513
0.191919192672,0.0602887347341,-0.00334808253683,0.0636368170381
0.202020198107,0.0508224517107,-0.00356962182559,0.0543920733035
0.212121218443,0.0411515235901,-0.00380721711554,0.0449587404728
0.222222223878,0.0313148908317,-0.0040604583919,0.0353753492236
0.232323229313,0.0213521849364,-0.00432886183262,0.025681046769
0.242424249649,0.0113034639508,-0.00461182370782,0.0159152876586
0.252525240183,0.00120928371325,-0.00490856543183,0.00611784914508
0.262626260519,-0.00888982228935,-0.00521825067699,0.00367157161236
0.272727280855,-0.0189531128854,-0.00553992018104,0.0134131927043
0.282828271389,-0.0289400666952,-0.00587247498333,0.0230675917119
0.292929291725,-0.0388105101883,-0.00621473602951,0.0325957760215
0.303030312061,-0.0485246814787,-0.00656540133059,0.0419592782855
0.313131302595,-0.0580434314907,-0.00692309439182,0.0511203370988
0.323232322931,-0.0673284903169,-0.00728633627295,0.0600421540439
0.333333343267,-0.076342433691,-0.00765358097851,0.0686888545752
0.343434333801,-0.0850489735603,-0.00802318938076,0.0770257860422
0.353535354137,-0.0934130474925,-0.0083934944123,0.0850195512176
0.363636374474,-0.101400986314,-0.00876276381314,0.0926382243633
0.373737365007,-0.108980588615,-0.00912923179567,0.0998513549566
0.383838385344,-0.116121388972,-0.00949111115187,0.106630280614
0.39393940568,-0.122794643044,-0.00984660163522,0.112948045135
0.404040396214,-0.128973379731,-0.0101939020678,0.118779480457
0.41414141655,-0.134632840753,-0.0105312457308,0.12410159409
0.424242436886,-0.139750167727,-0.010856859386,0.128893315792
0.43434342742,-0.144304767251,-0.0111690573394,0.133135706186
0.444444447756,-0.148278295994,-0.0114661604166,0.136812135577
0.454545468092,-0.15165476501,-0.0117466058582,0.13990816474
0.464646458626,-0.154420554638,-0.0120088662952,0.142411693931
0.474747478962,-0.156564578414,-0.0122515335679,0.144313037395
0.484848499298,-0.158078163862,-0.0124732963741,0.145604863763
0.494949489832,-0.158955216408,-0.0126729467884,0.146282270551
0.50505053997,-0.159192204475,-0.012849394232,0.146342813969
0.515151500702,-0.158788204193,-0.0130016803741,0.145786523819
0.525252521038,-0.157744795084,-0.013128971681,0.144615828991
0.535353541374,-0.156066209078,-0.0132306050509,0.142835602164
0.545454502106,-0.153759226203,-0.0133060105145,0.140453219414
0.555555582047,-0.150833070278,-0.0133547745645,0.137478291988
0.565656542778,-0.147299587727,-0.0133766718209,0.133922919631
0.575757563114,-0.143172979355,-0.013371579349,0.129801392555
0.58585858345,-0.138469859958,-0.0133395455778,0.125130310655
0.595959603786,-0.133209183812,-0.0132807120681,0.119928471744
0.606060624123,-0.127412095666,-0.0131954401731,0.114216655493
0.616161584854,-0.121101997793,-0.013084128499,0.108017869294
0.626262664795,-0.114304184914,-0.0129474140704,0.101356774569
0.636363625526,-0.107046224177,-0.0127859860659,0.094260238111
0.646464645863,-0.0993571653962,-0.0126006640494,0.0867564976215
0.656565666199,-0.0912680327892,-0.0123923942447,0.0788756385446
0.66666662693,-0.0828114524484,-0.012162219733,0.0706492364407
0.676767706871,-0.0740213096142,-0.0119112320244,0.0621100775898
0.686868667603,-0.0649331584573,-0.0116407498717,0.0532924085855
0.696969687939,-0.0555835440755,-0.0113519243896,0.0442316196859
0.707070708275,-0.0460101217031,-0.011046204716,0.0349639169872
0.717171728611,-0.0362514257431,-0.0107249543071,0.025526471436
0.727272748947,-0.0263467617333,-0.0103896558285,0.0159571059048
0.737373709679,-0.0163360834122,-0.0100417658687,0.00629431754351
0.747474789619,-0.0062594730407,-0.00968284904957,0.00342337600887
