x,t,f
21.875,0.05,-0.0372172556818
23.4375,0.05,-0.024811534211
25,0.05,-0.012356152758
26.5625,0.05,0.000114846479846
28.125,0.05,0.0125628151
29.6875,0.05,0.0249455850571
31.25,0.05,0.0372169837356
32.8125,0.05,0.0493274591863
34.375,0.05,0.0612250640988
35.9375,0.05,0.0728560164571
37.5,0.05,0.084166444838
39.0625,0.05,0.0951029360294
40.625,0.05,0.105615183711
42.1875,0.05,0.115656390786
43.75,0.05,0.12518504262
45.3125,0.05,0.13416621089
46.875,0.05,0.142571941018
48.4375,0.05,0.150382772088
0,0.06,-0.19645152986
1.5625,0.06,-0.186103984714
3.125,0.06,-0.175619333982
4.6875,0.06,-0.164988622069
6.25,0.06,-0.154203951359
7.8125,0.06,-0.14325723052
9.375,0.06,-0.132142320275
10.9375,0.06,-0.120855808258
12.5,0.06,-0.10939579457
14.0625,0.06,-0.0977643281221
15.625,0.06,-0.0859668627381
17.1875,0.06,-0.0740114152431
18.75,0.06,-0.0619119554758
20.3125,0.06,-0.0496850796044
21.875,0.06,-0.0373523905873
23.4375,0.06,-0.0249393824488
25,0.06,-0.0124761480838
26.5625,0.06,3.27432644553e-06
28.125,0.06,0.0124607328326
29.6875,0.06,0.0248533934355
31.25,0.06,0.0371352471411
32.8125,0.06,0.049256823957
34.375,0.06,0.0611657500267
35.9375,0.06,0.0728083476424
37.5,0.06,0.0841304063797
39.0625,0.06,0.0950786396861
40.625,0.06,0.10560246557
42.1875,0.06,0.115655086935
43.75,0.06,0.125194743276
45.3125,0.06,0.134186729789
46.875,0.06,0.142603039742
48.4375,0.06,0.150423854589
0,0.07,-0.196614414454
1.5625,0.07,-0.186268627644
3.125,0.07,-0.175785392523
4.6875,0.07,-0.165155753493
6.25,0.07,-0.15437117219
7.8125,0.07,-0.143423974514
9.375,0.07,-0.132308527827
10.9375,0.07,-0.121020615101
12.5,0.07,-0.109558582306
14.0625,0.07,-0.0979242622852
15.625,0.07,-0.0861230194569
17.1875,0.07,-0.0741634219885
18.75,0.07,-0.06205881387
20.3125,0.07,-0.0498263463378
21.875,0.07,-0.0374872758985
23.4375,0.07,-0.0250671412796
25,0.07,-0.0125957746059
26.5625,0.07,-0.000107612111606
28.125,0.07,0.0123589439318
29.6875,0.07,0.0247615501285
31.25,0.07,0.0370539985597
32.8125,0.07,0.0491865947843
34.375,0.07,0.0611069276929
35.9375,0.07,0.0727610513568
37.5,0.07,0.0840948596597
39.0625,0.07,0.0950548797846
40.625,0.07,0.105590410531
42.1875,0.07,0.115654185414
43.75,0.07,0.125205233693
45.3125,0.07,0.134207949042
46.875,0.07,0.142634704709
48.4375,0.07,0.150465607643
0,0.08,-0.196776941419
1.5625,0.08,-0.186433210969
3.125,0.08,-0.175951227546
4.6875,0.08,-0.165322750807
6.25,0.08,-0.154538333416
7.8125,0.08,-0.143591284752
9.375,0.08,-0.132474631071
10.9375,0.08,-0.121184878051
12.5,0.08,-0.109720982611
14.0625,0.08,-0.0980838611722
15.625,0.08,-0.0862790122628
17.1875,0.08,-0.0743151977658
18.75,0.08,-0.0622058100998
20.3125,0.08,-0.0499674007297
21.875,0.08,-0.0376218631864
23.4375,0.08,-0.0251943971962
25,0.08,-0.0127155575901
26.5625,0.08,-0.000218567554839
28.125,0.08,0.0122574483976
29.6875,0.08,0.0246699955314
31.25,0.08,0.0369731299579
32.8125,0.08,0.0491166822612
34.375,0.08,0.0610483139753
35.9375,0.08,0.0727142542601
37.5,0.08,0.0840597674251
39.0625,0.08,0.0950314700603
40.625,0.08,0.105578616261
42.1875,0.08,0.115654051304
43.75,0.08,0.125216081738
45.3125,0.08,0.134229555726
46.875,0.08,0.1426666677
48.4375,0.08,0.150507614017
0,0.09,-0.196939632297
1.5625,0.09,-0.186597645283
3.125,0.09,-0.176117286086
4.6875,0.09,-0.165489464998
6.25,0.09,-0.154705554247
7.8125,0.09,-0.143757805228
9.375,0.09,-0.132640719414
10.9375,0.09,-0.121349528432
12.5,0.09,-0.109883122146
14.0625,0.09,-0.0982432737947
15.625,0.09,-0.0864348784089
17.1875,0.09,-0.0744669735432
18.75,0.09,-0.0623523741961
20.3125,0.09,-0.0501086115837
21.875,0.09,-0.0377564802766
23.4375,0.09,-0.0253218226135
25,0.09,-0.0128346178681
26.5625,0.09,-0.000329319562297
28.125,0.09,0.01215613354
29.6875,0.09,0.0245789121836
31.25,0.09,0.0368925966322
32.8125,0.09,0.0490472204983
34.375,0.09,0.0609903000295
35.9375,0.09,0.0726678073406
37.5,0.09,0.084025144577
39.0625,0.09,0.0950087159872
40.625,0.09,0.105567470193
42.1875,0.09,0.115654230118
43.75,0.09,0.125227332115
45.3125,0.09,0.134251594543
46.875,0.09,0.142699271441
48.4375,0.09,0.150550231338
0,0.1,-0.197101935744
1.5625,0.1,-0.186761945486
3.125,0.1,-0.176283180714
4.6875,0.1,-0.16565605998
6.25,0.1,-0.154872700572
7.8125,0.1,-0.143924757838
9.375,0.1,-0.132806658745
10.9375,0.1,-0.121514037251
12.5,0.1,-0.110045604408
14.0625,0.1,-0.0984026044607
15.625,0.1,-0.0865907147527
17.1875,0.1,-0.0746186003089
18.75,0.1,-0.0624990090728
20.3125,0.1,-0.0502492263913
21.875,0.1,-0.0378906577826
23.4375,0.1,-0.0254488345236
25,0.1,-0.0129537265748
26.5625,0.1,-0.000439678493422
28.125,0.1,0.0120553495362
29.6875,0.1,0.0244880057871
31.25,0.1,0.0368122123182
32.8125,0.1,0.0489779040217
34.375,0.1,0.0609325058758
35.9375,0.1,0.0726216807961
37.5,0.1,0.0839908868074
39.0625,0.1,0.0949862375855
40.625,0.1,0.105556614697
42.1875,0.1,0.115654915571
43.75,0.1,0.125239089131
45.3125,0.1,0.134274333715
46.875,0.1,0.142732381821
48.4375,0.1,0.150593414903
0,0.11,-0.197264164686
1.5625,0.11,-0.186926111579
3.125,0.11,-0.176448583603
4.6875,0.11,-0.165822654963
6.25,0.11,-0.155039384961
7.8125,0.11,-0.144091427326
9.375,0.11,-0.132972463965
10.9375,0.11,-0.121678203344
12.5,0.11,-0.110207557678
14.0625,0.11,-0.0985621064901
15.625,0.11,-0.0867465510964
17.1875,0.11,-0.0747700333595
18.75,0.11,-0.0626454129815
20.3125,0.11,-0.0503900796175
21.875,0.11,-0.0380249544978
23.4375,0.11,-0.0255759544671
25,0.11,-0.0130726313218
26.5625,0.11,-0.000549910240807
28.125,0.11,0.0119545301422
29.6875,0.11,0.0243973750621
31.25,0.11,0.0367322862148
32.8125,0.11,0.0489091128111
34.375,0.11,0.0608752258122
35.9375,0.11,0.0725761726499
37.5,0.11,0.0839570611715
39.0625,0.11,0.0949642285705
40.625,0.11,0.105546280742
42.1875,0.11,0.11565592885
43.75,0.11,0.125251561403
45.3125,0.11,0.134297415614
46.875,0.11,0.142766028643
48.4375,0.11,0.150636956096
0,0.12,-0.197426185012
1.5625,0.12,-0.187090277672
3.125,0.12,-0.17661421001
4.6875,0.12,-0.165989235044
6.25,0.12,-0.155206441879
7.8125,0.12,-0.14425803721
9.375,0.12,-0.133138239384
10.9375,0.12,-0.121842376888
12.5,0.12,-0.110369674861
14.0625,0.12,-0.0987212732434
15.625,0.12,-0.0869021937251
17.1875,0.12,-0.0749211907387
18.75,0.12,-0.062791891396
20.3125,0.12,-0.0505304709077
21.875,0.12,-0.0381590239704
23.4375,0.12,-0.0257025305182
25,0.12,-0.0131914764643
26.5625,0.12,-0.000659529410768
28.125,0.12,0.0118540581316
29.6875,0.12,0.0243069250137
31.25,0.12,0.0366525352001
32.8125,0.12,0.0488404817879
34.375,0.12,0.0608182363212
35.9375,0.12,0.0725311040878
37.5,0.12,0.083923690021
39.0625,0.12,0.0949426442385
40.625,0.12,0.105536475778
42.1875,0.12,0.115657769144
43.75,0.12,0.125264301896
45.3125,0.12,0.134321123362
46.875,0.12,0.142800018191
48.4375,0.12,0.150681063533
0,0.13,-0.19758784771
1.5625,0.13,-0.187254086137
3.125,0.13,-0.176779538393
4.6875,0.13,-0.16615536809
6.25,0.13,-0.155373245478
7.8125,0.13,-0.144424423575
9.375,0.13,-0.133303835988
10.9375,0.13,-0.122006595135
12.5,0.13,-0.11053159833
14.0625,0.13,-0.0988802686334
15.625,0.13,-0.0870575532317
17.1875,0.13,-0.0750724747777
18.75,0.13,-0.0629377886653
20.3125,0.13,-0.0506709851325
21.875,0.13,-0.0382927320898
23.4375,0.13,-0.0258291177452
25,0.13,-0.0133099509403
26.5625,0.13,-0.000769409583881
28.125,0.13,0.0117538841441
29.6875,0.13,0.0242170803249
31.25,0.13,0.0365733280778
32.8125,0.13,0.0487724542618
34.375,0.13,0.0607616081834
35.9375,0.13,0.0724861398339
37.5,0.13,0.0838906690478
39.0625,0.13,0.0949215814471
40.625,0.13,0.105527229607
42.1875,0.13,0.115659803152
43.75,0.13,0.125277623534
45.3125,0.13,0.134345263243
46.875,0.13,0.142834722996
48.4375,0.13,0.15072581172
0,0.14,-0.197749748826
1.5625,0.14,-0.187417671084
3.125,0.14,-0.176944777369
4.6875,0.14,-0.16632156074
6.25,0.14,-0.155539661646
7.8125,0.14,-0.144590884447
9.375,0.14,-0.133469283581
10.9375,0.14,-0.122170679271
12.5,0.14,-0.110693432391
14.0625,0.14,-0.099039234221
15.625,0.14,-0.0872131288052
17.1875,0.14,-0.0752233937383
18.75,0.14,-0.0630840286613
20.3125,0.14,-0.0508112572134
21.875,0.14,-0.0384265482426
23.4375,0.14,-0.0259554348886
25,0.14,-0.013428049162
26.5625,0.14,-0.000878737948369
28.125,0.14,0.0116540640593
29.6875,0.14,0.024127304554
31.25,0.14,0.036494422704
32.8125,0.14,0.0487047806382
34.375,0.14,0.0607055276632
35.9375,0.14,0.0724416300654
37.5,0.14,0.0838582888246
39.0625,0.14,0.0949009731412
40.625,0.14,0.105518132448
42.1875,0.14,0.115662276745
43.75,0.14,0.125291466713
45.3125,0.14,0.134369894862
46.875,0.14,0.142869606614
48.4375,0.14,0.150771036744
0,0.15,-0.197911381721
1.5625,0.15,-0.187581375241
3.125,0.15,-0.177109926939
4.6875,0.15,-0.166487723589
6.25,0.15,-0.155706182122
7.8125,0.15,-0.144757062197
9.375,0.15,-0.133634656668
10.9375,0.15,-0.122334592044
12.5,0.15,-0.110855169594
14.0625,0.15,-0.0991981551051
15.625,0.15,-0.0873683467507
17.1875,0.15,-0.0753744766116
18.75,0.15,-0.0632298663259
20.3125,0.15,-0.0509513579309
21.875,0.15,-0.0385597757995
23.4375,0.15,-0.0260816477239
25,0.15,-0.0135461306199
26.5625,0.15,-0.000987952575088
28.125,0.15,0.011554193683
29.6875,0.15,0.0240377243608
31.25,0.15,0.0364155955613
32.8125,0.15,0.0486373491585
34.375,0.15,0.0606497041881
35.9375,0.15,0.072397775948
37.5,0.15,0.083826161921
39.0625,0.15,0.0948807895184
40.625,0.15,0.10550969094
42.1875,0.15,0.115665562451
43.75,0.15,0.125305637717
45.3125,0.15,0.134395033121
46.875,0.15,0.142905265093
48.4375,0.15,0.150816515088
0,0.16,-0.198072880507
1.5625,0.16,-0.187744811177
3.125,0.16,-0.177274942398
4.6875,0.16,-0.166653707623
6.25,0.16,-0.155872508883
7.8125,0.16,-0.144923314452
9.375,0.16,-0.133800044656
10.9375,0.16,-0.122498266399
12.5,0.16,-0.11101680994
14.0625,0.16,-0.0993569865823
15.625,0.16,-0.0875233262777
17.1875,0.16,-0.0755254030228
18.75,0.16,-0.0633756965399
20.3125,0.16,-0.0510910637677
21.875,0.16,-0.038693241775
23.4375,0.16,-0.0262074917555
25,0.16,-0.0136640332639
26.5625,0.16,-0.00109685491771
28.125,0.16,0.0114550609142
29.6875,0.16,0.023948777467
31.25,0.16,0.0363375134766
32.8125,0.16,0.0485702119768
34.375,0.16,0.0605943463743
35.9375,0.16,0.0723541676998
37.5,0.16,0.0837945491076
39.0625,0.16,0.0948610678315
40.625,0.16,0.105501845479
42.1875,0.16,0.11566901207
43.75,0.16,0.125320583582
45.3125,0.16,0.134420588613
46.875,0.16,0.142941504717
48.4375,0.16,0.150862678885
0,0.17,-0.198234215379
1.5625,0.17,-0.187908276916
3.125,0.17,-0.177440032363
4.6875,0.17,-0.166819676757
6.25,0.17,-0.156038612127
