x,t,u_true,u_pred,abs_error
0.00990098994225,0,0.00651459023356,0.00653493218124,2.03419476748e-05
0.0198019798845,0,0.0130291804671,0.0130417402834,1.25598162413e-05
0.0297029688954,0,0.0195437632501,0.0195507984608,7.03521072865e-06
0.039603959769,0,0.0260583274066,0.0260614361614,3.10875475407e-06
0.0495049506426,0,0.0325728468597,0.032573454082,6.07222318649e-07
0.0594059377909,0,0.0390872769058,0.0390863195062,9.57399606705e-07
0.0693069323897,0,0.0456015653908,0.0456000417471,1.52364373207e-06
0.079207919538,0,0.052115611732,0.0521143227816,1.28895044327e-06
0.0891089066863,0,0.0586292892694,0.0586285442114,7.45058059692e-07
0.0990099012852,0,0.0651424750686,0.0651425123215,3.72529029846e-08
0.108910888433,0,0.0716549679637,0.0716562047601,1.23679637909e-06
0.118811875582,0,0.0781665146351,0.0781689062715,2.39163637161e-06
0.12871286273,0,0.0846768468618,0.0846805721521,3.72529029846e-06
0.138613864779,0,0.091185644269,0.0911907628179,5.11854887009e-06
0.148514851928,0,0.0976924523711,0.0976987034082,6.25103712082e-06
0.158415839076,0,0.104196861386,0.104204207659,7.34627246857e-06
0.168316826224,0,0.110698312521,0.110706657171,8.34465026855e-06
0.178217813373,0,0.117196172476,0.117205366492,9.1940164566e-06
0.188118815422,0,0.123689763248,0.123699605465,9.84221696854e-06
0.19801980257,0,0.130178287625,0.130188554525,1.02669000626e-05
0.207920789719,0,0.136660829186,0.136671364307,1.05351209641e-05
0.217821776867,0,0.143136411905,0.143147110939,1.06990337372e-05
0.227722764015,0,0.149603843689,0.149614468217,1.06245279312e-05
0.237623751163,0,0.156061947346,0.156072348356,1.04010105133e-05
0.247524753213,0,0.162509262562,0.162519186735,9.9241733551e-06
0.25742572546,0,0.16894428432,0.168953686953,9.40263271332e-06
0.267326742411,0,0.175365328789,0.175374016166,8.68737697601e-06
0.277227729559,0,0.181770518422,0.181778296828,7.77840614319e-06
0.287128716707,0,0.188157781959,0.188164561987,6.7800283432e-06
0.297029703856,0,0.194524854422,0.194530442357,5.58793544769e-06
0.306930691004,0,0.200869292021,0.200873747468,4.45544719696e-06
0.316831678152,0,0.207188397646,0.20719152689,3.12924385071e-06
0.3267326653,0,0.213479295373,0.213481217623,1.92224979401e-06
0.336633652449,0,0.219738692045,0.21973927319,5.8114528656e-07
0.346534639597,0,0.22596322,0.225962683558,5.36441802979e-07
0.356435626745,0,0.232149079442,0.23214738071,1.6987323761e-06
0.366336613894,0,0.238292217255,0.238289549947,2.6673078537e-06
0.376237630844,0,0.244388207793,0.244384661317,3.54647636414e-06
0.386138617992,0,0.250432312489,0.25042822957,4.08291816711e-06
0.396039605141,0,0.256419301033,0.256414979696,4.32133674622e-06
0.405940592289,0,0.2623437047,0.262339442968,4.26173210144e-06
0.415841579437,0,0.268199563026,0.26819562912,3.93390655518e-06
0.425742566586,0,0.273980379105,0.273977220058,3.1590461731e-06
0.435643553734,0,0.279679328203,0.279677152634,2.1755695343e-06
0.445544540882,0,0.285288870335,0.285288214684,6.55651092529e-07
0.45544552803,0,0.290801167488,0.290802329779,1.16229057312e-06
0.465346515179,0,0.296207606792,0.296211004257,3.3974647522e-06
0.475247502327,0,0.301499068737,0.301505088806,6.02006912231e-06
0.485148519278,0,0.306665867567,0.306674778461,8.91089439392e-06
0.495049506426,0,0.311697542667,0.311709493399,1.19507312775e-05
0.504950523376,0,0.316583007574,0.316598296165,1.52885913849e-05
0.51485145092,0,0.321310371161,0.321328997612,1.86264514923e-05
0.524752497673,0,0.325867205858,0.325889140368,2.19345092773e-05
0.534653484821,0,0.33024007082,0.330265313387,2.52425670624e-05
0.54455447197,0,0.33441478014,0.334443181753,2.84016132355e-05
0.554455459118,0,0.338376373053,0.338407516479,3.11434268951e-05
0.564356446266,0,0.342109084129,0.342142611742,3.35276126862e-05
0.574257433414,0,0.34559610486,0.345631569624,3.54647636414e-05
0.584158420563,0,0.348819941282,0.348856657743,3.67164611816e-05
0.594059407711,0,0.351762026548,0.35179951787,3.74913215637e-05
0.603960394859,0,0.354403078556,0.354440420866,3.73423099518e-05
0.613861382008,0,0.356722831726,0.356759309769,3.64780426025e-05
0.623762369156,0,0.358700096607,0.358734965324,3.48687171936e-05
0.633663415909,0,0.360312998295,0.360345304012,3.23057174683e-05
0.643564343452,0,0.361538738012,0.361567825079,2.90870666504e-05
0.653465390205,0,0.362353771925,0.362378925085,2.51531600952e-05
0.663366317749,0,0.362734049559,0.362754374743,2.03251838684e-05
0.673267364502,0,0.362654626369,0.362669557333,1.49309635162e-05
0.683168292046,0,0.362090289593,0.362099379301,9.08970832825e-06
0.693069338799,0,0.361015498638,0.361018389463,2.89082527161e-06
0.702970266342,0,0.359404295683,0.3594006598,3.6358833313e-06
0.712871313095,0,0.357230812311,0.357220590115,1.0222196579e-05
0.722772240639,0,0.354469329119,0.354452818632,1.65104866028e-05
0.732673287392,0,0.351094484329,0.351071923971,2.25603580475e-05
0.74257427454,0,0.34708160162,0.347053527832,2.80737876892e-05
0.752475261688,0,0.342406779528,0.342373847961,3.29315662384e-05
0.762376248837,0,0.337047487497,0.337010651827,3.68356704712e-05
0.772277235985,0,0.330982685089,0.33094316721,3.95178794861e-05
0.782178223133,0,0.324193239212,0.324152201414,4.10377979279e-05
0.792079210281,0,0.316662192345,0.316621005535,4.11868095398e-05
0.80198019743,0,0.308375298977,0.308335483074,3.981590271e-05
0.811881184578,0,0.299321502447,0.299284547567,3.69548797607e-05
0.821782171726,0,0.289493083954,0.289460390806,3.26931476593e-05
0.831683158875,0,0.278886169195,0.278859138489,2.70307064056e-05
0.841584146023,0,0.267501145601,0.267481058836,2.00867652893e-05
0.851485133171,0,0.255343168974,0.255330830812,1.23381614685e-05
0.861386120319,0,0.242422178388,0.242418155074,4.02331352234e-06
0.871287107468,0,0.22875328362,0.228758051991,4.76837158203e-06
0.881188154221,0,0.214357420802,0.214370623231,1.32024288177e-05
0.891089081764,0,0.199261054397,0.199282154441,2.11000442505e-05
0.900990128517,0,0.183495998383,0.18352407217,2.80737876892e-05
0.910891115665,0,0.167100414634,0.167134076357,3.36617231369e-05
0.920792102814,0,0.150117710233,0.150155857205,3.81469726562e-05
0.930693089962,0,0.132597222924,0.132638186216,4.09632921219e-05
0.94059407711,0,0.114593178034,0.114635422826,4.22447919846e-05
0.950495064259,0,0.096164599061,0.0962076038122,4.30047512054e-05
0.960396051407,0,0.0773753374815,0.0774185806513,4.32431697845e-05
