x,uT_target,uT_pinn
0,0,-0.000871064141393
0.0317332595587,0,-0.00781352352351
0.0634665191174,0,-0.0138105861843
0.095199778676,0,-0.0187951344997
0.126933038235,0,-0.0227004289627
0.158666297793,0,-0.0254591293633
0.190399557352,0,-0.0270046964288
0.222132816911,0,-0.0272707566619
0.253866076469,0,-0.0261921845376
0.285599350929,0,-0.0237046256661
0.317332595587,0,-0.0197458807379
0.349065840244,0,-0.0142554529011
0.380799114704,0,-0.00717567652464
0.412532389164,0,0.001548781991
0.444265633821,0,0.0119689200073
0.475998878479,0,0.0241325665265
0.507732152939,0,0.0380819812417
0.539465427399,0,0.053855009377
0.571198701859,0,0.0714827999473
0.602931916714,0,0.0909903645515
0.634665191174,0,0.112395495176
0.666398465633,0,0.135707452893
0.698131680489,0,0.160927176476
0.729864954948,0,0.188044697046
0.761598229408,0,0.217038407922
0.793331503868,0,0.247873261571
0.825064778328,0,0.280496329069
0.856797993183,0,0.314834415913
0.888531267643,0,0.350789129734
0.920264542103,0,0.388230144978
0.951997756958,0,0.426990896463
0.983731031418,0,0.466863036156
1.01546430588,0,0.507592380047
1.04719758034,1,0.548878073692
1.0789308548,1,0.59037476778
1.11066412926,1,0.631700098515
1.14239740372,1,0.672444343567
1.17413055897,1,0.712183833122
1.20586383343,1,0.7504966259
1.23759710789,1,0.786977946758
1.26933038235,1,0.821251392365
1.30106365681,1,0.852980434895
1.33279693127,1,0.881873488426
1.36453020573,1,0.907686471939
1.39626336098,1,0.930220723152
1.42799663544,1,0.949320852757
1.4597299099,1,0.964868307114
1.49146318436,1,0.976776480675
1.52319645882,1,0.984985291958
1.55492973328,1,0.989456236362
1.58666300774,1,0.990169942379
1.6183962822,1,0.98712271452
1.65012955666,1,0.980327785015
1.68186283112,1,0.969813704491
1.71359610558,1,0.95562928915
1.74532938004,1,0.937845230103
1.77706253529,1,0.91655921936
1.80879580975,1,0.891899466515
1.84052908421,1,0.864029884338
1.87226235867,1,0.833154022694
1.90399563313,1,0.799516260624
1.93572890759,1,0.76340264082
1.96746218204,1,0.725138366222
1.9991953373,1,0.685082495213
2.03092861176,1,0.64362090826
2.06266188622,1,0.601155519485
2.09439516068,1,0.558093130589
2.12612843513,0,0.514833986759
2.15786170959,0,0.471759647131
2.18959498405,0,0.429223448038
2.22132825851,0,0.387544095516
2.25306153297,0,0.346999675035
2.28479480743,0,0.307825952768
2.31652784348,0,0.270218640566
2.34826135635,0,0.234332367778
2.3799943924,0,0.200289577246
2.41172790527,0,0.168179735541
2.44346094131,0,0.138069167733
2.47519421577,0,0.110001981258
2.50692749023,0,0.0840071067214
2.53866076469,0,0.0601011440158
2.57039403915,0,0.0382911935449
2.60212731361,0,0.0185779500753
2.63386058807,0,0.000957742333412
2.66559386253,0,-0.0145764220506
2.69732713699,0,-0.0280326344073
2.72906041145,0,-0.0394197702408
2.76079368591,0,-0.0487462580204
2.79252696037,0,-0.0560199096799
2.82426023483,0,-0.0612459629774
2.85599327087,0,-0.0644280910492
2.88772678375,0,-0.0655665695667
2.91945981979,0,-0.0646581500769
2.95119309425,0,-0.061696626246
2.98292636871,0,-0.0566720813513
3.01465964317,0,-0.0495715141296
3.04639291763,0,-0.0403810851276
3.07812619209,0,-0.0290862210095
3.10985946655,0,-0.0156757161021
3.14159274101,0,-0.000144269317389
