x,uT_target,uT_rollout
0,0,0
0.01,0,0.00038136226946
0.02,0,0.000685702382301
0.03,0,0.000915677858674
0.04,0,0.00107224674765
0.05,0,0.00115435134071
0.06,0,0.00115942922419
0.07,0,0.00108493715924
0.08,0,0.000931185713867
0.09,0,0.000705543594223
0.1,0,0.00042639384149
0.11,0,0.000120786359692
0.12,0,-0.000194330861712
0.13,0,-0.000546565719998
0.14,0,-0.00103303354447
0.15,0,-0.00181189280015
0.16,0,-0.00306092784526
0.17,0,-0.00491319977259
0.18,0,-0.00737000721387
0.19,0,-0.0101802480221
0.2,0,-0.0127088351783
0.21,0,-0.0139327207741
0.22,0,-0.0125188744852
0.23,0,-0.00666305484614
0.24,0,0.00566141464136
0.25,0,0.0259682849639
0.26,0,0.0552284886176
0.27,0,0.0941458153477
0.28,0,0.143135598821
0.29,0,0.201183479656
0.3,0.5,0.264525149516
0.31,0.5,0.32687179042
0.32,0.5,0.382441219076
0.33,0.5,0.428842617917
0.34,0.5,0.465680790953
0.35,0.5,0.49295768611
0.36,0.5,0.510951736663
0.37,0.5,0.520504240482
0.38,0.5,0.523517077267
0.39,0.5,0.522507725279
0.4,0.5,0.519416633225
0.41,0.5,0.515444717723
0.42,0.5,0.511232162659
0.43,0.5,0.507107350328
0.44,0.5,0.503252195017
0.45,0.5,0.499781216238
0.46,0.5,0.496773360559
0.47,0.5,0.494283629942
0.48,0.5,0.49234899721
0.49,0.5,0.490993932268
0.5,0.5,0.490235907681
0.51,0.5,0.490089902042
0.52,0.5,0.490571135451
0.53,0.5,0.491695639999
0.54,0.5,0.49347841009
0.55,0.5,0.495928861105
0.56,0.5,0.499043112866
0.57,0.5,0.502791552143
0.58,0.5,0.507096980267
0.59,0.5,0.511793559017
0.6,0.5,0.516554374483
0.61,0.5,0.520783213933
0.62,0.5,0.523490472248
0.63,0.5,0.523206963153
0.64,0.5,0.517975091725
0.65,0.5,0.505376353548
0.66,0.5,0.482545039465
0.67,0.5,0.446596662378
0.68,0.5,0.396359016531
0.69,0.5,0.332434030023
0.7,0,0.259584925384
0.71,0,0.186724514822
0.72,0,0.122080907632
0.73,0,0.0703889743155
0.74,0,0.0323445364857
0.75,0,0.00647879572461
0.76,0,-0.0098668139581
0.77,0,-0.0190781547912
0.78,0,-0.0230974725129
0.79,0,-0.02355676715
0.8,0,-0.021691106326
0.81,0,-0.0183649485019
0.82,0,-0.0142653524949
0.83,0,-0.0100381486844
0.84,0,-0.00615374879239
0.85,0,-0.00282509281834
0.86,0,-9.6523228401e-05
0.87,0,0.00207079420432
0.88,0,0.00374702191007
0.89,0,0.00500484149779
0.9,0,0.0059058378188
0.91,0,0.0064961894345
0.92,0,0.00680711918287
0.93,0,0.00685725413557
0.94,0,0.00665544685368
0.95,0,0.00620343893909
0.96,0,0.00549813050453
0.97,0,0.0045333813583
0.98,0,0.00330133129856
0.99,0,0.00179325465514
1,0,0
