epoch,loss_total,loss_pde,loss_bc,loss_obj
1,45623.7091554,0.492429040745,0.557996809483,0.456226587296
2,31378.5085224,2.44150159061,0.637986540794,0.313754290342
3,13535.6988625,14.0578437328,0.737133443356,0.135209038854
4,3097.94516054,56.6023117065,1.17683589458,0.0304016601294
5,1205.57890562,110.051789856,1.80255949497,0.0109372455627
6,387.247514504,127.336510468,1.93362641335,0.00257977377623
7,381.902426106,127.980685425,1.81821453571,0.00252103526145
8,261.501792179,125.885778809,1.60616874695,0.00134009844624
9,172.457307332,115.728219604,1.48561120033,0.000552434765268
10,152.739394205,106.950160217,1.31424748898,0.000444749864982
11,134.899937596,101.203728485,1.18698310852,0.000325092260027
12,121.964217086,95.7064300537,1.07392239571,0.000251838646363
13,114.361958488,91.491343689,0.989818096161,0.00021880796703
14,106.82055445,86.9207641602,0.921460390091,0.000189783298993
15,100.360079195,82.9558021545,0.862578034401,0.000165416990058
16,94.3838633439,79.3396110535,0.812563598156,0.000142316886922
17,89.0897852216,76.1662582397,0.767153859138,0.000121563731227
18,84.4307313566,73.2155647278,0.726383328438,0.000104887833004
19,80.1780523304,70.4177867889,0.68936920166,9.07089633984e-05
20,76.4206218724,67.8704727173,0.656072020531,7.89407713455e-05
21,73.0902798728,65.5539836884,0.625911056995,6.91038512741e-05
22,70.1182913578,63.3757972717,0.59946346283,6.14303062321e-05
23,67.4924426411,61.3946186066,0.576058328152,5.52176570636e-05
24,65.145732428,59.5560447693,0.555617749691,5.03406990902e-05
25,63.0629436747,57.8653018951,0.538056313992,4.65958546556e-05
26,61.1886297793,56.2873699188,0.523076057434,4.37818380306e-05
27,59.5142414958,54.8324710846,0.510547220707,4.1712231905e-05
28,58.0242630231,53.512820816,0.499586135149,4.01185607188e-05
29,56.6705366391,52.2693576813,0.490583479404,3.91059547837e-05
30,55.4272999699,51.0974578857,0.483315050602,3.8465270336e-05
31,54.2872807241,50.0111488342,0.477457374334,3.79867451556e-05
32,53.2564932866,49.0038608551,0.47281101346,3.77982141799e-05
33,52.2884739091,48.0526668549,0.469240248203,3.76656680601e-05
34,51.3984426689,47.1590053558,0.466637194157,3.7728001189e-05
35,50.5538663057,46.3119709015,0.464746445417,3.77714895876e-05
36,49.7594938319,45.508026123,0.463595807552,3.7878719013e-05
37,49.0124678684,44.7521682739,0.462995141745,3.79730445275e-05
38,48.2994848218,44.0271770477,0.462831735611,3.80947603844e-05
39,47.6245874637,43.340826416,0.463052749634,3.82070829801e-05
40,46.9697008866,42.6779067993,0.463599920273,3.828194167e-05
41,46.3558051086,42.0515651703,0.464370042086,3.83986989618e-05
