noise,alpha,L1,Linf,L2,RMSE,SDE,CV_percent
0.01,0.0001668100537200059,0.0016071506104168806,0.0022682498569767395,0.0017168786596249085,0.0017168786596249085,0.0017148501393320363,0.624990617184132
0.03,0.01,0.005013298594842539,0.008831941532073229,0.005826956297587571,0.005826956297587571,0.004224687636094642,1.5397206277870081
0.05,0.003593813663804626,0.001662479408615038,0.004205938714375912,0.00204050689350603,0.00204050689350603,0.0018720174572940582,0.6822714820254878
