epoch,loss_total,loss_pde,loss_bc,loss_obj
1,456218.2202,0.49242810905,0.558010399342,0.456217169762
2,313723.903797,2.44332188666,0.638141095638,0.313720822334
3,135140.458704,14.0836894512,0.737960278988,0.135125637054
4,30484.1834416,56.8861865997,1.1880453825,0.0304261092097
5,11115.120548,111.711779785,1.86376368999,0.0110015450045
6,2734.89070728,131.733879089,2.0729944706,0.00260108383372
7,2741.05907331,135.851812744,2.02911520004,0.00260317814536
8,1653.473856,137.710449219,1.88878285885,0.00151387462392
9,785.300670024,131.351509094,1.84599995613,0.000652103160974
10,645.13748484,126.099202728,1.73585653305,0.000517302425578
11,523.514029415,123.113250732,1.65661907196,0.000398744159611
12,438.765954756,119.922515106,1.57565712929,0.000317267782521
13,398.745238605,117.877257538,1.52979469299,0.000279338186374
14,361.204070764,115.550669861,1.49662327766,0.000244156777626
15,330.703335556,113.615895081,1.47345876694,0.000215613981709
16,302.223120978,111.818093109,1.45581555367,0.000188949212315
17,276.433164709,110.338273621,1.44075608253,0.000164654135006
18,253.242821692,108.908943176,1.42698419094,0.000142906894325
19,232.609770809,107.540013123,1.41373753548,0.000123656020151
20,214.442097969,106.239500427,1.39989984035,0.000106802697701
21,198.622396091,105.041571045,1.38576185703,9.21950631891e-05
22,184.941596472,103.877388,1.37161970139,7.96925887698e-05
23,173.244218856,102.79070816,1.35756111145,6.90959495842e-05
24,163.305800189,101.758904266,1.34361445904,6.02032814641e-05
25,154.935390024,100.794073486,1.33004057407,5.28112759639e-05
26,147.919413856,99.8697914124,1.31673967838,4.67328827654e-05
27,142.073281341,98.9963531494,1.3038110733,4.17731171183e-05
28,137.237148748,98.1930686951,1.29079127312,3.77532887796e-05
29,133.216838439,97.4086151123,1.27806007862,3.45301632478e-05
30,129.883006114,96.6599746704,1.26555585861,3.19574755849e-05
31,127.109542731,95.9399490356,1.25317883492,2.99164148601e-05
32,124.801107831,95.2591110229,1.24091184139,2.83010849671e-05
33,122.849971531,94.5956077576,1.22862684727,2.70257369266e-05
34,121.188501192,93.954296875,1.21657860279,2.60176257143e-05
35,119.753629356,93.3329124451,1.20459067822,2.52161262324e-05
36,118.496522915,92.7282859802,1.19270420074,2.45755327342e-05
37,117.377691183,92.1386985779,1.18085503578,2.40581375692e-05
38,116.361706732,91.5610137939,1.16917204857,2.36315208895e-05
39,115.432792581,90.9996772766,1.15744876862,2.32756665355e-05
40,114.55943131,90.4427848816,1.14585161209,2.29707948165e-05
41,113.740795693,89.90233078,1.13422298431,2.27042419283e-05
42,112.950817688,89.3618721008,1.12272024155,2.24662253459e-05
43,112.191005665,88.8311630249,1.11125028133,2.22485923587e-05
44,111.45366119,88.3077163696,1.09995877743,2.20459860429e-05
45,110.736988439,87.7949516296,1.08860170841,2.18534351006e-05
46,110.028735276,87.2801994324,1.07732892036,2.16712069232e-05
47,109.330154657,86.7700256348,1.06628084183,2.14938481804e-05
48,108.647552534,86.2707435608,1.05505537987,2.13217535929e-05
49,107.96704876,85.7682136536,1.04415023327,2.11546848732e-05
50,107.295923386,85.2739738464,1.03328382969,2.09886657103e-05
51,106.634733951,84.7863319397,1.02234303951,2.08260589716e-05
52,105.978341704,84.2992294312,1.01153457165,2.06675777008e-05
53,105.324059177,83.8126548767,1.00089633465,2.05105079658e-05
54,104.677729261,83.3312461853,0.99026542902,2.03562176466e-05
55,104.037542167,82.8541183472,0.979772090912,2.02036517294e-05
56,103.404081094,82.3807052612,0.969321429729,2.00540544029e-05
57,102.770248142,81.9053771973,0.958973228931,1.99058977159e-05
58,102.146119417,81.4376052856,0.948784947395,1.97597291844e-05
59,101.528492246,80.9738067627,0.938634634018,1.96160508494e-05
60,100.912290955,80.5090461731,0.928636729717,1.94746080524e-05
61,100.303443775,80.0517189026,0.918703317642,1.93330215552e-05
62,99.7025127325,79.5959686279,0.908782601357,1.91977615032e-05
63,99.1039911214,79.1398490906,0.899026691914,1.90651153389e-05
64,98.5063754468,78.6862983704,0.889419615269,1.89306574612e-05
65,97.9185511321,78.2389083862,0.87989795208,1.87997447938e-05
66,97.3380730463,77.795664978,0.870443642139,1.86719644262e-05
