x,f_true,f_pred,abs_error
0,0.159153833985,0.28556406498,0.126410230994
0.0101010100916,0.159070283175,0.283590435982,0.124520152807
0.0202020201832,0.158346220851,0.281040728092,0.122694507241
0.0303030312061,0.156984552741,0.277893662453,0.120909109712
0.0404040403664,0.154990747571,0.274130374193,0.119139626622
0.0505050495267,0.152372866869,0.269734382629,0.11736151576
0.0606060624123,0.149141430855,0.264692574739,0.115551143885
0.0707070678473,0.145309448242,0.258995324373,0.113685876131
0.0808080807328,0.140892371535,0.252636283636,0.111743912101
0.0909090936184,0.135907948017,0.245612874627,0.10970492661
0.101010099053,0.130376279354,0.237927213311,0.107550933957
0.111111111939,0.124319635332,0.229585126042,0.105265490711
0.121212124825,0.117762394249,0.220597103238,0.102834708989
0.13131313026,0.110730975866,0.210978269577,0.100247293711
0.141414135695,0.103253677487,0.200748190284,0.0974945127964
0.151515156031,0.09536062181,0.189930856228,0.0945702344179
0.161616161466,0.0870835632086,0.178554669023,0.091471105814
0.171717166901,0.0784558579326,0.166652649641,0.0881967917085
0.181818187237,0.0695122405887,0.154261529446,0.084749288857
0.191919192672,0.0602887347341,0.141422331333,0.0811335965991
0.202020198107,0.0508224517107,0.128179565072,0.0773571133614
0.212121218443,0.0411515235901,0.114580988884,0.0734294652939
0.222222223878,0.0313148908317,0.100677520037,0.0693626254797
0.232323229313,0.0213521849364,0.0865225344896,0.0651703476906
0.242424249649,0.0113034639508,0.07217156142,0.0608680993319
0.252525240183,0.00120928371325,0.0576823577285,0.0564730726182
0.262626260519,-0.00888982228935,0.0431135967374,0.0520034208894
0.272727280855,-0.0189531128854,0.0285252016038,0.0474783144891
0.282828271389,-0.0289400666952,0.0139778964221,0.0429179631174
0.292929291725,-0.0388105101883,-0.000467972829938,0.0383425354958
0.303030312061,-0.0485246814787,-0.0147516373545,0.0337730422616
0.313131302595,-0.0580434314907,-0.0288133565336,0.029230074957
0.323232322931,-0.0673284903169,-0.0425942987204,0.0247341915965
0.333333343267,-0.076342433691,-0.0560367107391,0.0203057229519
0.343434333801,-0.0850489735603,-0.0690850764513,0.015963897109
0.353535354137,-0.0934130474925,-0.0816854164004,0.0117276310921
0.363636374474,-0.101400986314,-0.0937865525484,0.00761443376541
0.373737365007,-0.108980588615,-0.105339415371,0.00364117324352
0.383838385344,-0.116121388972,-0.116298489273,0.000177100300789
0.39393940568,-0.122794643044,-0.126621112227,0.00382646918297
0.404040396214,-0.128973379731,-0.136267706752,0.00729432702065
0.41414141655,-0.134632840753,-0.145203113556,0.0105702728033
0.424242436886,-0.139750167727,-0.15339499712,0.0136448293924
0.43434342742,-0.144304767251,-0.160815373063,0.0165106058121
0.444444447756,-0.148278295994,-0.167440399528,0.0191621035337
0.454545468092,-0.15165476501,-0.173249512911,0.021594747901
0.464646458626,-0.154420554638,-0.178226917982,0.0238063633442
0.474747478962,-0.156564578414,-0.182360514998,0.0257959365845
0.484848499298,-0.158078163862,-0.185641899705,0.0275637358427
0.494949489832,-0.158955216408,-0.188066914678,0.0291116982698
0.50505053997,-0.159192204475,-0.189634948969,0.0304427444935
0.515151500702,-0.158788204193,-0.190349146724,0.0315609425306
0.525252521038,-0.157744795084,-0.190216302872,0.0324715077877
0.535353541374,-0.156066209078,-0.189246729016,0.0331805199385
0.545454502106,-0.153759226203,-0.187454238534,0.033695012331
0.555555582047,-0.150833070278,-0.18485571444,0.0340226441622
0.565656542778,-0.147299587727,-0.181472092867,0.0341725051403
0.575757563114,-0.143172979355,-0.177327290177,0.0341543108225
0.58585858345,-0.138469859958,-0.172449246049,0.0339793860912
0.595959603786,-0.133209183812,-0.166869521141,0.0336603373289
0.606060624123,-0.127412095666,-0.160623803735,0.0332117080688
0.616161584854,-0.121101997793,-0.153751596808,0.0326495990157
0.626262664795,-0.114304184914,-0.146297261119,0.0319930762053
0.636363625526,-0.107046224177,-0.138308957219,0.0312627330422
0.646464645863,-0.0993571653962,-0.129840418696,0.0304832533002
0.656565666199,-0.0912680327892,-0.120948955417,0.0296809226274
0.66666662693,-0.0828114524484,-0.111696958542,0.0288855060935
0.676767706871,-0.0740213096142,-0.102150559425,0.0281292498112
0.686868667603,-0.0649331584573,-0.0923796594143,0.027446500957
0.696969687939,-0.0555835440755,-0.0824566334486,0.0268730893731
0.707070708275,-0.0460101217031,-0.0724564790726,0.0264463573694
0.717171728611,-0.0362514257431,-0.0624549388885,0.0262035131454
0.727272748947,-0.0263467617333,-0.052527859807,0.0261810980737
0.737373709679,-0.0163360834122,-0.042749658227,0.0264135748148
0.747474789619,-0.0062594730407,-0.0331922024488,0.0269327294081
0.757575750351,0.00384218944237,-0.0239241402596,0.0277663301677
0.767676770687,0.0139284553006,-0.015009386465,0.0289378426969
0.777777791023,0.0239587146789,-0.00650523416698,0.0304639488459
0.787878751755,0.0338923484087,0.0015362072736,0.0323561429977
0.797979831696,0.0436896570027,0.00907068140805,0.034618973732
0.808080792427,0.0533109009266,0.0160618592054,0.0372490435839
0.818181812763,0.0627175495028,0.0224801171571,0.0402374342084
0.828282833099,0.0718716606498,0.0283037293702,0.0435679331422
0.838383853436,0.0807363688946,0.033519282937,0.0472170859575
0.848484873772,0.089275971055,0.0381194502115,0.0511565208435
0.858585834503,0.0974560976028,0.0421041101217,0.0553519874811
0.868686854839,0.105243802071,0.0454784482718,0.0597653537989
0.878787875175,0.112607724965,0.0482542663813,0.0643534585834
0.888888895512,0.119518212974,0.0504466444254,0.0690715685487
0.898989915848,0.125947445631,0.0520751625299,0.0738722831011
0.909090876579,0.131869480014,0.0531630963087,0.0787063837051
0.919191896915,0.137260586023,0.0537351816893,0.0835254043341
0.929292917252,0.142098993063,0.0538188964128,0.0882800966501
0.939393937588,0.146365195513,0.0534432381392,0.0929219573736
0.949494957924,0.150042057037,0.0526371747255,0.0974048823118
0.95959597826,0.153114750981,0.0514309853315,0.10168376565
0.969696998596,0.155570909381,0.0498540848494,0.105716824532
0.979797959328,0.157400608063,0.0479360967875,0.109464511275
0.989898979664,0.158596515656,0.0457061976194,0.112890318036
1,0.159153833985,0.0431921035051,0.11596173048
