x,y,u_true,u_pred,abs_error
0,0,0,0.065971121192,0.065971121192
0.0101010100916,0,0.0634239315987,0.114248946309,0.0508250147104
0.0202020201832,0,0.126592472196,0.162437483668,0.0358450114727
0.0303030312061,0,0.189251288772,0.210459008813,0.0212077200413
0.0404040403664,0,0.251148015261,0.258230745792,0.00708273053169
0.0505050495267,0,0.312033474445,0.305662035942,0.00637143850327
0.0606060624123,0,0.371662557125,0.352656722069,0.0190058350563
0.0707070678473,0,0.429794967175,0.399111092091,0.0306838750839
0.0808080807328,0,0.486196815968,0.444915413857,0.0412814021111
0.0909090936184,0,0.540640890598,0.489952147007,0.0506887435913
0.101010099053,0,0.592908024788,0.534097075462,0.0588109493256
0.111111111939,0,0.642787694931,0.577216565609,0.0655711293221
0.121212124825,0,0.690079092979,0.619171500206,0.0709075927734
0.13131313026,0,0.734591782093,0.659813761711,0.0747780203819
0.141414135695,0,0.776146531105,0.69898635149,0.077160179615
0.151515156031,0,0.814576089382,0.736525714397,0.0780503749847
0.161616161466,0,0.849725544453,0.772258043289,0.0774675011635
0.171717166901,0,0.881453514099,0.80600297451,0.0754505395889
0.181818187237,0,0.909632146358,0.837572813034,0.0720593333244
0.191919192672,0,0.934147894382,0.866772055626,0.0673758387566
0.202020198107,0,0.954902350903,0.893400907516,0.0615014433861
0.212121218443,0,0.971811652184,0.9172539711,0.0545576810837
0.222222223878,0,0.984807908535,0.938125014305,0.0466828942299
0.232323229313,0,0.99383854866,0.955806136131,0.038032412529
0.242424249649,0,0.998867452145,0.97009062767,0.0287768244743
0.252525240183,0,0.9998742342,0.980776309967,0.0190979242325
0.262626260519,0,0.996854901314,0.98766887188,0.0091860294342
0.272727280855,0,0.98982155323,0.990583181381,0.00076162815094
0.282828271389,0,0.97880256176,0.989347457886,0.0105448961258
0.292929291725,0,0.963842213154,0.983805179596,0.0199629664421
0.303030312061,0,0.945000886917,0.973821520805,0.0288206338882
0.313131302595,0,0.922354400158,0.95928478241,0.0369303822517
0.323232322931,0,0.895993888378,0.940109848976,0.044115960598
0.333333343267,0,0.86602550745,0.916244864464,0.0502193570137
0.343434333801,0,0.83256983757,0.887670040131,0.0551002025604
0.353535354137,0,0.795761823654,0.854406952858,0.0586451292038
0.363636374474,0,0.755749583244,0.816517114639,0.060767531395
0.373737365007,0,0.7126942873,0.774107217789,0.0614129304886
0.383838385344,0,0.666769087315,0.727330029011,0.0605609416962
0.39393940568,0,0.618158876896,0.676386594772,0.0582277178764
0.404040396214,0,0.567059874535,0.621525108814,0.0544652342796
0.41414141655,0,0.513677418232,0.563039302826,0.049361884594
0.424242436886,0,0.458226501942,0.50126761198,0.0430411100388
0.43434342742,0,0.40093049407,0.436588227749,0.0356577336788
0.444444447756,0,0.34202003479,0.369412481785,0.0273924469948
0.454545468092,0,0.281732410192,0.300183355808,0.0184509456158
0.464646458626,0,0.220310583711,0.229364916682,0.00905433297157
0.474747478962,0,0.15800139308,0.157434210181,0.000567182898521
0.484848499298,0,0.0950557813048,0.084877833724,0.0101779475808
0.494949489832,0,0.0317278653383,0.0121832191944,0.0195446461439
0.50505053997,0,-0.0317282788455,-0.0601721405983,0.0284438617527
0.515151500702,0,-0.0950559526682,-0.131721377373,0.0366654247046
0.525252521038,0,-0.158001586795,-0.202018752694,0.0440171658993
0.535353541374,0,-0.220310747623,-0.270641088486,0.0503303408623
0.545454502106,0,-0.28173238039,-0.337194442749,0.0554620623589
0.555555582047,0,-0.34202042222,-0.40131688118,0.0592964589596
0.565656542778,0,-0.400930643082,-0.462677538395,0.0617468953133
0.575757563114,0,-0.458226650953,-0.520985126495,0.0627584755421
0.58585858345,0,-0.513677537441,-0.575982630253,0.0623050928116
0.595959603786,0,-0.567060053349,-0.627451121807,0.0603910684586
0.606060624123,0,-0.618159174919,-0.675209999084,0.0570508241653
0.616161584854,0,-0.66676902771,-0.7191157341,0.0523467063904
0.626262664795,0,-0.712694585323,-0.75906175375,0.0463671684265
0.636363625526,0,-0.755749702454,-0.794977128506,0.0392274260521
0.646464645863,0,-0.795761942863,-0.826824367046,0.0310624241829
0.656565666199,0,-0.832570016384,-0.854596674442,0.0220266580582
0.66666662693,0,-0.866025328636,-0.878317296505,0.0122919678688
0.676767706871,0,-0.895993947983,-0.898034453392,0.00204050540924
0.686868667603,0,-0.922354459763,-0.913818359375,0.00853610038757
0.696969687939,0,-0.945001006126,-0.925759017467,0.0192419886589
0.707070708275,0,-0.963842272758,-0.933962106705,0.0298801660538
0.717171728611,0,-0.978802621365,-0.938545525074,0.0402570962906
0.727272748947,0,-0.989821612835,-0.939637482166,0.0501841306686
0.737373709679,0,-0.996854901314,-0.937371730804,0.0594831705093
0.747474789619,0,-0.9998742342,-0.93188816309,0.0679860711098
0.757575750351,0,-0.998867452145,-0.923327147961,0.075540304184
0.767676770687,0,-0.993838608265,-0.911830246449,0.0820083618164
0.777777791023,0,-0.984807789326,-0.897538244724,0.0872695446014
0.787878751755,0,-0.971811652184,-0.880587935448,0.0912237167358
0.797979831696,0,-0.954902231693,-0.861115276814,0.0937869548798
0.808080792427,0,-0.934147894382,-0.839250206947,0.0948976874352
0.818181812763,0,-0.909632086754,-0.815118253231,0.0945138335228
0.828282833099,0,-0.88145339489,-0.788841187954,0.0926122069359
0.838383853436,0,-0.849725484848,-0.760535120964,0.089190363884
0.848484873772,0,-0.814575970173,-0.730311155319,0.0842648148537
0.858585834503,0,-0.776146352291,-0.698275268078,0.0778710842133
0.868686854839,0,-0.734591603279,-0.664529383183,0.0700622200966
0.878787875175,0,-0.690078914165,-0.629170954227,0.060907959938
0.888888895512,0,-0.642787456512,-0.592292904854,0.0504945516586
0.898989915848,0,-0.592907786369,-0.553985834122,0.0389219522476
0.909090876579,0,-0.540640950203,-0.514337003231,0.0263039469719
0.919191896915,0,-0.48619684577,-0.473431527615,0.0127653181553
0.929292917252,0,-0.429794996977,-0.431352734566,0.00155773758888
0.939393937588,0,-0.37166249752,-0.388182878494,0.0165203809738
0.949494957924,0,-0.312033444643,-0.344004631042,0.0319711863995
0.95959597826,0,-0.251147955656,-0.298901200294,0.0477532446384
0.969696998596,0,-0.189250707626,-0.252955704927,0.0637049973011
0.979797959328,0,-0.126592352986,-0.206252783537,0.0796604305506
0.989898979664,0,-0.0634237825871,-0.15887850523,0.0954547226429
1,0,1.74845567358e-07,-0.110921695828,0.110921867192
0,0.0101010100916,3.7751331547e-05,0.0597101300955,0.0596723780036
0.0101010100916,0.0101010100916,0.0595614053309,0.105967476964,0.0464060716331
0.0202020201832,0.0101010100916,0.11884522438,0.152083978057,0.0332387536764
0.0303030312061,0.0101010100916,0.177650511265,0.197985395789,0.0203348845243
0.0404040403664,0.0101010100916,0.235740423203,0.243590548635,0.00785012543201
0.0505050495267,0.0101010100916,0.29288110137,0.28881251812,0.00406858325005
0.0606060624123,0.0101010100916,0.348842531443,0.333557724953,0.0152848064899
0.0707070678473,0.0101010100916,0.403399199247,0.377726316452,0.0256728827953
0.0808080807328,0.0101010100916,0.456331551075,0.421212553978,0.035118997097
0.0909090936184,0.0101010100916,0.507426381111,0.463902592659,0.0435237884521
0.101010099053,0.0101010100916,0.556478023529,0.505677998066,0.0508000254631
0.111111111939,0.0101010100916,0.603288948536,0.546411275864,0.0568776726723
0.121212124825,0.0101010100916,0.647670567036,0.585971236229,0.0616993308067
0.13131313026,0.0101010100916,0.689444363117,0.624215781689,0.0652285814285
0.141414135695,0.0101010100916,0.728441894054,0.660997748375,0.0674441456795
0.151515156031,0.0101010100916,0.764506280422,0.696163713932,0.0683425664902
0.161616161466,0.0101010100916,0.797492325306,0.729551792145,0.0679405331612
0.171717166901,0.0101010100916,0.827267110348,0.760994970798,0.0662721395493
0.181818187237,0.0101010100916,0.853710770607,0.790318369865,0.0633924007416
0.191919192672,0.0101010100916,0.876716792583,0.817343950272,0.0593728423119
0.202020198107,0.0101010100916,0.896192669868,0.841886878014,0.0543057918549
0.212121218443,0.0101010100916,0.91205984354,0.863761425018,0.0482984185219
0.222222223878,0.0101010100916,0.924254536629,0.882780790329,0.0414737462997
0.232323229313,0.0101010100916,0.932727456093,0.898756980896,0.0339704751968
0.242424249649,0.0101010100916,0.937444746494,0.911506652832,0.0259380936623
0.252525240183,0.0101010100916,0.938387274742,0.920849323273,0.0175379514694
0.262626260519,0.0101010100916,0.935551166534,0.926614046097,0.00893712043762
0.272727280855,0.0101010100916,0.928947985172,0.928639888763,0.000308096408844
0.282828271389,0.0101010100916,0.918604195118,0.926778674126,0.00817447900772
0.292929291725,0.0101010100916,0.904561519623,0.9208984375,0.0163369178772
0.303030312061,0.0101010100916,0.886876523495,0.91088616848,0.0240096449852
0.313131302595,0.0101010100916,0.86562037468,0.896651983261,0.0310316085815
0.323232322931,0.0101010100916,0.840878725052,0.878130435944,0.0372517108917
0.333333343267,0.0101010100916,0.812751114368,0.855285406113,0.0425342917442
0.343434333801,0.0101010100916,0.781350791454,0.828112125397,0.0467613339424
0.353535354137,0.0101010100916,0.74680429697,0.796640753746,0.0498364567757
0.363636374474,0.0101010100916,0.709250688553,0.760938405991,0.0516877174377
0.373737365007,0.0101010100916,0.668841302395,0.721111178398,0.0522698760033
0.383838385344,0.0101010100916,0.625738561153,0.677305996418,0.0515674352646
0.39393940568,0.0101010100916,0.580116033554,0.629711091518,0.0495950579643
0.404040396214,0.0101010100916,0.532157897949,0.578556954861,0.0463990569115
0.41414141655,0.0101010100916,0.482056856155,0.524113059044,0.0420562028885
0.424242436886,0.0101010100916,0.430014699697,0.466686308384,0.0366716086864
0.43434342742,0.0101010100916,0.376241028309,0.406619846821,0.030378818512
0.444444447756,0.0101010100916,0.320952355862,0.344285130501,0.0233327746391
0.454545468092,0.0101010100916,0.264371305704,0.280078589916,0.0157072842121
0.464646458626,0.0101010100916,0.206725955009,0.21441693604,0.00769098103046
0.474747478962,0.0101010100916,0.14824795723,0.147730335593,0.000517621636391
0.484848499298,0.0101010100916,0.0891728252172,0.0804538279772,0.00871899724007
0.494949489832,0.0101010100916,0.0297390557826,0.0130252838135,0.0167137719691
0.50505053997,0.0101010100916,-0.029814908281,-0.0541250109673,0.0243101026863
0.515151500702,0.0101010100916,-0.0892481505871,-0.120574377477,0.0313262268901
0.525252521038,0.0101010100916,-0.148322701454,-0.185920372605,0.0375976711512
0.535353541374,0.0101010100916,-0.20679974556,-0.249777466059,0.042977720499
0.545454502106,0.0101010100916,-0.264443695545,-0.311785578728,0.0473418831825
0.555555582047,0.0101010100916,-0.321023643017,-0.371612668037,0.0505890250206
0.565656542778,0.0101010100916,-0.376310318708,-0.428954303265,0.0526439845562
0.575757563114,0.0101010100916,-0.430081963539,-0.483538091183,0.0534561276436
0.58585858345,0.0101010100916,-0.482121765614,-0.535124599934,0.0530028343201
0.595959603786,0.0101010100916,-0.532220304012,-0.58350622654,0.0512859225273
0.606060624123,0.0101010100916,-0.580175697803,-0.62851023674,0.0483345389366
0.616161584854,0.0101010100916,-0.625794768333,-0.669995427132,0.0442006587982
