epoch,loss_total,loss_pde,loss_bc,loss_ic,loss_obj
1,0.0253579728178,0.00291408683115,0.00436625536531,0.0180691424757,0.00848814565688
2,0.0114517747789,0.00119570600582,0.000609503011219,0.00964617170393,0.000394057948142
3,0.00180960468156,0.000266541216115,0.000181538940524,0.00136108056176,0.000443963159341
4,0.000995582457479,5.68718203795e-05,0.000301505497191,0.000636757235043,0.000447904865723
5,0.00048755393035,5.20422997397e-05,0.000119479831483,0.000315639743349,0.00039205577923
6,0.000177880692921,2.38264801737e-05,2.63273777819e-05,0.000127406688989,0.00032014597673
7,0.000132918467592,1.46436677824e-05,9.8723321571e-06,0.000108065512904,0.000336954748491
8,9.52273323128e-05,1.12592662845e-05,1.02658268588e-05,7.33902415959e-05,0.00031199757359
9,7.55663228592e-05,1.01891090708e-05,8.01818168839e-06,5.70466872887e-05,0.000312344811391
10,6.60552881054e-05,9.43298682614e-06,4.78745550936e-06,5.15272949997e-05,0.000307550770231
11,5.59498287221e-05,8.45888557706e-06,3.61681509276e-06,4.35648980783e-05,0.000309229973936
12,4.81852603862e-05,7.50102562961e-06,3.20666981679e-06,3.71676142095e-05,0.000309950730298
13,4.20130789826e-05,6.89650159984e-06,2.80538461084e-06,3.20015096804e-05,0.000309683091473
14,3.66698372636e-05,6.48056993668e-06,2.48878632192e-06,2.73908553936e-05,0.000309625611408
15,3.20567084564e-05,6.17077430434e-06,2.3158422664e-06,2.32602342294e-05,0.000309857656248
16,2.79917076605e-05,5.86669239055e-06,2.14709984903e-06,1.96673063328e-05,0.000310609088046
17,2.44481516202e-05,5.59667414564e-06,1.98285442821e-06,1.65572146216e-05,0.00031140842475
18,2.13975806182e-05,5.37826599611e-06,1.84430155059e-06,1.38628656714e-05,0.000312147400109
19,1.87770593502e-05,5.1871244068e-06,1.73801242909e-06,1.15389366329e-05,0.000312985881465
20,1.65295332263e-05,5.01735512444e-06,1.64850416695e-06,9.54988263402e-06,0.000313791300869
21,1.46147286086e-05,4.8677212817e-06,1.56552823682e-06,7.86700911704e-06,0.000314469973091
22,1.29980726015e-05,4.7316499149e-06,1.50283176481e-06,6.44834835839e-06,0.000315242563374
