x,y,u_true,u_pred,abs_error
0,0,0,0.0145543217659,0.0145543217659
0.0101010100916,0,0.0634239315987,0.0760682225227,0.0126442909241
0.0202020201832,0,0.126592472196,0.137188315392,0.0105958431959
0.0303030312061,0,0.189251288772,0.19771233201,0.00846104323864
0.0404040403664,0,0.251148015261,0.257439851761,0.00629183650017
0.0505050495267,0,0.312033474445,0.316176384687,0.00414291024208
0.0606060624123,0,0.371662557125,0.373730361462,0.00206780433655
0.0707070678473,0,0.429794967175,0.429910510778,0.000115543603897
0.0808080807328,0,0.486196815968,0.484523952007,0.00167286396027
0.0909090936184,0,0.540640890598,0.537381052971,0.00325983762741
0.101010099053,0,0.592908024788,0.588289260864,0.00461876392365
0.111111111939,0,0.642787694931,0.637056171894,0.00573152303696
0.121212124825,0,0.690079092979,0.683495461941,0.00658363103867
0.13131313026,0,0.734591782093,0.727420210838,0.00717157125473
0.141414135695,0,0.776146531105,0.768648505211,0.00749802589417
0.151515156031,0,0.814576089382,0.80700558424,0.00757050514221
0.161616161466,0,0.849725544453,0.84232199192,0.0074035525322
0.171717166901,0,0.881453514099,0.874440431595,0.00701308250427
0.181818187237,0,0.909632146358,0.903210639954,0.00642150640488
0.191919192672,0,0.934147894382,0.928494334221,0.00565356016159
0.202020198107,0,0.954902350903,0.950165987015,0.00473636388779
0.212121218443,0,0.971811652184,0.968112826347,0.00369882583618
0.222222223878,0,0.984807908535,0.982238471508,0.00256943702698
0.232323229313,0,0.99383854866,0.992459058762,0.00137948989868
0.242424249649,0,0.998867452145,0.998710155487,0.000157296657562
0.252525240183,0,0.9998742342,1.00094139576,0.00106716156006
0.262626260519,0,0.996854901314,0.999121546745,0.00226664543152
0.272727280855,0,0.98982155323,0.993239045143,0.00341749191284
0.282828271389,0,0.97880256176,0.983298897743,0.00449633598328
0.292929291725,0,0.963842213154,0.969326376915,0.00548416376114
0.303030312061,0,0.945000886917,0.951365172863,0.00636428594589
0.313131302595,0,0.922354400158,0.92947947979,0.00712507963181
0.323232322931,0,0.895993888378,0.903750360012,0.00775647163391
