epoch,loss_total,loss_pde,loss_bc,loss_obj
1,47.529126668,0.48943104744,0.531907916069,0.465077877045
2,36.4879927278,1.1668325305,0.54946744442,0.347716927528
3,25.5862466455,2.91700491905,0.58255136013,0.220866903663
4,17.0039615571,5.5031973362,0.52398699522,0.109767772257
5,13.0161372542,7.16546792984,0.441397309303,0.0540927201509
6,9.60842098594,5.67415552139,0.459702849388,0.0347456261516
7,6.74889112711,4.70173807144,0.490464508533,0.0155668854713
8,5.26800422296,3.88209896088,0.47889700532,0.00907008256763
9,4.5959402211,3.22753334045,0.473472476006,0.00894934404641
10,3.57591398954,2.61231484413,0.461947083473,0.00501652061939
11,3.15033624582,2.30678720474,0.446760594845,0.00396788446233
12,2.72333610319,2.01556218863,0.442848265171,0.0026492564939
13,2.53880368434,1.84352267981,0.437710940838,0.00257570063695
14,2.33484247476,1.6702935338,0.433283478022,0.00231265462935
15,2.18104379978,1.53190667629,0.430017620325,0.00219119503163
16,2.02838757178,1.41254653931,0.428989470005,0.00186851562466
17,1.97932683062,1.31180528402,0.431867808104,0.00235653738491
18,1.78359649237,1.21119874716,0.425199627876,0.00147198117338
19,1.71941246176,1.146702981,0.427768528461,0.00144940952305
20,1.63741377518,1.07947691679,0.423008799553,0.00134928058833
21,1.66362363994,1.01345508695,0.419957906008,0.00230210646987
22,1.49522691723,0.961871778965,0.41853761673,0.00114817521535
23,1.58786902688,0.909475046396,0.415315330029,0.0026307865046
24,1.39347803649,0.863239461184,0.410217195749,0.00120021379553
25,1.31624655416,0.815652316809,0.406923919916,0.000936703174375
26,1.28669612855,0.772230297327,0.406285077333,0.00108180753887
27,1.22917075898,0.735493093729,0.402591645718,0.00091086019529
28,1.27447734149,0.695423674583,0.403434157372,0.00175619509537
29,1.26297332458,0.659096050262,0.402490735054,0.00201386539266
30,1.11263396977,0.622869616747,0.400785148144,0.000889792048838
31,1.06595515124,0.587243264914,0.397201091051,0.000815107952803
32,1.04946944476,0.55448987484,0.398644953966,0.000963346159551
33,1.09775360385,0.533894887567,0.397101998329,0.00166756717954
34,1.1179609945,0.504544383287,0.396302431822,0.00217114179395
35,0.964776576171,0.48455568254,0.396128326654,0.000840925669763
36,0.947226966172,0.456954395771,0.395878463984,0.000943941064179
37,0.898021256598,0.428649929166,0.394160807133,0.000752105202992
38,0.880446024472,0.405588105321,0.392753213644,0.000821047055069
39,0.848773451895,0.381223058701,0.390564382076,0.000769860111177
40,0.821415619226,0.359862014651,0.390024602413,0.000715290021617
41,0.803715605056,0.337955310941,0.390299469233,0.000754608248826
42,0.82697683489,0.317936056852,0.387874931097,0.0012116584694
43,1.31238720752,0.3078879565,0.389990776777,0.00614508474246
44,0.780461674742,0.296389374137,0.387109071016,0.000969632295892
45,0.796856719162,0.280027197301,0.385007947683,0.00131821574178
46,0.7361945529,0.268208910525,0.383722573519,0.000842630688567
47,0.694032211835,0.252432946861,0.383785873652,0.000578133913223
48,0.677015122119,0.239367024601,0.382725805044,0.000549222924747
49,0.665981934732,0.228513771296,0.381643623114,0.000558245403226
50,0.656128928764,0.217676386237,0.380624145269,0.000578283972573
51,0.642920356803,0.206087814271,0.378970891237,0.000578616512939
52,0.63470140826,0.197162714601,0.378727465868,0.00058811227791
53,0.620144631201,0.186423200369,0.377595037222,0.000561263936106
54,0.633369644266,0.179135733843,0.377638787031,0.000765951233916
55,1.32247338444,0.176901772618,0.381373941898,0.00764197669923
56,0.807739135437,0.173040547967,0.374623894691,0.00260074692778
57,0.594464029418,0.165364183486,0.374799519777,0.000543003261555
58,0.608992770826,0.159984414279,0.374730497599,0.000742778589483
59,0.591792348726,0.152321058512,0.372993886471,0.000664774037432
60,0.569162532082,0.145630785823,0.37139827013,0.000521334761288
61,0.561123897741,0.140391904116,0.371698319912,0.00049033673713
62,0.551364738634,0.134823093563,0.37006008625,0.000464815588202
63,0.5456529669,0.129157311469,0.370069533587,0.00046426121844
64,0.539624583698,0.123892130703,0.368961215019,0.000467712379759
65,0.614962301869,0.119409225136,0.36930847168,0.00126244605053
66,0.675893475302,0.121391635388,0.368330061436,0.00186171778478
67,0.629565430805,0.116116151214,0.368376463652,0.0014507281594
68,0.52510520285,0.111094665527,0.367919534445,0.000460910028778
69,0.527207498113,0.107229801267,0.367525696754,0.000524520000909
70,0.50914048485,0.103252351284,0.365280330181,0.000406078033848
71,0.514135798463,0.101048665494,0.36558175087,0.000475053820992
72,0.511629629973,0.0975244991481,0.364627629519,0.000494775013067
73,0.508049711189,0.0954501733184,0.36455103755,0.000480485003209
74,1.0094837781,0.0932832352817,0.364482581615,0.00551717961207
75,0.841869425587,0.104215142876,0.365175008774,0.00372479273938
76,0.503997571371,0.0953715994954,0.362958490849,0.000456674810266
77,0.517189675337,0.0910433843732,0.362357825041,0.000637884659227
78,0.503381874179,0.0890564583242,0.36164855957,0.00052676856285
79,0.484774968121,0.0867835097015,0.360507249832,0.000374842085876
