x,t,f_true,f_pred,abs_error
0,0,0,0.911698758602,0.911698758602
0.0317332595587,0,0.0634558647871,0.91410189867,0.850646018982
0.0634665191174,0,0.126847848296,0.917038679123,0.790190815926
0.095199778676,0,0.19011208415,0.920581996441,0.730469942093
0.126933038235,0,0.253184914589,0.924809157848,0.671624243259
0.158666297793,0,0.31600278616,0.929801285267,0.613798499107
0.190399557352,0,0.378502488136,0.935643076897,0.55714058876
0.222132816911,0,0.440621078014,0.942418217659,0.501797139645
0.253866076469,0,0.502295970917,0.95020955801,0.447913587093
0.285599350929,0,0.563465178013,0.959092617035,0.395627439022
0.317332595587,0,0.624066889286,0.969133019447,0.345066130161
0.349065840244,0,0.684040248394,0.980380535126,0.296340286732
0.380799114704,0,0.743324935436,0.992864012718,0.249539077282
0.412532389164,0,0.801861107349,1.00658500195,0.204723894596
0.444265633821,0,0.85958981514,1.02151215076,0.161922335625
0.475998878479,0,0.916453063488,1.03757655621,0.121123492718
0.507732152939,0,0.972393512726,1.05466973782,0.08227622509
0.539465427399,0,1.02735483646,1.07264208794,0.0452872514725
0.571198701859,0,1.08128166199,1.09130609035,0.0100244283676
0.602931916714,0,1.13411974907,1.11044204235,0.0236777067184
0.634665191174,0,1.18581593037,1.12980818748,0.0560077428818
0.666398465633,0,1.23631799221,1.14915132523,0.0871666669846
0.698131680489,0,1.28557515144,1.16822099686,0.117354154587
0.729864954948,0,1.33353793621,1.18678081036,0.146757125854
0.761598229408,0,1.38015806675,1.2046200037,0.175538063049
0.793331503868,0,1.42538833618,1.2215628624,0.203825473785
0.825064778328,0,1.46918344498,1.23747134209,0.23171210289
0.856797993183,0,1.51149916649,1.25224912167,0.259250044823
0.888531267643,0,1.552292943,1.26583766937,0.286455273628
0.920264542103,0,1.59152364731,1.27821469307,0.313308954239
0.951997756958,0,1.62915182114,1.2893872261,0.339764595032
0.983731031418,0,1.66513967514,1.2993875742,0.365752100945
1.01546430588,0,1.69945085049,1.30826556683,0.391185283661
1.04719758034,0,1.73205077648,1.31608438492,0.415966391563
1.0789308548,0,1.76290678978,1.32291471958,0.439992070198
1.11066412926,0,1.79198765755,1.32883179188,0.463155865669
1.14239740372,0,1.8192640543,1.33391141891,0.485352635384
1.17413055897,0,1.8447085619,1.33822786808,0.506480693817
1.20586383343,0,1.86829566956,1.34185278416,0.526442885399
1.23759710789,0,1.89000165462,1.34485220909,0.545149445534
1.26933038235,0,1.90980446339,1.34728860855,0.562515854836
1.30106365681,0,1.9276843071,1.34921789169,0.578466415405
1.33279693127,0,1.94362318516,1.35069191456,0.592931270599
1.36453020573,0,1.9576048851,1.35175585747,0.605849027634
1.39626336098,0,1.96961545944,1.35245049,0.617164969444
1.42799663544,0,1.97964286804,1.35281169415,0.626831173897
1.4597299099,0,1.9876768589,1.35287034512,0.634806513786
1.49146318436,0,1.99370956421,1.35265409946,0.641055464745
1.52319645882,0,1.99773466587,1.35218477249,0.645549893379
1.55492973328,0,1.99974822998,1.35148179531,0.648266434669
1.58666300774,0,1.99974822998,1.35056018829,0.649188041687
1.6183962822,0,1.99773466587,1.34943163395,0.648303031921
1.65012955666,0,1.99370956421,1.34810364246,0.645605921745
1.68186283112,0,1.9876768589,1.34658110142,0.641095757484
1.71359610558,0,1.97964286804,1.34486472607,0.634778141975
1.74532938004,0,1.96961545944,1.34295129776,0.626664161682
1.77706253529,0,1.9576048851,1.3408343792,0.616770505905
1.80879580975,0,1.94362318516,1.33850252628,0.605120658875
1.84052908421,0,1.9276843071,1.3359401226,0.591744184494
1.87226235867,0,1.90980446339,1.33312702179,0.576677441597
1.90399563313,0,1.89000153542,1.33003807068,0.559963464737
1.93572890759,0,1.86829566956,1.32664132118,0.541654348373
1.96746218204,0,1.8447085619,1.32289981842,0.521808743477
1.9991953373,0,1.81926393509,1.31876945496,0.500494480133
2.03092861176,0,1.79198753834,1.31419909,0.477788448334
2.06266188622,0,1.76290667057,1.3091301918,0.453776478767
2.09439516068,0,1.73205077648,1.30349707603,0.428553700447
2.12612843513,0,1.69945073128,1.29722571373,0.402225017548
2.15786170959,0,1.66513955593,1.29023718834,0.374902367592
2.18959498405,0,1.62915182114,1.2824460268,0.346705794334
2.22132825851,0,1.5915235281,1.27376568317,0.317757844925
2.25306153297,0,1.55229270458,1.26410913467,0.288183569908
2.28479480743,0,1.51149892807,1.25339758396,0.258101344109
2.31652784348,0,1.46918356419,1.24156475067,0.227618813515
2.34826135635,0,1.42538809776,1.22856616974,0.196821928024
2.3799943924,0,1.38015806675,1.21438896656,0.165769100189
2.41172790527,0,1.33353769779,1.19905936718,0.134478330612
2.44346094131,0,1.28557527065,1.18265283108,0.102922439575
2.47519421577,0,1.23631799221,1.16529738903,0.0710206031799
2.50692749023,0,1.18581581116,1.14717519283,0.0386406183243
2.53866076469,0,1.13411962986,1.1285161972,0.00560343265533
2.57039403915,0,1.08128154278,1.10958909988,0.028307557106
2.60212731361,0,1.02735471725,1.0906829834,0.0633282661438
2.63386058807,0,0.972393333912,1.07209193707,0.0996986031532
2.66559386253,0,0.916452884674,1.05409383774,0.137640953064
2.69732713699,0,0.859589636326,1.03693473339,0.177345097065
