wJ,alpha,rel_u,rel_f,terminal_misfit_pinn,objective_rollout,h1_rollout,tikhonov_rollout,final_state_rel
0.001,0.000177827941004,0.20867459092,0.420746813956,0.258736700531,0.261776232869,2.62195734944,0.262242490146,0.288734327291
