epoch,loss_total,loss_pde,loss_bc,loss_ic,loss_obj
1,5.95458112555,0.499958692864,0.0771545709111,0.778549721837,0.459891813993
2,4.02777573904,0.0510259139352,0.041794570908,0.479793325067,0.345516192913
3,3.41978764888,0.0474940633401,0.088619992137,0.462816992402,0.2820856601
4,3.00775611624,0.108620323986,0.127188110352,0.337540104985,0.243440757692
5,2.65828973651,0.212885855138,0.151072622836,0.329958131909,0.196437312663
6,2.43758143783,0.39908888638,0.154932433367,0.297050100565,0.158651001751
7,2.30487739891,0.495319509506,0.147405289114,0.265436020494,0.139671657979
8,2.18329477757,0.458583855629,0.13971465677,0.229409497976,0.13555867672
9,2.02823051363,0.359871596098,0.136857187748,0.20815217942,0.132334955037
10,1.79321311042,0.235745993257,0.128229666501,0.20441480279,0.122482264787
11,1.50406566113,0.117154853791,0.108619067818,0.198764011264,0.107952772826
12,1.24380288273,0.0742455147207,0.094735031575,0.153608247638,0.0921214088798
13,1.03610525094,0.0551843766123,0.0871262863278,0.0871226780117,0.0806671909988
14,0.912028504536,0.0500882506371,0.0684136431664,0.0465636610985,0.0746962949634
15,0.840287461318,0.0578386865556,0.048669981584,0.0297025328502,0.0704076260328
16,0.791212600656,0.0516903255135,0.0356621194631,0.0231976652518,0.0680662490427
17,0.754454202577,0.0389904439449,0.029044283554,0.0181828767061,0.0668236598372
18,0.726001611166,0.0314402744174,0.0244689410552,0.015276774019,0.0654815621674
19,0.703044033609,0.0282435938716,0.0202370801941,0.0143609266728,0.0640202432871
20,0.683628049586,0.0258527543396,0.0169826932251,0.0141995859332,0.0626593016088
21,0.665403326135,0.0218874348328,0.0149879858829,0.0140338759869,0.0614494029433
22,0.649037912209,0.0176864450797,0.0134287394583,0.0140326700173,0.0603890057653
23,0.633639077563,0.0136204021983,0.0120220744982,0.0141673117876,0.0593829289079
24,0.620037737582,0.0109732035547,0.010761112161,0.0143745983951,0.0583928823471
25,0.607179074874,0.00872308635153,0.00964243356138,0.0145265017636,0.0574287053198
26,0.595099198911,0.0068675108254,0.00870467415079,0.0145652489737,0.0564961764961
27,0.584364040755,0.00606879205443,0.00786644355394,0.0145746150054,0.0555854190141
28,0.574179688934,0.00548549080268,0.00717766275629,0.014418744389,0.0547097790986
29,0.564310276089,0.00493044918403,0.00660813353024,0.0140991977416,0.0538672495633
30,0.555134952394,0.00483472901396,0.00613035243005,0.0137044059113,0.0530465465039
31,0.546550668031,0.00499085285701,0.00566902575083,0.0132834703662,0.0522607319057
32,0.538499109074,0.00526249962859,0.00530527359806,0.0127207222395,0.0515210613608
33,0.530659287935,0.00533379339613,0.00488537074998,0.012279204838,0.0508160918951
34,0.523910027603,0.00594322723337,0.00462845405564,0.0116326103918,0.0501705735922
35,0.517366609722,0.00643928544596,0.00433718934655,0.0110685820691,0.0495521552861
36,0.511754655372,0.00716899475083,0.00408045016229,0.0105052195489,0.048999999091
37,0.505590895121,0.00678913355805,0.00395727928262,0.009805184789,0.0485039297491
38,0.500059589418,0.00687494007871,0.00374386520125,0.0092369469814,0.0480203837156
39,0.495294760983,0.00694211404771,0.0036315421341,0.0086327187717,0.0476088386029
40,0.491044064704,0.00734748994,0.00350273591466,0.00803266130388,0.0472161177546
41,0.487285771407,0.00753312371671,0.00342076644301,0.00753621663898,0.0468795664608
42,0.48383737877,0.00806142510846,0.00333236716688,0.00696015944704,0.0465483427048
43,0.481614941475,0.009130590735,0.00325529931579,0.00650847475044,0.0462720576674
44,0.478312806599,0.00900644664653,0.00320881553926,0.00601042760536,0.0460087116808
45,0.474764588964,0.00806541242637,0.00317531207111,0.00554046379402,0.0457983400673
46,0.471969706495,0.00823646271601,0.00304101647343,0.00521151763387,0.0455480709672
47,0.469669522392,0.00840627960861,0.00305696842261,0.00478002876043,0.04534262456
48,0.467212449713,0.00859096227214,0.00294715519994,0.0045170864556,0.0451157245785
49,0.465074808174,0.0084796550218,0.00292974442709,0.00416421093978,0.0449501197785
50,0.462880687299,0.00867101186886,0.00289528248832,0.00389115463477,0.0447423238307
51,0.460447760485,0.00812457492575,0.00284766959958,0.00364495101385,0.0445830564946
52,0.458002062002,0.00785963470116,0.00278084494639,0.00343768803868,0.0443923894316
53,0.456439311476,0.00826675891876,0.00277895778418,0.00319372010417,0.0442199874669
54,0.455003019492,0.00861923838966,0.00272357773501,0.00307575240731,0.044058445096
55,0.4530049494,0.00860171178356,0.00270556893665,0.00286281520966,0.043883485347
56,0.45071129899,0.007921501901,0.00269327331334,0.00274162383284,0.0437354899943
57,0.4490775479,0.00810419991612,0.00263635206502,0.00263414301444,0.0435702852905
58,0.448169523035,0.00899258931167,0.00263699099887,0.0025044999551,0.043403544277
59,0.446215303498,0.00869443295524,0.00259695213754,0.00241714850999,0.0432506769896
60,0.444769892027,0.00856411997229,0.00259713497944,0.00233010656666,0.0431278530508
61,0.443160688039,0.00867729973979,0.00258086074609,0.00226109076757,0.0429641436785
62,0.440970802261,0.00815938627347,0.00253345489036,0.00221439336892,0.0428063567728
63,0.439881642582,0.00863894834183,0.00252025076188,0.00211026002653,0.0426612183452
64,0.438572317618,0.00871485979296,0.00250330967829,0.00209178638179,0.0425262361765
65,0.437784942542,0.00914313462563,0.00246969372965,0.00204080271069,0.0424131311476
66,0.437521815428,0.0102182470262,0.00249738027342,0.00199337237282,0.0422812815756
