wJ,alpha,rel_u,rel_f,terminal_misfit_pinn,objective_rollout,h1_rollout,tikhonov_rollout,final_state_rel
0.001,0.486967525166,0.104337352359,0.995637080832,0.0315267592669,0.0315764327461,7.18062562142e-06,0.0315799294776,0.794102801978
