x,uT_target,uT_rollout
0,0,0
0.01,0,0.00310232533532
0.02,0,0.00620296592656
0.03,0,0.00930030371612
0.04,0,0.0123927168732
0.05,0,0.015478577944
0.06,0,0.01855625201
0.07,0,0.0216240948587
0.08,0,0.0246804511691
0.09,0,0.0277236527158
0.1,0,0.0307520165956
0.11,0,0.033763843479
0.12,0,0.0367574158929
0.13,0,0.0397309965364
0.14,0,0.0426828266362
0.15,0,0.0456111243445
0.16,0,0.0485140831872
0.17,0,0.0513898705656
0.18,0,0.0542366263197
0.19,0,0.0570524613583
0.2,0,0.0598354563635
0.21,0,0.0625836605776
0.22,0,0.0652950906792
0.23,0,0.0679677297589
0.24,0,0.070599526402
0.25,0,0.0731883938902
0.26,0,0.0757322095299
0.27,0,0.0782288141214
0.28,0,0.0806760115782
0.29,0,0.0830715687099
0.3,0.5,0.0854132151815
0.31,0.5,0.087698643663
0.32,0.5,0.0899255101831
0.33,0.5,0.0920914347016
0.34,0.5,0.0941940019172
0.35,0.5,0.0962307623252
0.36,0.5,0.0981992335415
0.37,0.5,0.100096901912
0.38,0.5,0.101921224418
0.39,0.5,0.103669630909
0.4,0.5,0.105339526658
0.41,0.5,0.106928295278
0.42,0.5,0.108433302011
0.43,0.5,0.109851897393
0.44,0.5,0.11118142133
0.45,0.5,0.112419207595
0.46,0.5,0.11356258875
0.47,0.5,0.114608901523
0.48,0.5,0.115555492641
0.49,0.5,0.11639972513
0.5,0.5,0.117138985102
0.51,0.5,0.117770689016
0.52,0.5,0.118292291429
0.53,0.5,0.118701293244
0.54,0.5,0.11899525043
0.55,0.5,0.119171783227
0.56,0.5,0.119228585817
0.57,0.5,0.11916343645
0.58,0.5,0.118974207994
0.59,0.5,0.118658878899
0.6,0.5,0.11821554453
0.61,0.5,0.117642428844
0.62,0.5,0.116937896358
0.63,0.5,0.116100464365
0.64,0.5,0.11512881534
0.65,0.5,0.114021809477
0.66,0.5,0.112778497283
0.67,0.5,0.111398132159
0.68,0.5,0.109880182881
0.69,0.5,0.108224345903
0.7,0,0.106430557377
0.71,0,0.104499004801
0.72,0,0.102430138187
0.73,0,0.10022468065
0.74,0,0.0978836382957
0.75,0,0.0954083093084
0.76,0,0.0928002921233
0.77,0,0.090061492568
0.78,0,0.0871941298693
0.79,0,0.0842007414156
0.8,0,0.0810841861753
0.81,0,0.0778476466757
0.82,0,0.0744946294553
0.83,0,0.0710289639119
0.84,0,0.06745479948
0.85,0,0.0637766010836
0.86,0,0.0599991428235
0.87,0,0.0561274998754
0.88,0,0.0521670385871
0.89,0,0.0481234047866
0.9,0,0.0440025103239
0.91,0,0.0398105178917
0.92,0,0.0355538241872
0.93,0,0.0312390414967
0.94,0,0.0268729777986
0.95,0,0.0224626155029
0.96,0,0.0180150889581
0.97,0,0.0135376608702
0.98,0,0.00903769779536
0.99,0,0.00452264487587
1,0,0
