x,t,f_true,f_pred,abs_error
0,0,0,0.0247197821736,0.0247197821736
0.0317332595587,0,0.0462698452175,0.0522779263556,0.00600808113813
0.0634665191174,0,0.092493109405,0.0801910459995,0.0123020634055
0.095199778676,0,0.138623222709,0.108455687761,0.0301675349474
0.126933038235,0,0.184613779187,0.13707023859,0.047543540597
0.158666297793,0,0.230418428779,0.166032865644,0.0643855631351
0.190399557352,0,0.275991052389,0.19534213841,0.0806489139795
0.222132816911,0,0.321285814047,0.224996998906,0.0962888151407
0.253866076469,0,0.366257041693,0.254995435476,0.111261606216
0.285599350929,0,0.410859525204,0.285334259272,0.125525265932
0.317332595587,0,0.455048233271,0.316010057926,0.139038175344
0.349065840244,0,0.498778760433,0.347016066313,0.15176269412
0.380799114704,0,0.542007088661,0.378343343735,0.163663744926
0.412532389164,0,0.584689676762,0.409979760647,0.174709916115
0.444265633821,0,0.626783490181,0.441908836365,0.184874653816
0.475998878479,0,0.668246209621,0.474110126495,0.194136083126
0.507732152939,0,0.709036111832,0.506557583809,0.202478528023
0.539465427399,0,0.749112010002,0.539219558239,0.209892451763
0.571198701859,0,0.788433611393,0.572057843208,0.216375768185
0.602931916714,0,0.82696133852,0.605027794838,0.221933543682
0.634665191174,0,0.86465638876,0.638078153133,0.226578235626
0.666398465633,0,0.901480793953,0.671150684357,0.230330109596
0.698131680489,0,0.937397420406,0.704179286957,0.23321813345
0.729864954948,0,0.972370266914,0.737092316151,0.235277950764
0.761598229408,0,1.00636410713,0.769812107086,0.236552000046
0.793331503868,0,1.03934442997,0.802254796028,0.237089633942
0.825064778328,0,1.07127833366,0.834333777428,0.236944556236
0.856797993183,0,1.1021335125,0.86595839262,0.236175119877
0.888531267643,0,1.13187897205,0.897036731243,0.23484224081
0.920264542103,0,1.16048455238,0.927477657795,0.233006894588
0.951997756958,0,1.18792176247,0.957191705704,0.230730056763
0.983731031418,0,1.21416294575,0.986093699932,0.228069245815
1.01546430588,0,1.23918139935,1.01410245895,0.225078940392
1.04719758034,0,1.26295220852,1.04114496708,0.22180724144
1.0789308548,0,1.28545129299,1.06715404987,0.218297243118
1.11066412926,0,1.30665612221,1.09207212925,0.214583992958
1.14239740372,0,1.32654511929,1.11584746838,0.210697650909
1.17413055897,0,1.34509837627,1.13843584061,0.206662535667
1.20586383343,0,1.36229729652,1.15979802608,0.202499270439
1.23759710789,0,1.37812459469,1.17989778519,0.198226809502
1.26933038235,0,1.3925640583,1.19870054722,0.193863511086
1.30106365681,0,1.40560150146,1.21616923809,0.189432263374
1.33279693127,0,1.41722357273,1.23226463795,0.184958934784
1.36453020573,0,1.42741847038,1.24694013596,0.180478334427
1.39626336098,0,1.43617618084,1.26014471054,0.176031470299
1.42799663544,0,1.44348788261,1.27181756496,0.17167031765
1.4597299099,0,1.44934594631,1.2818928957,0.167453050613
1.49146318436,0,1.4537447691,1.29029679298,0.163447976112
1.52319645882,0,1.45667982101,1.29695296288,0.159726858139
1.55492973328,0,1.45814800262,1.30178296566,0.156365036964
1.58666300774,0,1.45814800262,1.30470848083,0.15343952179
1.6183962822,0,1.45667982101,1.30565667152,0.15102314949
1.65012955666,0,1.4537447691,1.30456268787,0.149182081223
1.68186283112,0,1.44934594631,1.30137264729,0.147973299026
1.71359610558,0,1.44348788261,1.29604661465,0.147441267967
1.74532938004,0,1.43617618084,1.28856241703,0.147613763809
1.77706253529,0,1.42741847038,1.27891612053,0.148502349854
1.80879580975,0,1.41722357273,1.26712501049,0.150098562241
1.84052908421,0,1.40560150146,1.25322711468,0.152374386787
1.87226235867,0,1.3925640583,1.2372815609,0.155282497406
1.90399563313,0,1.37812447548,1.219368577,0.158755898476
1.93572890759,0,1.36229729652,1.19958651066,0.162710785866
