x,uT_target,uT_pinn
0.00990098994225,0.00239658381207,0.00241366773844
0.0198019798845,0.00479316725006,0.00480569154024
0.0297029688954,0.00718974821644,0.00719948671758
0.039603959769,0.00958632251215,0.00959468446672
0.0495049506426,0.0119828802879,0.0119907874614
0.0594059377909,0.0143794051788,0.0143875796348
0.0693069323897,0.0167758767913,0.0167847592384
0.079207919538,0.0191722591765,0.0191820021719
0.0891089066863,0.0215685109,0.0215792041272
0.0990099012852,0.0239645779269,0.023976078257
0.108910888433,0.0263603864475,0.0263724830002
0.118811875582,0.0287558518628,0.0287683214992
0.12871286273,0.0311508696597,0.0311633441597
0.138613864779,0.0335453188213,0.0335575863719
0.148514851928,0.0359390453199,0.0359507203102
0.158415839076,0.0383318815416,0.0383428186178
0.168316826224,0.0407236295594,0.0407335981727
0.178217813373,0.0431140623,0.043122895062
0.188118815422,0.0455029245646,0.0455105528235
0.19801980257,0.0478899159327,0.0478962436318
0.207920789719,0.0502747094559,0.0502797439694
0.217821776867,0.052656934227,0.0526608899236
0.227722764015,0.0550361757478,0.055039010942
0.237623751163,0.057411972504,0.0574140101671
0.247524753213,0.0597838158992,0.0597851499915
0.25742572546,0.0621511285669,0.0621521174908
0.267326742411,0.064513303047,0.0645141303539
0.277227729559,0.0668696333543,0.0668705552816
0.287128716707,0.0692193708699,0.0692206248641
0.297029703856,0.0715616874312,0.0715635120869
0.306930691004,0.0738956772714,0.0738982483745
0.316831678152,0.076220351533,0.0762237235904
0.3267326653,0.0785346324576,0.0785389170051
0.336633652449,0.0808373472395,0.0808425694704
0.346534639597,0.0831272215282,0.0831332206726
0.356435626745,0.0854028725719,0.0854095593095
0.366336613894,0.0876628019852,0.087669968605
0.376237630844,0.0899053948584,0.0899127349257
0.386138617992,0.0921288848074,0.0921361371875
0.396039605141,0.0943313860882,0.0943382382393
0.405940592289,0.0965108577501,0.0965169668198
0.415841579437,0.0986651012378,0.0986703187227
0.425742566586,0.100791750833,0.100795887411
0.435643553734,0.10288826373,0.102891147137
0.445544540882,0.104951909767,0.104953572154
0.45544552803,0.106979760848,0.106980368495
0.465346515179,0.108968680076,0.108968496323
0.475247502327,0.110915310683,0.110914617777
0.485148519278,0.112816070429,0.112815320492
0.495049506426,0.114667117541,0.114666819572
0.504950523376,0.11646437907,0.116464987397
0.51485145092,0.118203484926,0.118205428123
0.524752497673,0.119879846667,0.119883581996
0.534653484821,0.121488522358,0.121494427323
0.54455447197,0.123024315064,0.123032569885
0.554455459118,0.124481712409,0.124492406845
0.564356446266,0.125854888929,0.12586787343
0.574257433414,0.127137699523,0.127152681351
0.584158420563,0.128323674586,0.128340184689
0.594059407711,0.129406017216,0.12942352891
0.603960394859,0.130377602878,0.130395382643
0.613861382008,0.131230981974,0.131248280406
0.623762369156,0.131958385818,0.131974503398
0.633663415909,0.132551739691,0.132565975189
0.643564343452,0.133002661479,0.13301448524
0.653465390205,0.133302514024,0.133311539888
0.663366317749,0.133442392174,0.133448466659
0.673267364502,0.133413182774,0.133416369557
0.683168292046,0.13320559035,0.13320633769
0.693069338799,0.132810180092,0.132808983326
0.702970266342,0.132217452998,0.132215186954
0.712871313095,0.13141787072,0.131415605545
0.722772240639,0.130401986001,0.130400717258
0.732673287392,0.129160447631,0.12916135788
0.74257427454,0.127684181652,0.127688333392
0.752475261688,0.125964421704,0.125972568989
0.762376248837,0.123992855107,0.124005645514
0.772277235985,0.121761737516,0.121779292822
0.782178223133,0.119264022865,0.119286090136
0.792079210281,0.116493500688,0.116519361734
0.80198019743,0.113444939277,0.113473430276
0.811881184578,0.110114232759,0.110143855214
0.821782171726,0.106498549713,0.106527477503
0.831683158875,0.102596480546,0.102622866631
0.841584146023,0.0984081804567,0.0984302610159
0.851485133171,0.093935504418,0.093951895833
0.861386120319,0.0891821303653,0.089192032814
0.871287107468,0.0841536665572,0.0841569527984
0.881188154221,0.0788577063392,0.0788552686572
0.891089081764,0.0733040549543,0.0732976198196
0.900990128517,0.0675044029374,0.0674967095256
0.910891115665,0.0614727985134,0.0614672452211
0.920792102814,0.0552252452326,0.0552255883813
0.930693089962,0.0487798074992,0.0487895235419
0.94059407711,0.0421564738565,0.0421782135963
0.950495064259,0.0353770172887,0.0354116484523
0.960396051407,0.0284648194329,0.0285104271024
0.970297038555,0.0214446609707,0.0214953776449
0.980198025703,0.0143424816633,0.0143875125796
0.990099012852,0.00718511457303,0.00720736384392
