x,y,t,f_true,f_pred,abs_error
0.431818187237,0.204545468092,0.529411792755,0,0.0608919858932,0.0608919858932
0.431818187237,0.204545468092,0.558823525906,0,0.0497213602066,0.0497213602066
0.431818187237,0.204545468092,0.588235259056,0,0.0403348207474,0.0403348207474
0.431818187237,0.204545468092,0.617647051811,0,0.0324968695641,0.0324968695641
0.431818187237,0.204545468092,0.647058844566,0,0.026003241539,0.026003241539
0.431818187237,0.204545468092,0.676470577717,0,0.0206715464592,0.0206715464592
0.431818187237,0.204545468092,0.705882310867,0,0.0163332223892,0.0163332223892
0.431818187237,0.204545468092,0.735294103622,0,0.0128321051598,0.0128321051598
0.431818187237,0.204545468092,0.764705896378,0,0.0100218057632,0.0100218057632
0.431818187237,0.204545468092,0.794117629528,0,0.00776940584183,0.00776940584183
0.431818187237,0.204545468092,0.823529422283,0,0.00595462322235,0.00595462322235
0.431818187237,0.204545468092,0.852941155434,0,0.00446903705597,0.00446903705597
0.431818187237,0.204545468092,0.882352948189,0,0.00321847200394,0.00321847200394
0.431818187237,0.204545468092,0.911764681339,0,0.00211799144745,0.00211799144745
0.431818187237,0.204545468092,0.941176474094,0,0.00109702348709,0.00109702348709
0.431818187237,0.204545468092,0.970588207245,0,9.18507575989e-05,9.18507575989e-05
0.431818187237,0.204545468092,1,0,-0.000950515270233,0.000950515270233
0.454545468092,0.204545468092,0,0,1.33905410767,1.33905410767
0.454545468092,0.204545468092,0.0294117648154,0,1.36849951744,1.36849951744
0.454545468092,0.204545468092,0.0588235296309,0,1.27594566345,1.27594566345
0.454545468092,0.204545468092,0.088235296309,0,1.10713791847,1.10713791847
0.454545468092,0.204545468092,0.117647059262,0,0.918966174126,0.918966174126
0.454545468092,0.204545468092,0.147058829665,0,0.749911189079,0.749911189079
0.454545468092,0.204545468092,0.176470592618,0,0.609943687916,0.609943687916
0.454545468092,0.204545468092,0.205882355571,0,0.496945023537,0.496945023537
0.454545468092,0.204545468092,0.235294118524,0,0.406233489513,0.406233489513
0.454545468092,0.204545468092,0.264705896378,0,0.333399832249,0.333399832249
0.454545468092,0.204545468092,0.29411765933,0,0.274794459343,0.274794459343
0.454545468092,0.204545468092,0.323529422283,0,0.227434098721,0.227434098721
0.454545468092,0.204545468092,0.352941185236,0,0.188879311085,0.188879311085
0.454545468092,0.204545468092,0.382352948189,0,0.157177984715,0.157177984715
0.454545468092,0.204545468092,0.411764711142,0,0.130832850933,0.130832850933
0.454545468092,0.204545468092,0.441176474094,0,0.108738839626,0.108738839626
0.454545468092,0.204545468092,0.470588237047,0,0.0900999903679,0.0900999903679
0.454545468092,0.204545468092,0.5,0,0.0743381381035,0.0743381381035
0.454545468092,0.204545468092,0.529411792755,0,0.0610166192055,0.0610166192055
0.454545468092,0.204545468092,0.558823525906,0,0.0497872233391,0.0497872233391
0.454545468092,0.204545468092,0.588235259056,0,0.0403586030006,0.0403586030006
0.454545468092,0.204545468092,0.617647051811,0,0.0324848890305,0.0324848890305
0.454545468092,0.204545468092,0.647058844566,0,0.0259532928467,0.0259532928467
0.454545468092,0.204545468092,0.676470577717,0,0.02057492733,0.02057492733
0.454545468092,0.204545468092,0.705882310867,0,0.0161805152893,0.0161805152893
0.454545468092,0.204545468092,0.735294103622,0,0.0126120448112,0.0126120448112
0.454545468092,0.204545468092,0.764705896378,0,0.00972580909729,0.00972580909729
0.454545468092,0.204545468092,0.794117629528,0,0.00738960504532,0.00738960504532
0.454545468092,0.204545468092,0.823529422283,0,0.00548416376114,0.00548416376114
0.454545468092,0.204545468092,0.852941155434,0,0.00390303134918,0.00390303134918
0.454545468092,0.204545468092,0.882352948189,0,0.00255101919174,0.00255101919174
0.454545468092,0.204545468092,0.911764681339,0,0.0013455748558,0.0013455748558
0.454545468092,0.204545468092,0.941176474094,0,0.000214040279388,0.000214040279388
0.454545468092,0.204545468092,0.970588207245,0,-0.000905513763428,0.000905513763428
0.454545468092,0.204545468092,1,0,-0.00206559896469,0.00206559896469
0.477272748947,0.204545468092,0,0,1.37790083885,1.37790083885
0.477272748947,0.204545468092,0.0294117648154,0,1.39589357376,1.39589357376
0.477272748947,0.204545468092,0.0588235296309,0,1.29659628868,1.29659628868
0.477272748947,0.204545468092,0.088235296309,0,1.12350010872,1.12350010872
0.477272748947,0.204545468092,0.117647059262,0,0.931201279163,0.931201279163
0.477272748947,0.204545468092,0.147058829665,0,0.758251190186,0.758251190186
0.477272748947,0.204545468092,0.176470592618,0,0.615310430527,0.615310430527
0.477272748947,0.204545468092,0.205882355571,0,0.500379562378,0.500379562378
0.477272748947,0.204545468092,0.235294118524,0,0.40851098299,0.40851098299
0.477272748947,0.204545468092,0.264705896378,0,0.334990441799,0.334990441799
0.477272748947,0.204545468092,0.29411765933,0,0.275954842567,0.275954842567
0.477272748947,0.204545468092,0.323529422283,0,0.228299975395,0.228299975395
0.477272748947,0.204545468092,0.352941185236,0,0.189523756504,0.189523756504
0.477272748947,0.204545468092,0.382352948189,0,0.157648146152,0.157648146152
0.477272748947,0.204545468092,0.411764711142,0,0.131163179874,0.131163179874
0.477272748947,0.204545468092,0.441176474094,0,0.108958721161,0.108958721161
0.477272748947,0.204545468092,0.470588237047,0,0.0902345180511,0.0902345180511
0.477272748947,0.204545468092,0.5,0,0.0744107365608,0.0744107365608
0.477272748947,0.204545468092,0.529411792755,0,0.0610484480858,0.0610484480858
0.477272748947,0.204545468092,0.558823525906,0,0.0497944951057,0.0497944951057
0.477272748947,0.204545468092,0.588235259056,0,0.0403505563736,0.0403505563736
0.477272748947,0.204545468092,0.617647051811,0,0.0324606895447,0.0324606895447
0.477272748947,0.204545468092,0.647058844566,0,0.0259031057358,0.0259031057358
0.477272748947,0.204545468092,0.676470577717,0,0.0204840302467,0.0204840302467
0.477272748947,0.204545468092,0.705882310867,0,0.0160316824913,0.0160316824913
0.477272748947,0.204545468092,0.735294103622,0,0.0123897194862,0.0123897194862
0.477272748947,0.204545468092,0.764705896378,0,0.00941616296768,0.00941616296768
0.477272748947,0.204545468092,0.794117629528,0,0.00698179006577,0.00698179006577
0.477272748947,0.204545468092,0.823529422283,0,0.00496923923492,0.00496923923492
0.477272748947,0.204545468092,0.852941155434,0,0.0032731294632,0.0032731294632
0.477272748947,0.204545468092,0.882352948189,0,0.00180035829544,0.00180035829544
0.477272748947,0.204545468092,0.911764681339,0,0.000469386577606,0.000469386577606
0.477272748947,0.204545468092,0.941176474094,0,-0.000791311264038,0.000791311264038
0.477272748947,0.204545468092,0.970588207245,0,-0.00204253196716,0.00204253196716
0.477272748947,0.204545468092,1,0,-0.00333660840988,0.00333660840988
0.5,0.204545468092,0,0,1.40316653252,1.40316653252
0.5,0.204545468092,0.0294117648154,0,1.4157345295,1.4157345295
0.5,0.204545468092,0.0588235296309,0,1.31234383583,1.31234383583
0.5,0.204545468092,0.088235296309,0,1.13656282425,1.13656282425
0.5,0.204545468092,0.117647059262,0,0.941109657288,0.941109657288
0.5,0.204545468092,0.147058829665,0,0.764915525913,0.764915525913
0.5,0.204545468092,0.176470592618,0,0.619442403316,0.619442403316
0.5,0.204545468092,0.205882355571,0,0.502844393253,0.502844393253
0.5,0.204545468092,0.235294118524,0,0.409964859486,0.409964859486
0.5,0.204545468092,0.264705896378,0,0.335845291615,0.335845291615
0.5,0.204545468092,0.29411765933,0,0.276452481747,0.276452481747
0.5,0.204545468092,0.323529422283,0,0.228578150272,0.228578150272
0.5,0.204545468092,0.352941185236,0,0.189663767815,0.189663767815
0.5,0.204545468092,0.382352948189,0,0.1577013731,0.1577013731
0.5,0.204545468092,0.411764711142,0,0.131166279316,0.131166279316
0.5,0.204545468092,0.441176474094,0,0.108935952187,0.108935952187
0.5,0.204545468092,0.470588237047,0,0.0902006626129,0.0902006626129
0.5,0.204545468092,0.5,0,0.0743743181229,0.0743743181229
0.5,0.204545468092,0.529411792755,0,0.0610146522522,0.0610146522522
0.5,0.204545468092,0.558823525906,0,0.0497652292252,0.0497652292252
0.5,0.204545468092,0.588235259056,0,0.0403239130974,0.0403239130974
0.5,0.204545468092,0.617647051811,0,0.0324282050133,0.0324282050133
0.5,0.204545468092,0.647058844566,0,0.0258497595787,0.0258497595787
0.5,0.204545468092,0.676470577717,0,0.0203908085823,0.0203908085823
0.5,0.204545468092,0.705882310867,0,0.0158777236938,0.0158777236938
0.5,0.204545468092,0.735294103622,0,0.0121554732323,0.0121554732323
0.5,0.204545468092,0.764705896378,0,0.00908434391022,0.00908434391022
0.5,0.204545468092,0.794117629528,0,0.00653827190399,0.00653827190399
0.5,0.204545468092,0.823529422283,0,0.00440269708633,0.00440269708633
0.5,0.204545468092,0.852941155434,0,0.00257486104965,0.00257486104965
0.5,0.204545468092,0.882352948189,0,0.000963985919952,0.000963985919952
0.5,0.204545468092,0.911764681339,0,-0.000509798526764,0.000509798526764
0.5,0.204545468092,0.941176474094,0,-0.00191622972488,0.00191622972488
0.5,0.204545468092,0.970588207245,0,-0.0033141374588,0.0033141374588
0.5,0.204545468092,1,0,-0.00475263595581,0.00475263595581
0.522727251053,0.204545468092,0,0,1.41563796997,1.41563796997
0.522727251053,0.204545468092,0.0294117648154,0,1.42823314667,1.42823314667
0.522727251053,0.204545468092,0.0588235296309,0,1.32321310043,1.32321310043
0.522727251053,0.204545468092,0.088235296309,0,1.14617109299,1.14617109299
0.522727251053,0.204545468092,0.117647059262,0,0.948549211025,0.948549211025
0.522727251053,0.204545468092,0.147058829665,0,0.769871294498,0.769871294498
0.522727251053,0.204545468092,0.176470592618,0,0.62238997221,0.62238997221
0.522727251053,0.204545468092,0.205882355571,0,0.504420161247,0.504420161247
0.522727251053,0.204545468092,0.235294118524,0,0.410667598248,0.410667598248
0.522727251053,0.204545468092,0.264705896378,0,0.336016237736,0.336016237736
0.522727251053,0.204545468092,0.29411765933,0,0.27631688118,0.27631688118
0.522727251053,0.204545468092,0.323529422283,0,0.228281915188,0.228281915188
0.522727251053,0.204545468092,0.352941185236,0,0.18930131197,0.18930131197
0.522727251053,0.204545468092,0.382352948189,0,0.157337129116,0.157337129116
0.522727251053,0.204545468092,0.411764711142,0,0.13084089756,0.13084089756
0.522727251053,0.204545468092,0.441176474094,0,0.10867202282,0.10867202282
0.522727251053,0.204545468092,0.470588237047,0,0.0900037884712,0.0900037884712
