x,y,t,u_true,u_pinn,abs_error
0.75,0.159090906382,0.117647059262,0.0295398384333,0.0511447973549,0.0216049589217
0.75,0.159090906382,0.147058829665,0.016050869599,0.036095995456,0.020045125857
0.75,0.159090906382,0.176470592618,0.00872145686299,0.0267389006913,0.0180174447596
0.75,0.159090906382,0.205882355571,0.0047389222309,0.0206565447152,0.0159176215529
0.75,0.159090906382,0.235294118524,0.00257495744154,0.0165117271245,0.0139367692173
0.75,0.159090906382,0.264705896378,0.00139913707972,0.0135465450585,0.0121474079788
0.75,0.159090906382,0.29411765933,0.000760240422096,0.011326212436,0.0105659719557
0.75,0.159090906382,0.323529422283,0.00041308690561,0.00959611311555,0.0091830259189
0.75,0.159090906382,0.352941185236,0.000224456336582,0.0082050152123,0.00798055902123
0.75,0.159090906382,0.382352948189,0.000121961384139,0.00705932499841,0.00693736365065
0.75,0.159090906382,0.411764711142,6.62693928462e-05,0.0060988557525,0.00603258656338
0.75,0.159090906382,0.441176474094,3.60083686246e-05,0.00528262974694,0.00524662155658
0.75,0.159090906382,0.470588237047,1.95656339201e-05,0.00458251358941,0.0045629478991
0.75,0.159090906382,0.5,1.0631250916e-05,0.00397690059617,0.00396626954898
0.75,0.159090906382,0.529411792755,5.77662831347e-06,0.00344962300733,0.00344384647906
0.75,0.159090906382,0.558823525906,3.13881196234e-06,0.00298817874864,0.00298503995873
0.75,0.159090906382,0.588235259056,1.70551732026e-06,0.0025818538852,0.00258014840074
0.75,0.159090906382,0.617647051811,9.26715017613e-07,0.00222222926095,0.00222130259499
0.75,0.159090906382,0.647058844566,5.03543105879e-07,0.00190239073709,0.00190188724082
0.75,0.159090906382,0.676470577717,2.7360721333e-07,0.0016160053201,0.0016157317441
0.75,0.159090906382,0.705882310867,1.48668164002e-07,0.00135846855119,0.00135831988882
0.75,0.159090906382,0.735294103622,8.07808504533e-08,0.00112484814599,0.00112476735376
0.75,0.159090906382,0.764705896378,4.38933227542e-08,0.000911880750209,0.000911836861633
0.75,0.159090906382,0.794117629528,2.38500295069e-08,0.000715975183994,0.000715951318853
0.75,0.159090906382,0.823529422283,1.2959247897e-08,0.00053419591859,0.000534182938281
0.75,0.159090906382,0.852941155434,7.04158864551e-09,0.000364501494914,0.000364494451787
0.75,0.159090906382,0.882352948189,3.82613851713e-09,0.000204537529498,0.000204533702345
0.75,0.159090906382,0.911764681339,2.07898609439e-09,5.23519702256e-05,5.23498929397e-05
0.75,0.159090906382,0.941176474094,1.12964393395e-09,-9.36198048294e-05,9.36209326028e-05
0.75,0.159090906382,0.970588207245,6.13807893401e-10,-0.000234927516431,0.000234928127611
0.75,0.159090906382,1,3.3352051676e-10,-0.000372733455151,0.000372733775293
0.772727251053,0.159090906382,0,0.313841313124,0.313687860966,0.000153452157974
0.772727251053,0.159090906382,0.0294117648154,0.170529916883,0.184370815754,0.0138408988714
0.772727251053,0.159090906382,0.0588235296309,0.0926597416401,0.111495427787,0.0188356861472
0.772727251053,0.159090906382,0.088235296309,0.0503479205072,0.0707439258695,0.0203960053623
0.772727251053,0.159090906382,0.117647059262,0.027357224375,0.0474130101502,0.0200557857752
0.772727251053,0.159090906382,0.147058829665,0.0148649169132,0.0335304029286,0.0186654850841
0.772727251053,0.159090906382,0.176470592618,0.00807705335319,0.0249070860445,0.0168300326914
0.772727251053,0.159090906382,0.205882355571,0.00438877707347,0.0193020142615,0.0149132367224
0.772727251053,0.159090906382,0.235294118524,0.00238470127806,0.0154782272875,0.0130935255438
0.772727251053,0.159090906382,0.264705896378,0.00129575887695,0.0127381421626,0.0114423837513
0.772727251053,0.159090906382,0.29411765933,0.0007040683995,0.0106811411679,0.00997707247734
0.772727251053,0.159090906382,0.323529422283,0.000382565107429,0.00907399132848,0.00869142636657
0.772727251053,0.159090906382,0.352941185236,0.000207871897146,0.00777800800279,0.00757013633847
0.772727251053,0.159090906382,0.382352948189,0.000112950001494,0.00670703174546,0.00659408187494
0.772727251053,0.159090906382,0.411764711142,6.13729353063e-05,0.0058068674989,0.00574549473822
0.772727251053,0.159090906382,0.441176474094,3.33478128596e-05,0.00504008354619,0.00500673567876
0.772727251053,0.159090906382,0.470588237047,1.81199848157e-05,0.00438063265756,0.00436251284555
0.772727251053,0.159090906382,0.5,9.84573762253e-06,0.00380899431184,0.00379914860241
0.772727251053,0.159090906382,0.529411792755,5.34980927114e-06,0.00331023754552,0.00330488779582
0.772727251053,0.159090906382,0.558823525906,2.90689399662e-06,0.00287281395867,0.00286990706809
0.772727251053,0.159090906382,0.588235259056,1.57950148605e-06,0.00248688878492,0.00248530926183
0.772727251053,0.159090906382,0.617647051811,8.58242685808e-07,0.00214465381578,0.00214379560202
0.772727251053,0.159090906382,0.647058844566,4.66337723992e-07,0.00183962704614,0.00183916068636
0.772727251053,0.159090906382,0.676470577717,2.53391135629e-07,0.00156616093591,0.00156590749975
0.772727251053,0.159090906382,0.705882310867,1.37683500157e-07,0.00131923379377,0.00131909607444
0.772727251053,0.159090906382,0.735294103622,7.4812177786e-08,0.00109519483522,0.00109511998016
0.772727251053,0.159090906382,0.764705896378,4.06501676764e-08,0.000890244264156,0.000890203635208
0.772727251053,0.159090906382,0.794117629528,2.2087817797e-08,0.000701297540218,0.000701275479514
0.772727251053,0.159090906382,0.823529422283,1.20017258354e-08,0.000525791663677,0.000525779672898
0.772727251053,0.159090906382,0.852941155434,6.52130571765e-09,0.000361729878932,0.000361723359674
0.772727251053,0.159090906382,0.882352948189,3.54343598907e-09,0.000206459779292,0.000206456228625
0.772727251053,0.159090906382,0.911764681339,1.9253756367e-09,5.89084811509e-05,5.89065566601e-05
0.772727251053,0.159090906382,0.941176474094,1.04617781105e-09,-8.32187943161e-05,8.32198420539e-05
0.772727251053,0.159090906382,0.970588207245,5.68455393868e-10,-0.000220875721425,0.00022087628895
0.772727251053,0.159090906382,1,3.08877617927e-10,-0.000355313997716,0.000355314317858
0.795454502106,0.159090906382,0,0.287203222513,0.28722473979,2.15172767639e-05
0.795454502106,0.159090906382,0.0294117648154,0.156055748463,0.168849572539,0.0127938240767
0.795454502106,0.159090906382,0.0588235296309,0.0847950056195,0.101988069713,0.0171930640936
0.795454502106,0.159090906382,0.088235296309,0.0460745096207,0.0646768137813,0.0186023041606
0.795454502106,0.159090906382,0.117647059262,0.0250352080911,0.0433900244534,0.0183548163623
0.795454502106,0.159090906382,0.147058829665,0.0136032188311,0.0307627804577,0.0171595625579
0.795454502106,0.159090906382,0.176470592618,0.00739149283618,0.0229335464537,0.0155420536175
0.795454502106,0.159090906382,0.205882355571,0.00401626806706,0.0178460069001,0.013829738833
0.795454502106,0.159090906382,0.235294118524,0.00218229345046,0.0143717713654,0.0121894776821
0.795454502106,0.159090906382,0.264705896378,0.00118577794638,0.0118758119643,0.0106900343671
0.795454502106,0.159090906382,0.29411765933,0.000644308805931,0.00999577715993,0.00935146864504
0.795454502106,0.159090906382,0.323529422283,0.000350093905581,0.00852109864354,0.00817100517452
0.795454502106,0.159090906382,0.352941185236,0.000190228223801,0.00732660712674,0.00713637890294
0.795454502106,0.159090906382,0.382352948189,0.00010336307605,0.0063362759538,0.00623291265219
0.795454502106,0.159090906382,0.411764711142,5.61637498322e-05,0.0055002165027,0.00544405262917
0.795454502106,0.159090906382,0.441176474094,3.05173325614e-05,0.00478570582345,0.00475518871099
0.795454502106,0.159090906382,0.470588237047,1.65820038092e-05,0.00416930438951,0.00415272219107
0.795454502106,0.159090906382,0.5,9.01005478227e-06,0.00363372685388,0.00362471677363
0.795454502106,0.159090906382,0.529411792755,4.89573039886e-06,0.00316529395059,0.00316039822064
0.795454502106,0.159090906382,0.558823525906,2.66016377282e-06,0.00275321723893,0.00275055714883
0.795454502106,0.159090906382,0.588235259056,1.44543730585e-06,0.002389092464,0.00238764705136
0.795454502106,0.159090906382,0.617647051811,7.85397105574e-07,0.00206557335332,0.00206478801556
0.795454502106,0.159090906382,0.647058844566,4.26756088245e-07,0.00177638651803,0.00177595973946
