wJ,alpha,rel_u,rel_f,terminal_misfit_pinn,objective_rollout,h1_rollout,tikhonov_rollout,final_state_rel
1,5.6234132519e-06,0.0231991682614,0.111163541658,3.17185466512e-07,9.46906237214e-07,8.63842379565,4.95243330852e-05,0.000620388826855
