x,uT_target,uT_pred,abs_error
2.890625,0.0199983920902,0.0196511937789,0.000347198311299
2.90625,0.0174861699343,0.017164870774,0.000321299160235
2.921875,0.014822662808,0.0145371985475,0.000285464260516
2.9375,0.0120267709717,0.0117862246601,0.000240546311647
2.953125,0.00912059657276,0.00893280556528,0.000187791007478
2.96875,0.00612904271111,0.00600023616953,0.000128806541582
2.984375,0.0030793112237,0.00301376042576,6.55507979454e-05
3,-1.49852474873e-09,-1.78146404627e-08,1.63161157139e-08
3.015625,-0.0030793142505,-0.0030137958994,6.55183510961e-05
3.03125,-0.0061291041784,-0.00600027118023,0.000128832998166
3.046875,-0.00912065804005,-0.0089328398174,0.000187818222648
3.0625,-0.0120268287137,-0.0117862578767,0.000240570837018
3.078125,-0.0148227186874,-0.0145372304766,0.000285488210791
3.09375,-0.0174861699343,-0.0171649011932,0.000321268741049
3.109375,-0.0199983939528,-0.019651222499,0.000347171453825
3.125,-0.0223438907415,-0.0219811976005,0.000362693140954
3.140625,-0.0245107952505,-0.0241429935314,0.000367801719097
3.15625,-0.0264907572418,-0.026127933758,0.000362823483848
3.171875,-0.028278786689,-0.0279303851578,0.000348401531199
3.1875,-0.029873020947,-0.0295475586604,0.000325462286609
3.203125,-0.0312743373215,-0.030979245031,0.000295092290559
3.21875,-0.0324861072004,-0.0322275074604,0.000258599740023
3.234375,-0.033513635397,-0.0332963511769,0.00021728422004
3.25,-0.0343638919294,-0.0341913877148,0.00017250421456
3.265625,-0.0350450910628,-0.0349195082302,0.000125582832566
3.28125,-0.0355663783848,-0.0354885767866,7.78015981841e-05
3.296875,-0.0359374806285,-0.0359071511695,3.03294589797e-05
3.3125,-0.036168448627,-0.0361842357683,1.57871413229e-05
3.328125,-0.0362694524229,-0.0363290685226,5.96160997313e-05
3.34375,-0.0362505763769,-0.0363509419153,0.000100365538426
3.359375,-0.0361216589808,-0.0362590565094,0.000137397528553
3.375,-0.0358922109008,-0.036062404508,0.000170193607198
3.390625,-0.0355712808669,-0.0357696802106,0.00019839934373
3.40625,-0.0351674593985,-0.0353892139484,0.000221754549907
3.421875,-0.0346887744963,-0.0349289260418,0.000240151545456
3.4375,-0.0341427363455,-0.034396297455,0.000253561109441
3.453125,-0.0335362926126,-0.0337983540714,0.000262061458813
3.46875,-0.0328758470714,-0.0331416618254,0.000265814754009
3.484375,-0.032167263329,-0.0324323302726,0.00026506694361
3.5,-0.0314159169793,-0.0316760225259,0.000260105546545
3.515625,-0.0306266993284,-0.0308779698195,0.000251270491034
3.53125,-0.0298039987683,-0.0300429892706,0.000238990502261
3.546875,-0.0289518367499,-0.029175503682,0.000223666932071
3.5625,-0.0280738119036,-0.028279562472,0.000205750568449
3.578125,-0.0271731540561,-0.0273588630251,0.000185708969074
3.59375,-0.0262527689338,-0.0264167719293,0.000164002995566
3.609375,-0.0253152418882,-0.0254563457138,0.000141103825676
3.625,-0.0243628975004,-0.024480350817,0.000117453316611
3.640625,-0.0233977492899,-0.0234912826109,9.35333210675e-05
3.65625,-0.0224216282368,-0.0224913833846,6.97551477985e-05
3.671875,-0.0214361436665,-0.0214826592459,4.65155794237e-05
3.6875,-0.0204427000135,-0.0204668959493,2.41959357748e-05
3.703125,-0.0194425415248,-0.0194456736863,3.1321615431e-06
3.71875,-0.0184367485344,-0.0184203809042,1.63676302644e-05
3.734375,-0.0174262821674,-0.0173922272302,3.4054937282e-05
3.75,-0.0164119228721,-0.0163622555919,4.96672802073e-05
3.765625,-0.0153943961486,-0.0153313536279,6.30425207639e-05
3.78125,-0.0143743017688,-0.0143002644843,7.40372845642e-05
3.796875,-0.0133521566167,-0.0132695970913,8.25595254187e-05
3.8125,-0.0123283946887,-0.0122398360094,8.85586792762e-05
3.828125,-0.0113033773378,-0.0112113509281,9.2026409609e-05
3.84375,-0.0102774268016,-0.0101844058951,9.3020906557e-05
3.859375,-0.00925074983388,-0.00915916834109,9.15814927883e-05
3.875,-0.0082235597074,-0.00813571796261,8.78417447897e-05
3.890625,-0.00719601521268,-0.00711405550962,8.19597030643e-05
3.90625,-0.00616823229939,-0.0060941115209,7.4120778487e-05
3.921875,-0.00514030223712,-0.00507575503809,6.45471990286e-05
3.9375,-0.00411228602752,-0.00405880232207,5.3483705449e-05
3.953125,-0.00308424490504,-0.00304302558717,4.12193178661e-05
3.96875,-0.00205616513267,-0.00202816176185,2.80033708198e-05
3.984375,-0.00102807930671,-0.0010139212781,1.41580286053e-05
