x,uT_target,uT_pinn
0,0,0.000317845726386
0.0317332595587,0,-0.0191143397242
0.0634665191174,0,-0.0363110639155
0.095199778676,0,-0.051270481199
0.126933038235,0,-0.0639929324389
0.158666297793,0,-0.0744781196117
0.190399557352,0,-0.0827246010303
0.222132816911,0,-0.0887283980846
0.253866076469,0,-0.0924831330776
0.285599350929,0,-0.0939796417952
0.317332595587,0,-0.0932065546513
0.349065840244,0,-0.0901503562927
0.380799114704,0,-0.0847960412502
0.412532389164,0,-0.077127084136
0.444265633821,0,-0.067127212882
0.475998878479,0,-0.0547793805599
0.507732152939,0,-0.040067486465
0.539465427399,0,-0.0229770541191
0.571198701859,0,-0.00349558144808
0.602931916714,0,0.0183867327869
0.634665191174,0,0.0426745600998
0.666398465633,0,0.0693655908108
0.698131680489,0,0.0984499901533
0.729864954948,0,0.129905045033
0.761598229408,0,0.163691937923
0.793331503868,0,0.199751004577
0.825064778328,0,0.237995609641
0.856797993183,0,0.278306722641
0.888531267643,0,0.320525228977
0.920264542103,0,0.364448428154
0.951997756958,0,0.409822970629
0.983731031418,0,0.456345915794
1.01546430588,0,0.503664314747
1.04719758034,1,0.551380336285
1.0789308548,1,0.599060893059
1.11066412926,1,0.646248996258
1.14239740372,1,0.692478954792
1.17413055897,1,0.737289845943
1.20586383343,1,0.780241668224
1.23759710789,1,0.820926308632
1.26933038235,1,0.858976006508
1.30106365681,1,0.894069731236
1.33279693127,1,0.925933420658
1.36453020573,1,0.954341113567
1.39626336098,1,0.97910875082
1.42799663544,1,1.00009167194
1.4597299099,1,1.01717829704
1.49146318436,1,1.03028428555
1.52319645882,1,1.03934836388
1.55492973328,1,1.04432761669
1.58666300774,1,1.04519367218
1.6183962822,1,1.04193162918
1.65012955666,1,1.03453695774
1.68186283112,1,1.02301847935
1.71359610558,1,1.00739622116
1.74532938004,1,0.987707555294
1.77706253529,1,0.964009284973
1.80879580975,1,0.936384439468
1.84052908421,1,0.904950320721
1.87226235867,1,0.869867026806
1.90399563313,1,0.831348776817
1.93572890759,1,0.789672136307
1.96746218204,1,0.745185256004
1.9991953373,1,0.698311209679
2.03092861176,1,0.649544537067
2.06266188622,1,0.599440157413
2.09439516068,1,0.548593342304
2.12612843513,0,0.497613698244
2.15786170959,0,0.447096168995
2.18959498405,0,0.3975918293
2.22132825851,0,0.349587976933
2.25306153297,0,0.303492814302
2.28479480743,0,0.259631872177
2.31652784348,0,0.21825017035
2.34826135635,0,0.179518207908
2.3799943924,0,0.143546819687
2.41172790527,0,0.11039301753
2.44346094131,0,0.0800759494305
2.47519421577,0,0.0525820888579
2.50692749023,0,0.0278754923493
2.53866076469,0,0.0059029427357
2.57039403915,0,-0.0134010724723
2.60212731361,0,-0.0301107056439
2.63386058807,0,-0.0443070121109
2.66559386253,0,-0.056074693799
2.69732713699,0,-0.0655010640621
2.72906041145,0,-0.072675973177
2.76079368591,0,-0.0776895582676
2.79252696037,0,-0.0806320160627
2.82426023483,0,-0.0815927386284
2.85599327087,0,-0.0806596428156
2.88772678375,0,-0.0779182314873
2.91945981979,0,-0.0734507441521
2.95119309425,0,-0.0673347115517
2.98292636871,0,-0.0596438236535
3.01465964317,0,-0.0504463687539
3.04639291763,0,-0.0398055836558
3.07812619209,0,-0.0277799144387
3.10985946655,0,-0.0144244395196
3.14159274101,0,0.000208885408938
