x,uT_target,uT_pred,abs_error
0,0,0.000102806028735,0.000102806028735
0.0250000003725,0.00164493382908,0.00168131734245,3.63835133612e-05
0.0500000007451,0.00328985741362,0.00327518605627,1.46713573486e-05
0.0750000029802,0.00493471790105,0.00488371960819,5.09982928634e-05
0.10000000149,0.00657937675714,0.00650524813682,7.41286203265e-05
0.125,0.00822356436402,0.00813805498183,8.55093821883e-05
0.15000000596,0.00986682996154,0.00978058110923,8.62488523126e-05
0.17499999702,0.0115084806457,0.0114304078743,7.807277143e-05
0.20000000298,0.0131475310773,0.0130848539993,6.2677077949e-05
0.225000008941,0.0147826187313,0.0147410556674,4.15630638599e-05
0.25,0.0164119228721,0.0163953769952,1.65458768606e-05
0.27500000596,0.0180330853909,0.0180438999087,1.08145177364e-05
0.300000011921,0.0196430683136,0.0196819491684,3.8880854845e-05
0.325000017881,0.0212380569428,0.0213037095964,6.56526535749e-05
0.34999999404,0.0228132903576,0.0229029562324,8.96658748388e-05
0.375,0.0243628956378,0.0244724340737,0.000109538435936
0.40000000596,0.0258796922863,0.0260034278035,0.000123735517263
0.425000011921,0.0273549612612,0.0274859853089,0.000131024047732
0.450000017881,0.0287781972438,0.0289088301361,0.000130632892251
0.47499999404,0.0301368292421,0.0302588231862,0.000121993944049
0.5,0.0314159281552,0.0315206423402,0.000104714184999
0.525000035763,0.0325978845358,0.0326771736145,7.92890787125e-05
0.550000011921,0.0336621031165,0.033708576113,4.64729964733e-05
0.574999988079,0.0345847271383,0.0345928147435,8.08760523796e-06
0.600000023842,0.035338409245,0.0353042073548,3.42018902302e-05
0.625,0.0358922109008,0.0358151607215,7.70501792431e-05
0.650000035763,0.0362116768956,0.0360943153501,0.000117361545563
0.675000011921,0.0362591594458,0.0361079536378,0.000151205807924
0.699999988079,0.0359945558012,0.0358201377094,0.000174418091774
0.725000023842,0.0353764332831,0.0351930744946,0.00018335878849
0.75,0.0343638807535,0.034188657999,0.000175222754478
0.775000035763,0.0329188592732,0.0327702052891,0.00014865398407
0.800000011921,0.0310093704611,0.0309050735086,0.000104296952486
0.824999988079,0.0286131240427,0.028567424044,4.56999987364e-05
0.850000023842,0.0257215760648,0.0257426444441,2.1068379283e-05
0.875,0.0223438758403,0.0224312879145,8.74120742083e-05
0.900000035763,0.0185101497918,0.0186531208456,0.00014297105372
0.925000011921,0.0142734153196,0.0144517747685,0.00017835944891
0.949999988079,0.0097095258534,0.00989563856274,0.000186112709343
0.975000023842,0.00491457665339,0.00507838372141,0.00016380706802
1,-5.49293543983e-09,0.000114161419333,0.000114166912681
1.02499997616,-0.00491458782926,-0.00486896466464,4.5623164624e-05
1.05000007153,-0.0097095509991,-0.00973872281611,2.91718170047e-05
1.07500004768,-0.0142734404653,-0.0143699934706,9.65530052781e-05
1.10000002384,-0.0185101721436,-0.0186552274972,0.000145055353642
1.125,-0.0223438832909,-0.0225107837468,0.000166900455952
1.14999997616,-0.0257215835154,-0.0258818902075,0.000160306692123
1.17500007153,-0.0286131370813,-0.0287416353822,0.00012849830091
1.20000004768,-0.031009381637,-0.0310880281031,7.8646466136e-05
1.22500002384,-0.0329188667238,-0.0329382419586,1.93752348423e-05
1.25,-0.0343638807535,-0.0343238450587,4.00356948376e-05
1.27499997616,-0.0353764407337,-0.0352840684354,9.23722982407e-05
1.30000007153,-0.0359945520759,-0.0358625054359,0.000132046639919
1.32500004768,-0.0362591631711,-0.036102835089,0.000156328082085
1.35000002384,-0.0362116731703,-0.0360471382737,0.000164534896612
1.375,-0.0358922109008,-0.0357344597578,0.000157751142979
1.39999997616,-0.035338409245,-0.0352001003921,0.000138308852911
