x,u0_true,u0_pred,abs_error
0,0,-0.00535860424861,0.00535860424861
0.0250000003725,0.00222268840298,-0.00495448475704,0.00717717316002
0.0500000007451,0.00445019174367,-0.00456031924114,0.00901051051915
0.0750000029802,0.00668735057116,-0.00417616730556,0.0108635183424
0.10000000149,0.00893906038254,-0.00380196934566,0.0127410292625
0.125,0.0112103065476,-0.0034375465475,0.0146478526294
0.15000000596,0.0135061703622,-0.00308289891109,0.016589069739
0.17499999702,0.0158318765461,-0.00273820525035,0.0185700822622
0.20000000298,0.0181928090751,-0.00240292912349,0.0205957386643
0.225000008941,0.0205945242196,-0.00207724934444,0.0226717740297
0.25,0.0230427701026,-0.00176140444819,0.0248041749001
0.27500000596,0.0255435165018,-0.00145491736475,0.0269984342158
0.300000011921,0.0281029231846,-0.00115817564074,0.0292610991746
0.325000017881,0.0307273473591,-0.000871089869179,0.0315984375775
0.34999999404,0.0334233120084,-0.000593600445427,0.0340169109404
0.375,0.0361974239349,-0.000325915985741,0.0365233384073
0.40000000596,0.0390563011169,-6.83345133439e-05,0.0391246341169
0.425000011921,0.0420063734055,0.000179114169441,0.0418272577226
0.450000017881,0.0450536683202,0.000415893620811,0.044637773186
0.47499999404,0.0482034087181,0.000641825026833,0.0475615821779
0.5,0.0514595098794,0.000856580561958,0.050602927804
0.525000035763,0.0548237636685,0.00105953437742,0.0537642277777
0.550000011921,0.0582946948707,0.00125003082212,0.0570446625352
0.574999988079,0.0618659928441,0.00142711622175,0.060438875109
0.600000023842,0.0655241459608,0.00159070116933,0.0639334470034
0.625,0.0692451298237,0.00173926574644,0.0675058662891
0.650000035763,0.0729898139834,0.00187182647642,0.0711179897189
0.675000011921,0.0766974389553,0.00198713177815,0.0747103095055
0.699999988079,0.0802766382694,0.00208395952359,0.0781926810741
0.725000023842,0.0835935473442,0.00216064089909,0.0814329087734
0.75,0.0864560380578,0.00221592420712,0.084240116179
0.775000035763,0.0885950997472,0.00224760407582,0.0863474979997
0.800000011921,0.0896444395185,0.00225368374959,0.0873907580972
0.824999988079,0.0891245380044,0.00223249429837,0.0868920460343
0.850000023842,0.0864423215389,0.00218132371083,0.0842610001564
0.875,0.0809268727899,0.0020980858244,0.0788287892938
0.900000035763,0.0719275996089,0.00198015803471,0.0699474439025
0.925000011921,0.0589953847229,0.00182515603956,0.05717022717
0.949999988079,0.0421292036772,0.00163039786275,0.040498804301
0.975000023842,0.0219999756664,0.00139349920209,0.0206064768136
1,-2.48553533311e-08,0.00111127120908,0.00111129612196
1.02499997616,-0.0220000240952,0.000781955546699,0.0227819792926
1.05000007153,-0.0421292968094,0.000403078622185,0.042532376945
1.07500004768,-0.0589954666793,-2.71477038041e-05,0.0589683204889
1.10000002384,-0.0719276741147,-0.000510660582222,0.0714170113206
1.125,-0.0809268727899,-0.0010482944781,0.0798785760999
1.14999997616,-0.0864423513412,-0.00164046662394,0.0848018825054
1.17500007153,-0.0891245529056,-0.00228708749637,0.0868374630809
1.20000004768,-0.089644446969,-0.00298684602603,0.0866575986147
1.22500002384,-0.0885950997472,-0.00373750692233,0.0848575904965
1.25,-0.0864560306072,-0.00453579192981,0.0819202363491
1.27499997616,-0.0835935249925,-0.00537672406062,0.0782167986035
1.30000007153,-0.0802766233683,-0.00625410443172,0.0740225166082
1.32500004768,-0.0766974166036,-0.0071600950323,0.069537319243
1.35000002384,-0.0729897990823,-0.00808486156166,0.064904935658
1.375,-0.0692451149225,-0.00901710800827,0.0602280050516
1.39999997616,-0.0655241459608,-0.00994360260665,0.0555805414915
