epoch,loss_total,loss_pde,loss_bc,loss_ic,loss_obj,loss_reg_h1
1,60.5079609666,0.428741281852,0.0637243452482,0.190685987845,0.0598248090595,0.106685153954
2,29.9346369219,0.0348989488557,0.0130542078521,0.0972633332014,0.0297894204035,0.0103844998404
3,22.5639917239,0.0668198436499,0.015167675633,0.174422805011,0.0223075812683,0.04797932785
4,17.3737800054,0.0590096857399,0.00724574411288,0.141180761158,0.0171663435176,0.1083623752
5,12.8591942892,0.113021699339,0.00920846527442,0.177017571032,0.0125599461608,0.143439094722
6,9.47337359924,0.220220895112,0.0161189001054,0.183205862343,0.00905382735655,0.213674454391
7,7.79121437269,0.329027664661,0.0287859773263,0.197199372947,0.0072361996863,0.61036965251
8,7.22446520418,0.32246298492,0.0346001647413,0.204775974154,0.00666261906736,2.56096863747
9,6.8312276255,0.180586783588,0.0330965340137,0.201509074867,0.00641600894742,9.59882807732
10,6.52318878094,0.0801900271326,0.0281287914142,0.194542072713,0.00622026571073,22.7061447144
11,6.34399911218,0.0493700761348,0.0239645346999,0.188828037679,0.00608174679801,32.7435768127
12,6.22127722753,0.042264059931,0.0219323702157,0.184677641094,0.00597230242565,36.784223175
13,6.12873813662,0.0419329725206,0.0213664455339,0.180909575522,0.00588442184962,39.1807800293
14,6.05552916396,0.0400892551988,0.0211610315368,0.176769092679,0.00581739051268,43.5550022125
15,5.99206994177,0.0369433887303,0.020879711397,0.172414281964,0.00576169756241,49.29751091
16,5.93271452644,0.03356713783,0.0207059396431,0.168165820837,0.0057101260405,54.62552948
17,5.87509903686,0.0306155446917,0.020825532265,0.164187973738,0.0056593105197,58.2330307007
18,5.81788153187,0.0279019068927,0.021132436581,0.160476963222,0.00560820628889,59.8652908325
19,5.76072610157,0.0253110576421,0.0214879617095,0.156919340789,0.00555684170686,60.6315284729
20,5.70318300467,0.0223111581057,0.0218644786626,0.153449887037,0.00550538850948,61.703976059
21,5.645732407,0.0193967010826,0.0222771052271,0.150092494488,0.00545379328541,63.1096790314
22,5.58871601833,0.0169501688331,0.0226967386901,0.146836026013,0.00540205538273,64.8921951294
23,5.53140318408,0.0144012684934,0.0230772193521,0.143672418594,0.00535006825812,67.199168396
24,5.47434207546,0.0126201547682,0.0234349926934,0.140579983592,0.00529751460999,70.2355499268
25,5.41704596427,0.0114688511938,0.023724434711,0.13756171912,0.00524408752099,74.2903892517
26,5.35965014607,0.0116150215268,0.0239654215053,0.13463549912,0.00518921897747,78.5951316833
27,5.30111535122,0.0123837835155,0.0241115907207,0.131790480018,0.00513260085136,83.4954620361
28,5.24021659368,0.01306056045,0.0241535404697,0.129039350152,0.00507371951826,88.9653091431
29,5.1766269006,0.0139644012786,0.0240715837106,0.126375955343,0.00501195485704,94.9829711914
30,5.10986551005,0.0152628804557,0.0238205105066,0.123808848113,0.00494668949395,103.628024292
31,5.03872977095,0.0166879988275,0.0234218936414,0.121325260401,0.00487698819488,111.89782486
32,4.96251668289,0.0181611739099,0.0228249480948,0.118908140063,0.00480228336528,123.814311218
33,4.88064358868,0.0201671468094,0.0220861844718,0.116585231572,0.00472143045627,136.783113098
