x,t,f_true,f_pred,abs_error
0.00990098994225,0,-0.0022274707444,-0.366307854652,0.364080369473
0.0198019798845,0,-0.00445079244673,-0.380145668983,0.375694870949
0.0297029688954,0,-0.00666580721736,-0.393411755562,0.38674595952
0.039603959769,0,-0.00886834040284,-0.40592110157,0.397052764893
0.0495049506426,0,-0.0110542019829,-0.417409092188,0.406354904175
0.0594059377909,0,-0.0132191497833,-0.427543103695,0.414323955774
0.0693069323897,0,-0.0153589202091,-0.435932099819,0.420573174953
0.079207919538,0,-0.0174692049623,-0.442107141018,0.424637943506
0.0891089066863,0,-0.0195455979556,-0.445534169674,0.425988584757
0.0990099012852,0,-0.0215836986899,-0.445563733578,0.423980027437
0.108910888433,0,-0.0235789660364,-0.441266000271,0.417687028646
0.118811875582,0,-0.0255268309265,-0.431024491787,0.405497670174
0.12871286273,0,-0.0274225976318,-0.411786973476,0.384364366531
0.138613864779,0,-0.0292614903301,-0.378225743771,0.348964244127
0.148514851928,0,-0.0310386288911,-0.323345601559,0.292306959629
0.158415839076,0,-0.0327490493655,-0.243796288967,0.211047232151
0.168316826224,0,-0.0343876220286,-0.151034295559,0.116646677256
0.178217813373,0,-0.0359491072595,-0.0770606398582,0.0411115325987
0.188118815422,0,-0.0374281592667,-0.0593308806419,0.0219027213752
0.19801980257,0,-0.0388192869723,-0.113357484341,0.0745382010937
0.207920789719,0,-0.0401168055832,-0.221664845943,0.181548044086
0.217821776867,0,-0.0413149781525,-0.353049218655,0.311734229326
0.227722764015,0,-0.0424077920616,-0.48253673315,0.440128952265
0.237623751163,0,-0.0433891862631,-0.584433972836,0.541044771671
0.247524753213,0,-0.0442528538406,-0.610732972622,0.566480100155
0.25742572546,0,-0.0449923984706,-0.511497437954,0.466505050659
0.267326742411,0,-0.0456011742353,-0.353686749935,0.308085560799
0.277227729559,0,-0.046072460711,-0.302901208401,0.25682875514
0.287128716707,0,-0.0463993065059,-0.282678544521,0.23627923429
0.297029703856,0,-0.0465745814145,-0.471251428127,0.424676835537
0.306930691004,0,-0.046591039747,-0.561778485775,0.515187442303
0.316831678152,0,-0.0464412607253,-0.503745496273,0.457304239273
0.3267326653,0,-0.0461177416146,-0.0744890570641,0.0283713154495
0.336633652449,0,-0.0456127226353,0.514012873173,0.55962562561
0.346534639597,0,-0.0449183993042,1.01557683945,1.06049525738
0.356435626745,0,-0.0440269075334,1.08377552032,1.12780237198
0.366336613894,0,-0.0429301969707,1.01203584671,1.05496609211
0.376237630844,0,-0.0416202023625,0.773916780949,0.815536975861
0.386138617992,0,-0.0400889143348,0.504304945469,0.544393837452
0.396039605141,0,-0.0383282080293,0.358057081699,0.396385282278
0.405940592289,0,-0.0363300815225,0.309485018253,0.345815092325
0.415841579437,0,-0.0340866409242,0.313928186893,0.348014831543
0.425742566586,0,-0.0315900482237,0.351557314396,0.383147358894
0.435643553734,0,-0.0288327727467,0.413086950779,0.441919714212
0.445544540882,0,-0.0258075706661,0.487235605717,0.513043165207
0.45544552803,0,-0.0225074626505,0.555635511875,0.578143000603
0.465346515179,0,-0.018926044926,0.59919410944,0.618120133877
0.475247502327,0,-0.0150573626161,0.608548700809,0.623606085777
0.485148519278,0,-0.0108962096274,0.57997661829,0.590872824192
0.495049506426,0,-0.00643806625158,0.504407942295,0.510846018791
0.504950523376,0,-0.00167941849213,0.380194246769,0.38187366724
0.51485145092,0,0.0033821335528,0.23736768961,0.233985558152
0.524752497673,0,0.00874794274569,0.116717398167,0.107969455421
