x,uT_target,uT_pinn
0,0,0.00439598690718
0.0317332595587,0,0.00390728097409
0.0634665191174,0,0.00346936378628
0.095199778676,0,0.00308988522738
0.126933038235,0,0.00277642626315
0.158666297793,0,0.00253680069
0.190399557352,0,0.00237900111824
0.222132816911,0,0.00231002736837
0.253866076469,0,0.0023361640051
0.285599350929,0,0.00246182177216
0.317332595587,0,0.00268904026598
0.349065840244,0,0.0030161710456
0.380799114704,0,0.00343635398895
0.412532389164,0,0.0039361352101
0.444265633821,0,0.00449321325868
0.475998878479,0,0.00507385190576
0.507732152939,0,0.00563039910048
0.539465427399,0,0.00609755050391
0.571198701859,0,0.00638749171048
0.602931916714,0,0.00638453755528
0.634665191174,0,0.00593672227114
0.666398465633,0,0.00484144780785
0.698131680489,0,0.00282268691808
0.729864954948,0,-0.000507613644004
0.761598229408,0,-0.00570114841685
0.793331503868,0,-0.0134805804119
0.825064778328,0,-0.0243962854147
0.856797993183,0,-0.0370921380818
0.888531267643,0,-0.0432835370302
0.920264542103,0,-0.0217499919236
0.951997756958,0,0.0538369677961
0.983731031418,0,0.194953173399
1.01546430588,0,0.395613521338
1.04719758034,1,0.622790932655
1.0789308548,1,0.816806197166
1.11066412926,1,0.946385145187
1.14239740372,1,1.01578319073
1.17413055897,1,1.04053711891
1.20586383343,1,1.03936445713
1.23759710789,1,1.02845966816
1.26933038235,1,1.0169801712
1.30106365681,1,1.00815570354
1.33279693127,1,1.00238263607
1.36453020573,1,0.999126851559
1.39626336098,1,0.997663080692
1.42799663544,1,0.997307837009
1.4597299099,1,0.997487962246
1.49146318436,1,0.997765600681
1.52319645882,1,0.99785143137
1.55492973328,1,0.99760466814
1.58666300774,1,0.997016966343
1.6183962822,1,0.996187031269
1.65012955666,1,0.995289504528
1.68186283112,1,0.994556844234
1.71359610558,1,0.994277656078
1.74532938004,1,0.994819462299
1.77706253529,1,0.996664583683
1.80879580975,1,1.00044870377
1.84052908421,1,1.00694274902
1.87226235867,1,1.01682376862
1.90399563313,1,1.02983021736
1.93572890759,1,1.04261100292
1.96746218204,1,1.04527688026
1.9991953373,1,1.01995754242
2.03092861176,1,0.945992290974
2.06266188622,1,0.808461427689
2.09439516068,1,0.608575642109
2.12612843513,0,0.383333146572
2.15786170959,0,0.192605897784
2.18959498405,0,0.0645470768213
2.22132825851,0,-0.00746041210368
2.25306153297,0,-0.0389096401632
2.28479480743,0,-0.0448007583618
2.31652784348,0,-0.0381717570126
2.34826135635,0,-0.0280143823475
2.3799943924,0,-0.0186503715813
2.41172790527,0,-0.0113400314003
2.44346094131,0,-0.00605321489275
2.47519421577,0,-0.00241778790951
2.50692749023,0,-5.94155862927e-05
2.53866076469,0,0.00132295116782
2.57039403915,0,0.00196229945868
2.60212731361,0,0.00204478576779
2.63386058807,0,0.00172446854413
2.66559386253,0,0.00113190896809
2.69732713699,0,0.000377519056201
2.72906041145,0,-0.000447501428425
2.76079368591,0,-0.0012710057199
2.79252696037,0,-0.00203970912844
2.82426023483,0,-0.00271640438586
2.85599327087,0,-0.00327940750867
2.88772678375,0,-0.00371839571744
2.91945981979,0,-0.00403284467757
2.95119309425,0,-0.00422868970782
2.98292636871,0,-0.00431607011706
3.01465964317,0,-0.00430818647146
3.04639291763,0,-0.00421910174191
3.07812619209,0,-0.00406342651695
3.10985946655,0,-0.0038548251614
3.14159274101,0,-0.00360622722656
