x,y,u_true,u_pred,abs_error
0,0,0,0.00410935282707,0.00410935282707
0.0101010100916,0,0.0634239315987,0.0679794102907,0.00455547869205
0.0202020201832,0,0.126592472196,0.131411761045,0.00481928884983
0.0303030312061,0,0.189251288772,0.194151908159,0.00490061938763
0.0404040403664,0,0.251148015261,0.255950182676,0.00480216741562
0.0505050495267,0,0.312033474445,0.316564679146,0.00453120470047
0.0606060624123,0,0.371662557125,0.375760912895,0.00409835577011
0.0707070678473,0,0.429794967175,0.433315217495,0.00352025032043
0.0808080807328,0,0.486196815968,0.489012718201,0.00281590223312
0.0909090936184,0,0.540640890598,0.542648673058,0.00200778245926
0.101010099053,0,0.592908024788,0.594029605389,0.00112158060074
0.111111111939,0,0.642787694931,0.64297246933,0.000184774398804
0.121212124825,0,0.690079092979,0.689304471016,0.000774621963501
0.13131313026,0,0.734591782093,0.732865214348,0.00172656774521
0.141414135695,0,0.776146531105,0.773502588272,0.00264394283295
0.151515156031,0,0.814576089382,0.811079025269,0.00349706411362
0.161616161466,0,0.849725544453,0.845464110374,0.00426143407822
0.171717166901,0,0.881453514099,0.876541018486,0.0049124956131
0.181818187237,0,0.909632146358,0.904203414917,0.0054287314415
0.191919192672,0,0.934147894382,0.928353071213,0.00579482316971
0.202020198107,0,0.954902350903,0.948906779289,0.00599557161331
0.212121218443,0,0.971811652184,0.965788841248,0.00602281093597
0.222222223878,0,0.984807908535,0.978935599327,0.00587230920792
0.232323229313,0,0.99383854866,0.988294005394,0.0055445432663
0.242424249649,0,0.998867452145,0.99382174015,0.00504571199417
0.252525240183,0,0.9998742342,0.995486855507,0.00438737869263
0.262626260519,0,0.996854901314,0.993270397186,0.0035845041275
0.272727280855,0,0.98982155323,0.987162709236,0.00265884399414
0.282828271389,0,0.97880256176,0.977168440819,0.00163412094116
0.292929291725,0,0.963842213154,0.963302612305,0.000539600849152
0.303030312061,0,0.945000886917,0.945594906807,0.000594019889832
0.313131302595,0,0.922354400158,0.92408823967,0.00173383951187
0.323232322931,0,0.895993888378,0.898839354515,0.00284546613693
0.333333343267,0,0.86602550745,0.869922041893,0.0038965344429
0.343434333801,0,0.83256983757,0.837424755096,0.00485491752625
0.353535354137,0,0.795761823654,0.801451802254,0.00568997859955
0.363636374474,0,0.755749583244,0.762126088142,0.00637650489807
0.373737365007,0,0.7126942873,0.719586074352,0.00689178705215
0.383838385344,0,0.666769087315,0.673989295959,0.00722020864487
0.39393940568,0,0.618158876896,0.625509083271,0.00735020637512
0.404040396214,0,0.567059874535,0.574336409569,0.00727653503418
0.41414141655,0,0.513677418232,0.520678520203,0.00700110197067
0.424242436886,0,0.458226501942,0.464757621288,0.00653111934662
0.43434342742,0,0.40093049407,0.40681040287,0.00587990880013
0.444444447756,0,0.34202003479,0.347086250782,0.00506621599197
0.454545468092,0,0.281732410192,0.285845398903,0.0041129887104
0.464646458626,0,0.220310583711,0.223358631134,0.00304804742336
0.474747478962,0,0.15800139308,0.159902259707,0.00190086662769
0.484848499298,0,0.0950557813048,0.0957599878311,0.000704206526279
0.494949489832,0,0.0317278653383,0.0312173366547,0.000510528683662
0.50505053997,0,-0.0317282788455,-0.0334383547306,0.00171007588506
0.515151500702,0,-0.0950559526682,-0.097919434309,0.00286348164082
0.525252521038,0,-0.158001586795,-0.161941736937,0.00394015014172
0.535353541374,0,-0.220310747623,-0.22522392869,0.00491318106651
0.545454502106,0,-0.28173238039,-0.287490338087,0.00575795769691
0.555555582047,0,-0.34202042222,-0.348473578691,0.00645315647125
0.565656542778,0,-0.400930643082,-0.407912045717,0.00698140263557
0.575757563114,0,-0.458226650953,-0.465558081865,0.00733143091202
0.58585858345,0,-0.513677537441,-0.521171450615,0.00749391317368
0.595959603786,0,-0.567060053349,-0.574525952339,0.00746589899063
0.606060624123,0,-0.618159174919,-0.625409603119,0.00725042819977
0.616161584854,0,-0.66676902771,-0.673623561859,0.00685453414917
0.626262664795,0,-0.712694585323,-0.718985199928,0.00629061460495
0.636363625526,0,-0.755749702454,-0.7613260746,0.00557637214661
