x,f_true,f_pred,abs_error
0,0.159153833985,0.154272705317,0.00488112866879
0.0101010100916,0.159070283175,0.154021859169,0.00504842400551
0.0202020201832,0.158346220851,0.15332454443,0.00502167642117
0.0303030312061,0.156984552741,0.152157455683,0.0048270970583
0.0404040403664,0.154990747571,0.150499761105,0.00449098646641
0.0505050495267,0.152372866869,0.148332118988,0.00404074788094
0.0606060624123,0.149141430855,0.145637392998,0.00350403785706
0.0707070678473,0.145309448242,0.142402619123,0.00290682911873
0.0808080807328,0.140892371535,0.138616859913,0.00227551162243
0.0909090936184,0.135907948017,0.134274244308,0.00163370370865
0.101010099053,0.130376279354,0.129372239113,0.00100404024124
0.111111111939,0.124319635332,0.123913794756,0.000405840575695
0.121212124825,0.117762394249,0.117905884981,0.000143490731716
0.13131313026,0.110730975866,0.111361473799,0.000630497932434
0.141414135695,0.103253677487,0.104298293591,0.00104461610317
0.151515156031,0.09536062181,0.0967388749123,0.0013782531023
0.161616161466,0.0870835632086,0.0887120366096,0.00162847340107
0.171717166901,0.0784558579326,0.0802502334118,0.00179437547922
0.181818187237,0.0695122405887,0.0713909864426,0.0018787458539
0.191919192672,0.0602887347341,0.0621761083603,0.00188737362623
0.202020198107,0.0508224517107,0.0526507198811,0.00182826817036
0.212121218443,0.0411515235901,0.0428627133369,0.00171118974686
0.222222223878,0.0313148908317,0.0328624248505,0.00154753401875
0.232323229313,0.0213521849364,0.022701529786,0.00134934484959
0.242424249649,0.0113034639508,0.0124329309911,0.0011294670403
0.252525240183,0.00120928371325,0.00210943631828,0.000900152605027
0.262626260519,-0.00888982228935,-0.0082165915519,0.000673230737448
0.272727280855,-0.0189531128854,-0.0184941906482,0.000458922237158
0.282828271389,-0.0289400666952,-0.0286735910922,0.000266475602984
0.292929291725,-0.0388105101883,-0.0387071669102,0.00010334327817
0.303030312061,-0.0485246814787,-0.0485496520996,2.49706208706e-05
0.313131302595,-0.0580434314907,-0.0581586062908,0.000115174800158
0.323232322931,-0.0673284903169,-0.0674940049648,0.000165514647961
0.333333343267,-0.076342433691,-0.0765187740326,0.000176340341568
0.343434333801,-0.0850489735603,-0.0851989388466,0.000149965286255
0.353535354137,-0.0934130474925,-0.093503177166,9.0129673481e-05
0.363636374474,-0.101400986314,-0.101402252913,1.26659870148e-06
0.373737365007,-0.108980588615,-0.108870178461,0.000110410153866
0.383838385344,-0.116121388972,-0.115883141756,0.000238247215748
0.39393940568,-0.122794643044,-0.122419059277,0.000375583767891
0.404040396214,-0.128973379731,-0.128458142281,0.0005152374506
0.41414141655,-0.134632840753,-0.133982390165,0.000650450587273
0.424242436886,-0.139750167727,-0.138975307345,0.00077486038208
0.43434342742,-0.144304767251,-0.143421679735,0.000883087515831
0.444444447756,-0.148278295994,-0.147308364511,0.000969931483269
0.454545468092,-0.15165476501,-0.150622814894,0.00103195011616
0.464646458626,-0.154420554638,-0.153354108334,0.00106644630432
0.474747478962,-0.156564578414,-0.155492126942,0.00107245147228
0.484848499298,-0.158078163862,-0.157028645277,0.00104951858521
0.494949489832,-0.158955216408,-0.157956466079,0.000998750329018
0.50505053997,-0.159192204475,-0.158269405365,0.000922799110413
0.515151500702,-0.158788204193,-0.157963305712,0.000824898481369
0.525252521038,-0.157744795084,-0.157035365701,0.000709429383278
0.535353541374,-0.156066209078,-0.155484542251,0.000581666827202
0.545454502106,-0.153759226203,-0.15331184864,0.000447377562523
0.555555582047,-0.150833070278,-0.150520592928,0.000312477350235
0.565656542778,-0.147299587727,-0.147115588188,0.000183999538422
0.575757563114,-0.143172979355,-0.14310528338,6.76959753036e-05
0.58585858345,-0.138469859958,-0.13849966228,2.98023223877e-05
0.595959603786,-0.133209183812,-0.133312240243,0.000103056430817
0.606060624123,-0.127412095666,-0.127559363842,0.000147268176079
0.616161584854,-0.121101997793,-0.121260270476,0.00015827268362
0.626262664795,-0.114304184914,-0.11443734169,0.000133156776428
0.636363625526,-0.107046224177,-0.107116580009,7.03558325768e-05
0.646464645863,-0.0993571653962,-0.0993267893791,3.03760170937e-05
0.656565666199,-0.0912680327892,-0.0911000594497,0.000167973339558
0.66666662693,-0.0828114524484,-0.0824716687202,0.000339783728123
0.676767706871,-0.0740213096142,-0.073479577899,0.000541731715202
0.686868667603,-0.0649331584573,-0.0641649141908,0.00076824426651
0.696969687939,-0.0555835440755,-0.0545706003904,0.00101294368505
0.707070708275,-0.0460101217031,-0.0447420179844,0.00126810371876
0.717171728611,-0.0362514257431,-0.0347262918949,0.00152513384819
0.727272748947,-0.0263467617333,-0.0245717260987,0.00177503563464
0.737373709679,-0.0163360834122,-0.0143273789436,0.00200870446861
0.747474789619,-0.0062594730407,-0.00404282845557,0.00221664458513
0.757575750351,0.00384218944237,0.00623249821365,0.00239030877128
0.767676770687,0.0139284553006,0.0164502058178,0.00252175051719
0.777777791023,0.0239587146789,0.0265628155321,0.0026041008532
0.787878751755,0.0338923484087,0.0365245714784,0.00263222306967
0.797979831696,0.0436896570027,0.0462920889258,0.00260243192315
