x,uT_target,uT_pinn
0.00990098994225,0,-0.00730770453811
0.0198019798845,0,-0.0162007212639
0.0297029688954,0,-0.0241830982268
0.039603959769,0,-0.0312000755221
0.0495049506426,0,-0.0371763333678
0.0594059377909,0,-0.0420183464885
0.0693069323897,0,-0.0456232093275
0.079207919538,0,-0.0478878356516
0.0891089066863,0,-0.0487204119563
0.0990099012852,0,-0.048049878329
0.108910888433,0,-0.0458333715796
0.118811875582,0,-0.0420581512153
0.12871286273,0,-0.0367401018739
0.138613864779,0,-0.0299171507359
0.148514851928,0,-0.0216418616474
0.158415839076,0,-0.0119714690372
0.168316826224,0,-0.000959507189691
0.178217813373,0,0.0113516151905
0.188118815422,0,0.0249355919659
0.19801980257,0,0.0397854931653
0.207920789719,0,0.0559156425297
0.217821776867,0,0.0733609348536
0.227722764015,0,0.0921749323606
0.237623751163,0,0.112423017621
0.247524753213,0,0.134166970849
0.25742572546,0,0.157442182302
0.267326742411,0,0.182228669524
0.277227729559,0,0.208390295506
0.287128716707,0,0.235460609198
0.297029703856,0,0.262445837259
0.306930691004,0.5,0.288362443447
0.316831678152,0.5,0.312773555517
0.3267326653,0.5,0.335580825806
0.336633652449,0.5,0.356793642044
0.346534639597,0.5,0.376468539238
0.356435626745,0.5,0.394684493542
0.366336613894,0.5,0.4115254879
0.376237630844,0.5,0.427069455385
0.386138617992,0.5,0.441383600235
0.396039605141,0.5,0.454524070024
0.405940592289,0.5,0.466536611319
0.415841579437,0.5,0.477457791567
0.425742566586,0.5,0.487317234278
0.435643553734,0.5,0.496137142181
0.445544540882,0.5,0.503934383392
0.45544552803,0.5,0.510718762875
0.465346515179,0.5,0.516493737698
0.475247502327,0.5,0.521255135536
0.485148519278,0.5,0.524991691113
0.495049506426,0.5,0.527685046196
0.504950523376,0.5,0.529310047626
0.51485145092,0.5,0.529835700989
0.524752497673,0.5,0.529225111008
0.534653484821,0.5,0.527435779572
0.54455447197,0.5,0.52441996336
0.554455459118,0.5,0.520124435425
0.564356446266,0.5,0.514490842819
0.574257433414,0.5,0.50745511055
0.584158420563,0.5,0.49894797802
0.594059407711,0.5,0.488894581795
0.603960394859,0.5,0.477213740349
0.613861382008,0.5,0.46381855011
0.623762369156,0.5,0.448615223169
0.633663415909,0.5,0.431503236294
0.643564343452,0.5,0.412380248308
0.653465390205,0.5,0.391156733036
0.663366317749,0.5,0.367802023888
0.673267364502,0.5,0.342427879572
0.683168292046,0.5,0.315396875143
0.693069338799,0.5,0.287347733974
0.702970266342,0,0.259053587914
0.712871313095,0,0.23117865622
0.722772240639,0,0.204144731164
0.732673287392,0,0.178162038326
0.74257427454,0,0.153332933784
0.752475261688,0,0.129721447825
0.762376248837,0,0.107380732894
0.772277235985,0,0.0863583683968
0.782178223133,0,0.0666957348585
0.792079210281,0,0.0484267920256
0.80198019743,0,0.0315789394081
0.811881184578,0,0.0161739978939
0.821782171726,0,0.00222832337022
0.831683158875,0,-0.0102461781353
0.841584146023,0,-0.0212416704744
0.851485133171,0,-0.0307536888868
0.861386120319,0,-0.0387810729444
0.871287107468,0,-0.0453247278929
0.881188154221,0,-0.0503879599273
0.891089081764,0,-0.0539757721126
0.900990128517,0,-0.0560935884714
0.910891115665,0,-0.0567480735481
0.920792102814,0,-0.0559458993375
0.930693089962,0,-0.0536927096546
0.94059407711,0,-0.0499927066267
0.950495064259,0,-0.0448485426605
0.960396051407,0,-0.0382593907416
0.970297038555,0,-0.0302211344242
0.980198025703,0,-0.0207255557179
0.990099012852,0,-0.0097605092451
