x,uT_target,uT_pinn
0,0,0.00454965652898
0.0317332595587,0,0.00481910305098
0.0634665191174,0,0.00506865559146
0.095199778676,0,0.00529905362055
0.126933038235,0,0.00551115209237
0.158666297793,0,0.00570736872032
0.190399557352,0,0.00589053006843
0.222132816911,0,0.00606417329982
0.253866076469,0,0.00623277807608
0.285599350929,0,0.00640163337812
0.317332595587,0,0.00657589593902
0.349065840244,0,0.00676108384505
0.380799114704,0,0.00696293869987
0.412532389164,0,0.00718678953126
0.444265633821,0,0.00743674440309
0.475998878479,0,0.00771642895415
0.507732152939,0,0.00802706554532
0.539465427399,0,0.00836741924286
0.571198701859,0,0.00873194634914
0.602931916714,0,0.00910764373839
0.634665191174,0,0.00947148352861
0.666398465633,0,0.00978377833962
0.698131680489,0,0.00997826270759
0.729864954948,0,0.00995069183409
0.761598229408,0,0.00954946689308
0.793331503868,0,0.00859221257269
0.825064778328,0,0.00700899260119
0.856797993183,0,0.00538833392784
0.888531267643,0,0.00620051426813
0.920264542103,0,0.0110280048102
0.951997756958,0,-0.0122670866549
0.983731031418,0,-0.0564491860569
1.01546430588,0,0.238859429955
1.04719758034,1,0.77428984642
1.0789308548,1,1.06444895267
1.11066412926,1,1.03207266331
1.14239740372,1,1.00659191608
1.17413055897,1,1.00183939934
1.20586383343,1,1.0038228035
1.23759710789,1,1.00720274448
1.26933038235,1,1.01028800011
1.30106365681,1,1.01261329651
1.33279693127,1,1.01414656639
1.36453020573,1,1.01500475407
1.39626336098,1,1.01534342766
1.42799663544,1,1.01531434059
1.4597299099,1,1.01505076885
1.49146318436,1,1.01466119289
1.52319645882,1,1.01423323154
1.55492973328,1,1.01383173466
1.58666300774,1,1.01350152493
1.6183962822,1,1.013266325
1.65012955666,1,1.01312923431
1.68186283112,1,1.0130699873
1.71359610558,1,1.01304483414
1.74532938004,1,1.01298487186
1.77706253529,1,1.01280355453
1.80879580975,1,1.01240968704
1.84052908421,1,1.01174402237
1.87226235867,1,1.01084601879
1.90399563313,1,1.00997889042
1.93572890759,1,1.00984919071
1.96746218204,1,1.01200413704
1.9991953373,1,1.01954495907
2.03092861176,1,1.0377959013
2.06266188622,1,1.06361269951
2.09439516068,1,0.925875306129
2.12612843513,0,0.046397767961
2.15786170959,0,-0.0302062109113
2.18959498405,0,0.0144586004317
2.22132825851,0,0.00743274437264
2.25306153297,0,0.00133297964931
2.28479480743,0,-0.00144061935134
2.31652784348,0,-0.0027715456672
2.34826135635,0,-0.00352901825681
2.3799943924,0,-0.00401686457917
2.41172790527,0,-0.00433798134327
2.44346094131,0,-0.00453386362642
2.47519421577,0,-0.0046310913749
2.50692749023,0,-0.00465340772644
2.53866076469,0,-0.00462314346805
2.57039403915,0,-0.00456164591014
2.60212731361,0,-0.00448721740395
2.63386058807,0,-0.00441513070837
2.66559386253,0,-0.00435780221596
2.69732713699,0,-0.0043244403787
2.72906041145,0,-0.00432148622349
2.76079368591,0,-0.00435350928456
2.79252696037,0,-0.00442192470655
2.82426023483,0,-0.00452726287767
2.85599327087,0,-0.00466791540384
2.88772678375,0,-0.0048414026387
2.91945981979,0,-0.00504470942542
2.95119309425,0,-0.00527325179428
2.98292636871,0,-0.00552335800603
3.01465964317,0,-0.00579113420099
3.04639291763,0,-0.00607353635132
3.07812619209,0,-0.00636818399653
3.10985946655,0,-0.00667420355603
3.14159274101,0,-0.00699201691896
