epoch,loss_total,loss_pde,loss_bc,loss_ic,loss_obj
1,475.14558332,1.47757817134,0.231389433239,0.25305385387,0.473183561862
2,169.848439582,1.5600478828,0.287085457146,0.348665004969,0.167652641237
3,117.849399436,0.143808279186,0.106045371294,0.165889778733,0.117433656007
4,76.1490546033,0.105619198084,0.152954505384,0.292132222652,0.0755983486772
5,49.3332275949,0.171514432132,0.0892941094935,0.259176960588,0.0488132420927
6,28.8152240962,0.304085108638,0.0587714150548,0.277820280194,0.0281745472923
7,15.9916640475,0.419428122044,0.0410187862813,0.304899662733,0.0152263174765
8,10.5285702197,0.448038476706,0.0244853368029,0.313707730174,0.00974233867601
9,8.5189368655,0.295762462914,0.0175963134505,0.328065952659,0.00787751213647
10,7.23421911616,0.114504794776,0.0137340048328,0.332139214873,0.00677384110168
11,6.17909660395,0.0667380742729,0.0115289023146,0.332455739379,0.00576837388799
12,5.39598574638,0.056087211147,0.0104181077331,0.334677878022,0.00499480254948
13,4.78172679348,0.033062030375,0.00914408294484,0.33559396863,0.00440392671153
14,4.2762131881,0.0292574636638,0.00801111720502,0.337719744444,0.00390122486278
15,3.84322462194,0.0252342952415,0.00705613233149,0.340116217732,0.00347081797663
16,3.47590704295,0.0239821515977,0.00628578918986,0.341867482662,0.0031037716195
17,3.15811700583,0.0227678891271,0.00572198466398,0.343098300695,0.00278652883135
18,2.88099187617,0.0222440810874,0.00533452467062,0.344069087505,0.00250934418291
19,2.63701434848,0.022141834721,0.00508349318989,0.344842600822,0.00226494641975
20,2.42036326639,0.0221309123561,0.00496347341686,0.345429259539,0.00204783962108
21,2.2268912612,0.0221540289,0.00497408476658,0.345770171285,0.00185399297625
22,2.05333371609,0.0221983976662,0.00510324938223,0.345870625973,0.00168016144307
23,1.89681314146,0.0219854308292,0.00534082660452,0.345778611302,0.00152370827273
24,1.75532859671,0.0216738810763,0.00567409056239,0.345499667525,0.00138248095755
25,1.62690580073,0.0210603563115,0.00609787567519,0.34503082037,0.00125471674837
26,1.5101558113,0.0201947782189,0.00660370406695,0.344394186139,0.00113896314288
27,1.40396905974,0.0192813642323,0.00718440790661,0.343583354354,0.00103391993325
28,1.30709575536,0.0180885991082,0.00783437942155,0.342621922493,0.000938550854335
29,1.21871162304,0.0167115746066,0.00854550693184,0.341507792473,0.000851946749026
30,1.13799533434,0.0152045449242,0.0093133543618,0.340250068903,0.000773227366153
31,1.06411052626,0.0134508308023,0.0101341554895,0.338856774569,0.000701668765396
32,0.99671828486,0.0117486225441,0.01100245649,0.33732984364,0.000636637362186
33,0.93531467882,0.0101830370724,0.0119136446156,0.335684734583,0.000577533262549
34,0.879285597987,0.00862371386029,0.012863695249,0.333924147487,0.000523874041392
35,0.828306500404,0.00722214956768,0.0138492259197,0.332054612041,0.000475180512876
36,0.782015329669,0.00604523988441,0.014864933677,0.330089572072,0.000431015584036
37,0.740024462854,0.00508149289526,0.0159082693048,0.328038498759,0.000390996201895
38,0.701985140308,0.00432357895188,0.0169751835987,0.325892555714,0.000354793822044
39,0.66751490999,0.00371062434278,0.0180625239387,0.323681515455,0.000322060246253
40,0.636182159674,0.0031136005884,0.0191663695499,0.321398198605,0.000292503990931
41,0.607892216207,0.00269777213689,0.0202845875174,0.319047942758,0.000265861913795
42,0.582266409672,0.0023414030904,0.0214137231931,0.31664467454,0.000241866608849
43,0.559181998309,0.00214925030014,0.022550598532,0.314192000031,0.000220290149446
44,0.538273620058,0.00196488816291,0.0236943949014,0.31168243885,0.000200931898144
45,0.519311918144,0.00176105663413,0.024839249067,0.309140849113,0.000183570763329
46,0.502197243215,0.00162128850352,0.025987659581,0.306553149223,0.000168035145907
47,0.486750767997,0.00153479239671,0.0271341729909,0.303935369849,0.00015414643276
48,0.472728328418,0.00141370745841,0.028278780356,0.30128685236,0.000141748988244
49,0.46005966001,0.00132839870639,0.029420222342,0.298609742522,0.000130701296439
50,0.448598546541,0.00126596400514,0.0305567042902,0.295909506083,0.000120866372163
51,0.438192073308,0.00119212659774,0.0316874792799,0.29318986237,0.00011212260506
52,0.428770362079,0.0011471498874,0.0328109692782,0.290451690555,0.000104360552359
53,0.420192017255,0.00109320939519,0.0339281093329,0.287700045109,9.7470653418e-05
54,0.41234507339,0.00100425366545,0.0350357260555,0.284941419959,9.13636737096e-05
55,0.405196187127,0.000934975873679,0.0361359931529,0.282170754671,8.59544634295e-05
56,0.398676819622,0.000889836461283,0.037227987498,0.279393801093,8.11651945696e-05
57,0.392717363389,0.000863560562721,0.0383092742413,0.276617524028,7.69270045566e-05
58,0.387209861557,0.000813569815364,0.0393831972033,0.273837041855,7.31760526833e-05
59,0.382139884209,0.000776934053283,0.0404468443245,0.271063020825,6.98530850059e-05
60,0.377452017076,0.000747148500523,0.0415013905615,0.268289235234,6.69142427796e-05
61,0.373096466,0.000718414853327,0.0425465326756,0.265524232388,6.43072860839e-05
62,0.369018124641,0.000673444283893,0.0435832768679,0.262765112519,6.19962909695e-05
63,0.365227211211,0.000656481401529,0.0446099057794,0.260017985106,5.99428389251e-05
64,0.361639822993,0.000613808305934,0.0456275094301,0.257284796238,5.81137090194e-05
65,0.358275046782,0.000590843061218,0.0466380160302,0.254559460282,5.64867274079e-05
66,0.355090866901,0.000568342476618,0.0476369194686,0.251857930422,5.50276745344e-05
67,0.35205726898,0.000536665285472,0.0486304927617,0.249163779616,5.37263313163e-05
68,0.349176897746,0.000516803748906,0.0496136069298,0.246497638524,5.25488485437e-05
69,0.346417177442,0.000490007761982,0.0505886994302,0.243845386803,5.1493083447e-05
70,0.343775419204,0.000468043831643,0.0515559520572,0.241216053069,5.05353702465e-05
71,0.341238802427,0.000449509322061,0.052515778318,0.238608673215,4.96648415719e-05
72,0.338801922873,0.000438023489551,0.0534662134945,0.236026754975,4.88709309138e-05
73,0.336439399651,0.000417935833684,0.0544104374945,0.233466222882,4.81448034407e-05
74,0.334155568789,0.000400269852253,0.0553448762745,0.230935503542,4.74749191198e-05
75,0.331950602386,0.000391640563612,0.0562728811055,0.228427579999,4.68585007184e-05
76,0.329800155619,0.000373708712868,0.057191863656,0.225950287282,4.62842959678e-05
77,0.327712046984,0.000358461687574,0.0581044662744,0.223497997224,4.57511217974e-05
78,0.325684747702,0.000348765167291,0.0590072713792,0.221076899767,4.52518113889e-05
79,0.323699672887,0.000329240935389,0.0599034562707,0.218684509397,4.47824662842e-05
80,0.32177031849,0.000316921729245,0.0607895024121,0.216323493421,4.43404009275e-05
81,0.319898579337,0.000316083253711,0.0616690479219,0.213992285728,4.39211624325e-05
82,0.318049052882,0.000293316011084,0.0625387255102,0.211691375077,4.35256362834e-05
83,0.31625587765,0.000285598961636,0.0634002663195,0.209423986077,4.31460262917e-05
84,0.314505130665,0.000279754951771,0.0642523750663,0.207186973095,4.27860275522e-05
85,0.312786647183,0.000268126488663,0.0650962024927,0.204983098805,4.24392193963e-05
86,0.311112310557,0.000263696460752,0.0659289188683,0.202811384201,4.21083110268e-05
87,0.309464555194,0.00025005282223,0.0667528353631,0.200673261285,4.17884057242e-05
88,0.307858610943,0.000244096464303,0.0675661072135,0.198567791283,4.14806159824e-05
89,0.306286381076,0.000238433964842,0.0683696873486,0.196494685113,4.1183574649e-05
90,0.304744748074,0.000231274707767,0.0691622287035,0.19445579648,4.08954481827e-05
91,0.303232901133,0.000222466071136,0.0699436023831,0.192449373007,4.06174596719e-05
92,0.301746803438,0.000209240952972,0.0707135498524,0.190477129817,4.03468828154e-05
