epoch,loss_total,loss_pde,loss_bc,loss_ic,loss_obj
1,502.022480224,0.794770261645,0.117006422393,0.954691362381,0.500156012177
2,327.20887921,0.236174332723,0.04447837607,0.868342667818,0.326059883833
3,276.503171363,0.112162869051,0.0250592508353,0.962357252836,0.27540359199
4,222.565539953,0.183456389606,0.0149123535957,1.02063791156,0.221346533298
5,161.956403521,0.454997032881,0.0074660332175,1.0876310885,0.160406309366
6,108.891842816,1.18198788762,0.0264669869095,1.16032043695,0.106523067504
7,81.6792527031,2.34114145041,0.0430033694953,1.25247181654,0.0780426360667
8,73.8066939544,3.07284326553,0.0445627581328,1.27060949802,0.0694186784327
9,69.5588693563,2.55061028004,0.029838610068,1.25290244818,0.065725518018
10,66.8280624198,1.5195204258,0.0188626574352,1.23259739876,0.0640570819378
11,64.6033110833,0.757601302862,0.016777206026,1.2209539175,0.0626079786569
12,62.6793813149,0.438171476126,0.0172767380252,1.21343380213,0.0610104992986
13,61.0382664026,0.340245932341,0.0155756593682,1.20314264297,0.0594793021679
14,59.4420575382,0.307197022438,0.0126321079209,1.19083353281,0.057931394875
15,57.8811788253,0.305216804147,0.0105414234102,1.18053156137,0.0563848890364
16,56.3281741497,0.319433295727,0.00911142202094,1.17166140079,0.0548279680312
17,54.7790497732,0.341649439931,0.00772225079127,1.16216784716,0.0532675102353
18,53.2282747982,0.370144087076,0.00653499346226,1.15258096457,0.0516990147531
19,51.683644167,0.407659444213,0.00573865510523,1.14355751276,0.0501266885549
20,50.1551419579,0.451123976707,0.00520653063431,1.13449474573,0.0485643167049
21,48.6546765779,0.506172579527,0.00488845151849,1.12562810183,0.047017987445
22,47.1876119564,0.566116896272,0.00479643149301,1.11699608564,0.045499702543
23,45.7539051514,0.616183000803,0.00483859889209,1.10845445395,0.0440244290978
24,44.3685707054,0.669927567244,0.0049902907107,1.10033425093,0.0425933185965
25,43.0249860439,0.720558810234,0.00517677101307,1.09272333384,0.0412065271288
26,41.7353274755,0.784808588028,0.0053951672744,1.08511804342,0.0398600056767
27,40.4707007498,0.828098994493,0.00558642451651,1.07839064598,0.0385586246848
28,39.244662607,0.871003085375,0.00579883782193,1.07180728912,0.0372960533947
29,38.0643915256,0.926758819818,0.00598949096166,1.06572165489,0.0360659215599
30,36.9230818303,0.969687062502,0.00621673781425,1.05938138962,0.0348877966404
31,35.8335425983,1.01157179475,0.00643020072021,1.05368129015,0.0337618593127
