x,uT_target,uT_rollout
0,0,0
0.0314159265359,0.0628215181563,0.0655705146955
0.0628318530718,0.125581039059,0.129796719138
0.0942477796077,0.188216626637,0.192682549939
0.125663706144,0.250666467129,0.25423178018
0.157079632679,0.31286893008,0.314448022367
0.188495559215,0.374762629171,0.373334731333
0.219911485751,0.436286482793,0.430895205742
0.251327412287,0.49737977433,0.487132590197
0.282743338823,0.557982212078,0.542049877106
0.314159265359,0.61803398875,0.595649907289
0.345575191895,0.677475840491,0.647935371178
0.376991118431,0.736249105369,0.698908808935
0.408407044967,0.79429578127,0.748572611705
0.439822971503,0.85155858313,0.796929021605
0.471238898038,0.907980999479,0.843980132267
0.502654824574,0.963507348203,0.889727888553
0.53407075111,1.0180828315,0.934174086517
0.565486677646,1.07165358996,0.9773203748
0.596902604182,1.1241667557,1.01916825331
0.628318530718,1.17557050458,1.05971907348
0.659734457254,1.22581410731,1.09897403964
0.69115038379,1.2748479795,1.1369342083
0.722566310326,1.32262373065,1.17360048869
0.753982236862,1.36909421186,1.20897364331
0.785398163397,1.41421356237,1.2430542887
0.816814089933,1.45793725484,1.27584289573
0.848230016469,1.50022213926,1.30733979118
0.879645943005,1.54102648555,1.33754515809
0.911061869541,1.58031002475,1.3664590378
0.942477796077,1.61803398875,1.39408132993
0.973893722613,1.65416114855,1.42041179512
1.00530964915,1.688655851,1.44545005575
1.03672557568,1.72148405401,1.46919559869
1.06814150222,1.75261336009,1.49164777645
1.09955742876,1.78201304838,1.51280580986
1.13097335529,1.80965410493,1.53266878951
1.16238928183,1.83550925137,1.55123567843
1.19380520836,1.85955297178,1.56850531451
1.2252211349,1.88176153791,1.58447641334
1.25663706144,1.90211303259,1.59914757
1.28805298797,1.92058737135,1.61251726292
1.31946891451,1.93716632226,1.62458385546
1.35088484104,1.95183352388,1.63534559938
1.38230076758,1.96457450146,1.64480063768
1.41371669412,1.97537668119,1.65294700761
1.44513262065,1.98422940263,1.65978264305
1.47654854719,1.99112392921,1.6653053784
1.50796447372,1.99605345686,1.66951295048
1.53938040026,1.99901312073,1.67240300267
1.57079632679,2,1.67397308714
1.60221225333,1.99901312073,1.67422066802
1.63362817987,1.99605345686,1.67314312435
1.6650441064,1.99112392921,1.67073775337
1.69646003294,1.98422940263,1.66700177365
1.72787595947,1.97537668119,1.6619323277
1.75929188601,1.96457450146,1.65552648506
1.79070781255,1.95183352388,1.64778124596
1.82212373908,1.93716632226,1.63869354385
1.85353966562,1.92058737135,1.62826024869
1.88495559215,1.90211303259,1.6164781699
1.91637151869,1.88176153791,1.60334406021
1.94778744523,1.85955297178,1.58885461851
1.97920337176,1.83550925137,1.57300649346
2.0106192983,1.80965410493,1.55579628694
2.04203522483,1.78201304838,1.53722055767
2.07345115137,1.75261336009,1.51727582561
2.10486707791,1.72148405401,1.49595857525
2.13628300444,1.688655851,1.47326525977
2.16769893098,1.65416114855,1.44919230588
2.19911485751,1.61803398875,1.42373611863
2.23053078405,1.58031002475,1.39689308572
2.26194671058,1.54102648555,1.36865958293
2.29336263712,1.50022213926,1.33903197962
2.32477856366,1.45793725484,1.30800664497
2.35619449019,1.41421356237,1.27557995359
2.38761041673,1.36909421186,1.24174829268
2.41902634326,1.32262373065,1.2065080686
2.4504422698,1.2748479795,1.16985571421
2.48185819634,1.22581410731,1.13178769736
2.51327412287,1.17557050458,1.09230052898
2.54469004941,1.1241667557,1.0513907723
2.57610597594,1.07165358996,1.0090550518
2.60752190248,1.0180828315,0.965290063211
2.63893782902,0.963507348203,0.920092584545
2.67035375555,0.907980999479,0.87345948694
2.70176968209,0.85155858313,0.825387746327
2.73318560862,0.79429578127,0.7758744565
2.76460153516,0.736249105369,0.724916840737
2.79601746169,0.677475840491,0.67251226703
2.82743338823,0.61803398875,0.618658260766
2.85884931477,0.557982212078,0.563352521115
2.8902652413,0.49737977433,0.506592935555
2.92168116784,0.436286482793,0.448377596362
2.95309709437,0.374762629171,0.388704818058
2.98451302091,0.31286893008,0.327573153944
3.01592894745,0.250666467129,0.264981414835
3.04734487398,0.188216626637,0.200928687609
3.07876080052,0.125581039059,0.135414354988
3.11017672705,0.0628215181563,0.0684381146524
3.14159265359,2.44929359829e-16,0
