epoch,loss_total,loss_pde,loss_bc,loss_ic,loss_obj,loss_reg_h1
1,0.165829169576,0.11917803809,0.0154134510551,0.0229941356964,0.824338555336,0.159180656075
2,0.0502784660361,0.0289726966992,0.00493964948691,0.00811994473916,0.824613690376,0.0382070612162
3,0.0192469090164,0.00832443900872,0.00109108122415,0.00173778799945,0.80935844779,0.0163061698899
4,0.0111051733615,0.00293511004129,0.000245654985429,0.000426856954618,0.749754697084,0.00440926968586
5,0.00930614523593,0.00100688508246,0.000247565762402,0.000337602331638,0.771408748627,0.00457316730171
6,0.00825495232143,0.000481250171288,8.41231223603e-05,9.27717974264e-05,0.759680449963,0.00273073404096
7,0.00778484195897,0.000225325809151,0.000104744375858,3.05079938926e-05,0.742426085472,0.00292534674518
8,0.00766903075811,0.000139431824937,7.99574874691e-05,2.32023825902e-05,0.742643642426,0.00263886165339
9,0.00757912443775,9.83882440778e-05,8.85606714291e-05,1.0917829195e-05,0.738125425577,0.00343727318104
10,0.00754318311114,9.56803363806e-05,0.000102882363717,1.19509262731e-05,0.733266597986,0.0035049058497
11,0.00751367774563,9.30412454181e-05,0.000110798747482,1.35981349104e-05,0.729623526335,0.00435447106138
12,0.00749082346973,9.37642718782e-05,0.000114606627903,1.24946710457e-05,0.726995295286,0.00494603659026
13,0.00747052801412,9.27154622332e-05,0.000118361953355,1.21670986118e-05,0.724727761745,0.00588246374391
14,0.00745120622696,9.26361062739e-05,0.000122412690689,1.14414628115e-05,0.722470915318,0.00681400792673
15,0.00743322513568,9.3466375256e-05,0.000126329348132,1.14137581477e-05,0.720200771093,0.00794321033172
16,0.0074162021627,9.46423977439e-05,0.000128604231577,1.10785990728e-05,0.71818677783,0.0091560059227
17,0.0074000607338,9.50873814872e-05,0.000131373082695,1.0662589284e-05,0.716292715073,0.010529607255
18,0.00738354833914,9.50237335928e-05,0.000136095465859,1.02201129266e-05,0.714219725132,0.0117754415609
19,0.00736778605814,9.61986334005e-05,0.00013769310608,9.82104156719e-06,0.712405973673,0.0135403663851
20,0.00735316861932,9.85282305919e-05,0.000139778890298,8.83594775587e-06,0.710601067543,0.014875241369
21,0.00733771317825,9.85893726465e-05,0.000142645616143,8.91415656952e-06,0.708754706383,0.016969060339
