x,t,f_true,f_pred,abs_error
0.00990098994225,0,-0.0022274707444,-0.0252772402018,0.0230497699231
0.0198019798845,0,-0.00445079244673,-0.0265090782195,0.0220582857728
0.0297029688954,0,-0.00666580721736,-0.0278358962387,0.0211700890213
0.039603959769,0,-0.00886834040284,-0.0292487572879,0.020380416885
0.0495049506426,0,-0.0110542019829,-0.0307380203158,0.0196838192642
0.0594059377909,0,-0.0132191497833,-0.0322929397225,0.0190737899393
0.0693069323897,0,-0.0153589202091,-0.0339023247361,0.0185434035957
0.079207919538,0,-0.0174692049623,-0.0355542600155,0.0180850550532
0.0891089066863,0,-0.0195455979556,-0.037236019969,0.0176904220134
0.0990099012852,0,-0.0215836986899,-0.0389347672462,0.0173510685563
0.108910888433,0,-0.0235789660364,-0.0406369417906,0.0170579757541
0.118811875582,0,-0.0255268309265,-0.0423287898302,0.0168019589037
0.12871286273,0,-0.0274225976318,-0.0439962074161,0.0165736097842
0.138613864779,0,-0.0292614903301,-0.0456253513694,0.0163638610393
0.148514851928,0,-0.0310386288911,-0.0472018420696,0.0161632131785
0.158415839076,0,-0.0327490493655,-0.0487118810415,0.015962831676
0.168316826224,0,-0.0343876220286,-0.0501414611936,0.015753839165
0.178217813373,0,-0.0359491072595,-0.0514770150185,0.015527907759
0.188118815422,0,-0.0374281592667,-0.0527052506804,0.0152770914137
0.19801980257,0,-0.0388192869723,-0.0538132786751,0.0149939917028
0.207920789719,0,-0.0401168055832,-0.0547885745764,0.0146717689931
0.217821776867,0,-0.0413149781525,-0.0556190907955,0.014304112643
0.227722764015,0,-0.0424077920616,-0.0562932640314,0.0138854719698
0.237623751163,0,-0.0433891862631,-0.0568000674248,0.0134108811617
0.247524753213,0,-0.0442528538406,-0.0571290180087,0.0128761641681
0.25742572546,0,-0.0449923984706,-0.0572702586651,0.0122778601944
0.267326742411,0,-0.0456011742353,-0.0572143793106,0.0116132050753
0.277227729559,0,-0.046072460711,-0.0569527372718,0.0108802765608
0.287128716707,0,-0.0463993065059,-0.0564771741629,0.0100778676569
0.297029703856,0,-0.0465745814145,-0.0557802766562,0.00920569524169
0.306930691004,0,-0.046591039747,-0.0548553466797,0.00826430693269
0.316831678152,0,-0.0464412607253,-0.0536965206265,0.00725525990129
0.3267326653,0,-0.0461177416146,-0.0522985458374,0.00618080422282
0.336633652449,0,-0.0456127226353,-0.0506572723389,0.0050445497036
0.346534639597,0,-0.0449183993042,-0.0487694293261,0.00385103002191
0.356435626745,0,-0.0440269075334,-0.0466329082847,0.00260600075126
0.366336613894,0,-0.0429301969707,-0.0442466959357,0.00131649896502
0.376237630844,0,-0.0416202023625,-0.0416110008955,9.2014670372e-06
0.386138617992,0,-0.0400889143348,-0.0387274026871,0.0013615116477
0.396039605141,0,-0.0383282080293,-0.0355987995863,0.00272940844297
0.405940592289,0,-0.0363300815225,-0.0322296693921,0.00410041213036
0.415841579437,0,-0.0340866409242,-0.0286258514971,0.00546078942716
0.425742566586,0,-0.0315900482237,-0.0247947443277,0.00679530389607
0.435643553734,0,-0.0288327727467,-0.0207450371236,0.00808773562312
0.445544540882,0,-0.0258075706661,-0.0164868440479,0.00932072661817
0.45544552803,0,-0.0225074626505,-0.0120314974338,0.0104759652168
0.465346515179,0,-0.018926044926,-0.00739097781479,0.0115350671113
0.475247502327,0,-0.0150573626161,-0.00257858447731,0.0124787781388
0.485148519278,0,-0.0108962096274,0.00239275582135,0.0132889654487
0.495049506426,0,-0.00643806625158,0.00750927394256,0.0139473397285
0.504950523376,0,-0.00167941849213,0.0127581665292,0.0144375851378
0.51485145092,0,0.0033821335528,0.0181268677115,0.0147447343916
0.524752497673,0,0.00874794274569,0.0236042179167,0.014856275171
0.534653484821,0,0.0144177405164,0.0291801281273,0.014762387611
0.54455447197,0,0.0203897152096,0.034846380353,0.0144566651434
0.554455459118,0,0.0266603212804,0.040596447885,0.0139361266047
0.564356446266,0,0.03322378546,0.0464260950685,0.0132023096085
0.574257433414,0,0.0400722958148,0.0523325204849,0.0122602246702
0.584158420563,0,0.0471952706575,0.058315038681,0.0111197680235
0.594059407711,0,0.0545794963837,0.0643741264939,0.00979463011026
0.603960394859,0,0.0622086152434,0.0705114081502,0.00830279290676
0.613861382008,0,0.0700630098581,0.0767286866903,0.0066656768322
0.623762369156,0,0.0781192854047,0.0830275714397,0.00490828603506
0.633663415909,0,0.0863503739238,0.0894085168839,0.00305814296007
0.643564343452,0,0.0947247073054,0.0958697795868,0.00114507228136
0.653465390205,0,0.103206828237,0.102406591177,0.000800237059593
0.663366317749,0,0.111755944788,0.109009817243,0.00274612754583
0.673267364502,0,0.120327137411,0.115665115416,0.00466202199459
0.683168292046,0,0.12886980176,0.122351408005,0.00651839375496
0.693069338799,0,0.13732868433,0.129039973021,0.00828871130943
0.702970266342,0,0.145643100142,0.135692730546,0.00995036959648
0.712871313095,0,0.153747648001,0.142262160778,0.0114854872227
0.722772240639,0,0.161571472883,0.148689165711,0.0128823071718
0.732673287392,0,0.16903950274,0.154903441668,0.0141360610723
0.74257427454,0,0.176072061062,0.160822659731,0.0152494013309
0.752475261688,0,0.182585835457,0.166353061795,0.0162327736616
0.762376248837,0,0.188494190574,0.171390578151,0.0171036124229
0.772277235985,0,0.193708628416,0.175822660327,0.0178859680891
0.782178223133,0,0.198139220476,0.179531663656,0.0186075568199
0.792079210281,0,0.20169557631,0.182398706675,0.0192968696356
0.80198019743,0,0.204289525747,0.184309527278,0.0199799984694
0.811881184578,0,0.205834850669,0.185160249472,0.0206746011972
0.821782171726,0,0.206250578165,0.184863969684,0.0213866084814
0.831683158875,0,0.205461606383,0.183357745409,0.0221038609743
0.841584146023,0,0.203401431441,0.180607557297,0.0227938741446
0.851485133171,0,0.200013265014,0.176612973213,0.0234002918005
0.861386120319,0,0.195252925158,0.171408817172,0.0238441079855
0.871287107468,0,0.18908983469,0.165064677596,0.024025157094
0.881188154221,0,0.181509405375,0.157681524754,0.023827880621
0.891089081764,0,0.172514274716,0.149386942387,0.0231273323298
0.900990128517,0,0.162125259638,0.140326678753,0.0217985808849
