x,uT_target,uT_pred,abs_error
0,0,0.000158613547683,0.000158613547683
0.0250000003725,0.00164493382908,0.00173588423058,9.09504014999e-05
0.0500000007451,0.00328985741362,0.00332751683891,3.76594252884e-05
0.0750000029802,0.00493471790105,0.00493214000016,2.57790088654e-06
0.10000000149,0.00657937675714,0.00654840655625,3.09702008963e-05
0.125,0.00822356436402,0.00817497540265,4.85889613628e-05
0.15000000596,0.00986682996154,0.00980981811881,5.70118427277e-05
0.17499999702,0.0115084806457,0.0114509444684,5.75361773372e-05
0.20000000298,0.0131475310773,0.0130961500108,5.13810664415e-05
0.225000008941,0.0147826187313,0.0147423502058,4.02685254812e-05
0.25,0.0164119228721,0.0163864847273,2.5438144803e-05
0.27500000596,0.0180330853909,0.0180247109383,8.37445259094e-06
0.300000011921,0.0196430683136,0.0196526013315,9.53301787376e-06
0.325000017881,0.0212380569428,0.0212651174515,2.7060508728e-05
0.34999999404,0.0228132903576,0.0228560324758,4.27421182394e-05
0.375,0.0243628956378,0.024418707937,5.58122992516e-05
0.40000000596,0.0258796922863,0.0259447880089,6.50957226753e-05
0.425000011921,0.0273549612612,0.0274249874055,7.00261443853e-05
0.450000017881,0.0287781972438,0.0288481190801,6.9921836257e-05
0.47499999404,0.0301368292421,0.0302015691996,6.47399574518e-05
0.5,0.0314159281552,0.0314703471959,5.44190406799e-05
0.525000035763,0.0325978845358,0.0326373390853,3.9454549551e-05
0.550000011921,0.0336621031165,0.0336828641593,2.07610428333e-05
0.574999988079,0.0345847271383,0.0345842130482,5.14090061188e-07
0.600000023842,0.035338409245,0.0353157669306,2.26423144341e-05
0.625,0.0358922109008,0.0358485653996,4.36455011368e-05
0.650000035763,0.0362116768956,0.0361502021551,6.14747405052e-05
0.675000011921,0.0362591594458,0.036185503006,7.36564397812e-05
0.699999988079,0.0359945558012,0.0359161645174,7.83912837505e-05
0.725000023842,0.0353764332831,0.0353023856878,7.40475952625e-05
0.75,0.0343638807535,0.0343040116131,5.98691403866e-05
0.775000035763,0.0329188592732,0.0328820496798,3.68095934391e-05
0.800000011921,0.0310093704611,0.0310027524829,6.61797821522e-06
0.824999988079,0.0286131240427,0.0286399237812,2.67997384071e-05
0.850000023842,0.0257215760648,0.0257804505527,5.88744878769e-05
0.875,0.0223438758403,0.0224276799709,8.38041305542e-05
0.900000035763,0.0185101497918,0.0186070241034,9.68743115664e-05
0.925000011921,0.0142734153196,0.0143682453781,9.48300585151e-05
0.949999988079,0.0097095258534,0.00978640280664,7.68769532442e-05
0.975000023842,0.00491457665339,0.00496036652476,4.57898713648e-05
1,-5.49293543983e-09,7.00820237398e-06,7.01369526723e-06
1.02499997616,-0.00491458782926,-0.00494688516483,3.22973355651e-05
1.05000007153,-0.0097095509991,-0.00977438222617,6.48312270641e-05
1.07500004768,-0.0142734404653,-0.0143586024642,8.5161998868e-05
1.10000002384,-0.0185101721436,-0.0186002776027,9.0105459094e-05
1.125,-0.0223438832909,-0.0224239882082,8.01049172878e-05
1.14999997616,-0.0257215835154,-0.0257794316858,5.78481703997e-05
1.17500007153,-0.0286131370813,-0.0286408457905,2.770870924e-05
1.20000004768,-0.031009381637,-0.0310041066259,5.27501106262e-06
1.22500002384,-0.0329188667238,-0.0328824445605,3.64221632481e-05
1.25,-0.0343638807535,-0.0343014746904,6.24060630798e-05
1.27499997616,-0.0353764407337,-0.035295765847,8.06748867035e-05
1.30000007153,-0.0359945520759,-0.0359042659402,9.02861356735e-05
1.32500004768,-0.0362591631711,-0.0361675992608,9.15639102459e-05
1.35000002384,-0.0362116731703,-0.0361264944077,8.51787626743e-05
1.375,-0.0358922109008,-0.0358194969594,7.27139413357e-05
1.39999997616,-0.035338409245,-0.0352824404836,5.59687614441e-05
1.42500007153,-0.0345847196877,-0.0345482677221,3.64519655704e-05
1.45000004768,-0.0336620956659,-0.0336461663246,1.59293413162e-05
