x,uT_target,uT_rollout
0,0,0
0.01,0,0.00904847253771
0.02,0,0.0181747990918
0.03,0,0.0273780925528
0.04,0,0.0366575187801
0.05,0,0.0460123528132
0.06,0,0.0554419599082
0.07,0,0.064945731954
0.08,0,0.0745230047287
0.09,0,0.0841729654057
0.1,0,0.0938945538219
0.11,0,0.10368635533
0.12,0,0.113546486581
0.13,0,0.123472473242
0.14,0,0.133461123128
0.15,0,0.143508394644
0.16,0,0.153609264824
0.17,0,0.163757597547
0.18,0,0.17394601762
0.19,0,0.184165793453
0.2,0,0.194406734718
0.21,0,0.204657108336
0.22,0,0.214903577766
0.23,0,0.225131171294
0.24,0,0.235323282005
0.25,0,0.245461702126
0.26,0,0.255526688853
0.27,0,0.265497063195
0.28,0,0.275350335724
0.29,0,0.285062851026
0.3,0.5,0.294609944701
0.31,0.5,0.303966102048
0.32,0.5,0.313105109911
0.33,0.5,0.322000193868
0.34,0.5,0.330624132485
0.35,0.5,0.33894934593
0.36,0.5,0.346947955819
0.37,0.5,0.354591816273
0.38,0.5,0.361852518237
0.39,0.5,0.368701371809
0.4,0.5,0.375109368829
0.41,0.5,0.381047133759
0.42,0.5,0.3864848683
0.43,0.5,0.391392295261
0.44,0.5,0.395738609683
0.45,0.5,0.399492444343
0.46,0.5,0.402621854555
0.47,0.5,0.405094332095
0.48,0.5,0.406876852399
0.49,0.5,0.407935965452
0.5,0.5,0.408237933458
0.51,0.5,0.407748923162
0.52,0.5,0.406435256947
0.53,0.5,0.404263725798
0.54,0.5,0.401201963508
0.55,0.5,0.397218878551
0.56,0.5,0.392285132538
0.57,0.5,0.386373648232
0.58,0.5,0.379460116552
0.59,0.5,0.371523458308
0.6,0.5,0.362546178055
0.61,0.5,0.352514530968
0.62,0.5,0.341418419921
0.63,0.5,0.329250990438
0.64,0.5,0.31600809143
0.65,0.5,0.301688335922
0.66,0.5,0.286295910014
0.67,0.5,0.269851548724
0.68,0.5,0.252423329094
0.69,0.5,0.234182635947
0.7,0,0.215409660322
0.71,0,0.196421947543
0.72,0,0.177652284696
0.73,0,0.159528205178
0.74,0,0.142186745826
0.75,0,0.125688968299
0.76,0,0.110103832319
0.77,0,0.0954776970054
0.78,0,0.0818340840807
0.79,0,0.0691798064822
0.8,0,0.0575100124329
0.81,0,0.0468118692724
0.82,0,0.0370672489813
0.83,0,0.0282546848363
0.84,0,0.0203507970589
0.85,0,0.0133313307442
0.86,0,0.007171909729
0.87,0,0.00184857989325
0.88,0,-0.00266180336331
0.89,0,-0.00638130352277
0.9,0,-0.00933071753234
0.91,0,-0.0115294543984
0.92,0,-0.0129954588292
0.93,0,-0.0137451697308
0.94,0,-0.0137935021974
0.95,0,-0.0131538470096
0.96,0,-0.0118380806676
0.97,0,-0.00985658494146
0.98,0,-0.00721827838014
0.99,0,-0.00393067677276
1,0,0
