wJ,alpha,rel_u,rel_f,terminal_misfit_pinn,objective_rollout,h1_rollout,tikhonov_rollout,final_state_rel
100,0.000153992652606,0.416610954577,24.9423317224,0.000690886576194,0.00093416135582,10435.6706938,1.60795077321,0.136511217549
