alpha,residual,regularization
1e-06,0.607713614274,175.412898502
2.73841963426e-06,0.602061298898,99.7504816718
7.49894209332e-06,0.592876481636,44.4906485686
2.05352502646e-05,0.588102700827,30.4897110391
5.6234132519e-05,0.662211258005,15.1648888577
0.000153992652606,0.669109325481,10.1800945678
0.000421696503429,0.717169331917,7.8635753533
0.00115478198469,0.801711721423,9.44262220817
0.00316227766017,0.665254716841,5.23752463251
0.0086596432336,0.820685233857,3.16589291974
0.0237137370566,1.03110546123,3.2409256357
0.0649381631576,0.916404066506,1.27681680245
0.177827941004,0.993729692115,0.673021303423
0.486967525166,1.09419262138,0.472735261224
1.33352143216,1.24277649953,0.26367767257
3.65174127255,1.61072057026,0.0997161970306
10,1.33923295692,0.0412708592032
