x,t,u_true,u_pinn,abs_error
0,0,0,-0.00945835188031,0.00945835188031
0.0317332595587,0,0,-0.00799783319235,0.00799783319235
0.0634665191174,0,0,-0.00660367682576,0.00660367682576
0.095199778676,0,0,-0.00527930259705,0.00527930259705
0.126933038235,0,0,-0.00402928516269,0.00402928516269
0.158666297793,0,0,-0.00285764038563,0.00285764038563
0.190399557352,0,0,-0.00176803022623,0.00176803022623
0.222132816911,0,0,-0.000764159485698,0.000764159485698
0.253866076469,0,0,0.000150304287672,0.000150304287672
0.285599350929,0,0,0.000971956178546,0.000971956178546
0.317332595587,0,0,0.00169865600765,0.00169865600765
0.349065840244,0,0,0.00232729315758,0.00232729315758
0.380799114704,0,0,0.00285645388067,0.00285645388067
0.412532389164,0,0,0.00328496657312,0.00328496657312
0.444265633821,0,0,0.00361260212958,0.00361260212958
0.475998878479,0,0,0.00383972935379,0.00383972935379
0.507732152939,0,0,0.00396797060966,0.00396797060966
0.539465427399,0,0,0.00400001741946,0.00400001741946
0.571198701859,0,0,0.00393941067159,0.00393941067159
0.602931916714,0,0,0.00379145331681,0.00379145331681
0.634665191174,0,0,0.00356213003397,0.00356213003397
0.666398465633,0,0,0.00325878150761,0.00325878150761
0.698131680489,0,0,0.00289027579129,0.00289027579129
0.729864954948,0,0,0.00246640481055,0.00246640481055
0.761598229408,0,0,0.00199788250029,0.00199788250029
0.793331503868,0,0,0.0014969073236,0.0014969073236
0.825064778328,0,0,0.000975681468844,0.000975681468844
0.856797993183,0,0,0.00044771283865,0.00044771283865
0.888531267643,0,0,-7.35968351364e-05,7.35968351364e-05
0.920264542103,0,0,-0.000575324520469,0.000575324520469
0.951997756958,0,0,-0.00104395672679,0.00104395672679
0.983731031418,0,0,-0.00146720558405,0.00146720558405
1.01546430588,0,0,-0.00183385796845,0.00183385796845
1.04719758034,0,0,-0.00213367678225,0.00213367678225
1.0789308548,0,0,-0.00235827825963,0.00235827825963
1.11066412926,0,0,-0.00250116363168,0.00250116363168
1.14239740372,0,0,-0.00255811773241,0.00255811773241
1.17413055897,0,0,-0.00252713635564,0.00252713635564
1.20586383343,0,0,-0.00240897759795,0.00240897759795
1.23759710789,0,0,-0.00220696628094,0.00220696628094
1.26933038235,0,0,-0.00192688032985,0.00192688032985
1.30106365681,0,0,-0.00157749280334,0.00157749280334
1.33279693127,0,0,-0.0011698808521,0.0011698808521
1.36453020573,0,0,-0.000716961920261,0.000716961920261
1.39626336098,0,0,-0.00023434869945,0.00023434869945
1.42799663544,0,0,0.000261608511209,0.000261608511209
1.4597299099,0,0,0.00075276941061,0.00075276941061
1.49146318436,0,0,0.00122103095055,0.00122103095055
1.52319645882,0,0,0.00164815783501,0.00164815783501
1.55492973328,0,0,0.00201739370823,0.00201739370823
1.58666300774,0,0,0.00231265649199,0.00231265649199
1.6183962822,0,0,0.00252067111433,0.00252067111433
1.65012955666,0,0,0.00263105332851,0.00263105332851
1.68186283112,0,0,0.00263663381338,0.00263663381338
1.71359610558,0,0,0.00253421999514,0.00253421999514
1.74532938004,0,0,0.00232519954443,0.00232519954443
1.77706253529,0,0,0.00201522558928,0.00201522558928
1.80879580975,0,0,0.00161393359303,0.00161393359303
1.84052908421,0,0,0.00113545544446,0.00113545544446
1.87226235867,0,0,0.0005974303931,0.0005974303931
1.90399563313,0,0,2.09584832191e-05,2.09584832191e-05
1.93572890759,0,0,-0.000571066513658,0.000571066513658
1.96746218204,0,0,-0.00115372426808,0.00115372426808
1.9991953373,0,0,-0.00170183554292,0.00170183554292
2.03092861176,0,0,-0.00219066813588,0.00219066813588
2.06266188622,0,0,-0.00259741209447,0.00259741209447
2.09439516068,0,0,-0.00290118716657,0.00290118716657
2.12612843513,0,0,-0.00308560021222,0.00308560021222
2.15786170959,0,0,-0.00313748978078,0.00313748978078
2.18959498405,0,0,-0.00304888561368,0.00304888561368
2.22132825851,0,0,-0.00281786546111,0.00281786546111
2.25306153297,0,0,-0.00244723632932,0.00244723632932
2.28479480743,0,0,-0.00194593705237,0.00194593705237
2.31652784348,0,0,-0.00132842361927,0.00132842361927
2.34826135635,0,0,-0.000613749027252,0.000613749027252
2.3799943924,0,0,0.000174529850483,0.000174529850483
2.41172790527,0,0,0.00100888125598,0.00100888125598
2.44346094131,0,0,0.0018596239388,0.0018596239388
2.47519421577,0,0,0.00269604101777,0.00269604101777
2.50692749023,0,0,0.00348647125065,0.00348647125065
2.53866076469,0,0,0.00420106388628,0.00420106388628
2.57039403915,0,0,0.00481223501265,0.00481223501265
2.60212731361,0,0,0.00529557093978,0.00529557093978
2.63386058807,0,0,0.00563167966902,0.00563167966902
2.66559386253,0,0,0.00580566003919,0.00580566003919
2.69732713699,0,0,0.00580917298794,0.00580917298794
2.72906041145,0,0,0.00563935749233,0.00563935749233
2.76079368591,0,0,0.00529878586531,0.00529878586531
2.79252696037,0,0,0.00479570217431,0.00479570217431
2.82426023483,0,0,0.00414320454001,0.00414320454001
2.85599327087,0,0,0.00335796736181,0.00335796736181
2.88772678375,0,0,0.00245955958962,0.00245955958962
2.91945981979,0,0,0.00146912969649,0.00146912969649
2.95119309425,0,0,0.000409694388509,0.000409694388509
2.98292636871,0,0,-0.000696638599038,0.000696638599038
3.01465964317,0,0,-0.00182824954391,0.00182824954391
3.04639291763,0,0,-0.0029647666961,0.0029647666961
3.07812619209,0,0,-0.00408729352057,0.00408729352057
3.10985946655,0,0,-0.00518000684679,0.00518000684679
3.14159274101,0,-0,-0.00622871238738,0.00622871238738
0,0.0101010100916,0,-0.0082958843559,0.0082958843559
0.0317332595587,0.0101010100916,0.000465027056634,-0.00659941509366,0.00706444215029
0.0634665191174,0.0101010100916,0.000929585949052,-0.00496271252632,0.00589229865
0.095199778676,0.0101010100916,0.00139320874587,-0.00338985025883,0.00478305900469
0.126933038235,0.0101010100916,0.00185542879626,-0.00188512913883,0.00374055793509
0.158666297793,0.0101010100916,0.00231578038074,-0.000452211126685,0.00276799150743
0.190399557352,0.0101010100916,0.00277380039915,0.000904405489564,0.00186939490959
0.222132816911,0.0101010100916,0.00322902738117,0.00218123197556,0.00104779540561
0.253866076469,0.0101010100916,0.00368100288324,0.0033741183579,0.000306884525344
0.285599350929,0.0101010100916,0.00412927241996,0.00447982363403,0.000350551214069
0.317332595587,0.0101010100916,0.00457338336855,0.00549495778978,0.000921574421227
0.349065840244,0.0101010100916,0.00501288939267,0.00641697645187,0.0014040870592
0.380799114704,0.0101010100916,0.00544734857976,0.00724337808788,0.00179602950811
0.412532389164,0.0101010100916,0.00587632227689,0.00797259621322,0.00209627393633
0.444265633821,0.0101010100916,0.00629937881604,0.00860364548862,0.00230426667258
0.475998878479,0.0101010100916,0.00671609258279,0.00913625210524,0.00242015952244
0.507732152939,0.0101010100916,0.00712604401633,0.00957108289003,0.0024450388737
0.539465427399,0.0101010100916,0.00752882007509,0.00990978069603,0.00238096062094
0.571198701859,0.0101010100916,0.00792401470244,0.010155081749,0.00223106704652
0.602931916714,0.0101010100916,0.00831123162061,0.0103109702468,0.00199973862618
0.634665191174,0.0101010100916,0.00869007967412,0.0103821568191,0.00169207714498
0.666398465633,0.0101010100916,0.00906017608941,0.0103752054274,0.001315029338
0.698131680489,0.0101010100916,0.00942115020007,0.0102973729372,0.000876222737134
0.729864954948,0.0101010100916,0.00977263879031,0.0101568959653,0.000384257175028
0.761598229408,0.0101010100916,0.0101142870262,0.00996372848749,0.000150558538735
0.793331503868,0.0101010100916,0.0104457503185,0.00972828269005,0.000717467628419
0.825064778328,0.0101010100916,0.0107666971162,0.00946190580726,0.00130479130894
0.856797993183,0.0101010100916,0.0110768014565,0.00917623192072,0.00190056953579
0.888531267643,0.0101010100916,0.0113757522777,0.00888373702765,0.00249201525003
0.920264542103,0.0101010100916,0.0116632487625,0.00859685242176,0.00306639634073
0.951997756958,0.0101010100916,0.0119390012696,0.00832772254944,0.0036112787202
0.983731031418,0.0101010100916,0.0122027331963,0.00808831304312,0.0041144201532
1.01546430588,0.0101010100916,0.0124541781843,0.00788941606879,0.00456476211548
1.04719758034,0.0101010100916,0.0126930819824,0.00774116069078,0.00495192129165
1.0789308548,0.0101010100916,0.0129192052409,0.00765210390091,0.00526710134
1.11066412926,0.0101010100916,0.013132320717,0.00762956030667,0.00550276041031
1.14239740372,0.0101010100916,0.0133322114125,0.007678469643,0.00565374176949
1.17413055897,0.0101010100916,0.0135186780244,0.00780231319368,0.00571636483073
1.20586383343,0.0101010100916,0.0136915324256,0.00800209119916,0.00568944122642
1.23759710789,0.0101010100916,0.01385060139,0.00827661529183,0.00557398609817
1.26933038235,0.0101010100916,0.0139957237989,0.00862238369882,0.00537334010005
1.30106365681,0.0101010100916,0.0141267534345,0.00903367437422,0.00509307906032
1.33279693127,0.0101010100916,0.0142435589805,0.00950227119029,0.00474128779024
1.36453020573,0.0101010100916,0.0143460221589,0.0100179165602,0.00432810559869
1.39626336098,0.0101010100916,0.0144340395927,0.0105684138834,0.0038656257093
1.42799663544,0.0101010100916,0.0145075246692,0.0111398287117,0.00336769595742
1.4597299099,0.0101010100916,0.0145664000884,0.0117167718709,0.00284962821752
1.49146318436,0.0101010100916,0.014610609971,0.0122835375369,0.00232707243413
1.52319645882,0.0101010100916,0.0146401077509,0.0128231756389,0.00181693211198
1.55492973328,0.0101010100916,0.0146548636258,0.0133196823299,0.00133518129587
1.58666300774,0.0101010100916,0.0146548636258,0.0137573890388,0.000897474586964
1.6183962822,0.0101010100916,0.0146401077509,0.0141220726073,0.000518035143614
1.65012955666,0.0101010100916,0.014610609971,0.0144016481936,0.000208961777389
1.68186283112,0.0101010100916,0.0145664000884,0.0145865082741,2.01081857085e-05
1.71359610558,0.0101010100916,0.0145075246692,0.0146703720093,0.000162847340107
1.74532938004,0.0101010100916,0.0144340395927,0.0146503597498,0.000216320157051
1.77706253529,0.0101010100916,0.0143460221589,0.0145270787179,0.000181056559086
1.80879580975,0.0101010100916,0.0142435589805,0.0143055990338,6.2040053308e-05
1.84052908421,0.0101010100916,0.0141267534345,0.013994410634,0.000132342800498
1.87226235867,0.0101010100916,0.0139957237989,0.0136056914926,0.000390032306314
1.90399563313,0.0101010100916,0.0138506004587,0.0131550878286,0.000695512630045
1.93572890759,0.0101010100916,0.0136915324256,0.0126600377262,0.00103149469942
1.96746218204,0.0101010100916,0.0135186780244,0.0121411755681,0.00137750245631
1.9991953373,0.0101010100916,0.0133322104812,0.0116188712418,0.00171333923936
2.03092861176,0.0101010100916,0.0131323197857,0.0111142881215,0.00201803166419
2.06266188622,0.0101010100916,0.0129192043096,0.0106475129724,0.00227169133723
2.09439516068,0.0101010100916,0.0126930819824,0.0102365277708,0.00245655421168
2.12612843513,0.0101010100916,0.0124541772529,0.00989714078605,0.0025570364669
2.15786170959,0.0101010100916,0.012202732265,0.00964085012674,0.00256188213825
2.18959498405,0.0101010100916,0.0119390012696,0.00947579368949,0.00246320758015
2.22132825851,0.0101010100916,0.0116632478312,0.00940466858447,0.0022585792467
2.25306153297,0.0101010100916,0.0113757513463,0.00942535325885,0.0019503980875
2.28479480743,0.0101010100916,0.0110767995939,0.00953108258545,0.00154571700841
2.31652784348,0.0101010100916,0.0107666980475,0.00970982201397,0.00105687603354
2.34826135635,0.0101010100916,0.0104457493871,0.00994532182813,0.000500427559018
