wJ,alpha,rel_u,rel_f,terminal_misfit_pinn,objective_rollout,h1_rollout,tikhonov_rollout,final_state_rel
100,0.000153992652606,0.61636875434,2.94568205906,0.00963363739395,0.0156425545896,36753.7416631,5.67544872648,0.144446936355
