epoch,loss_total,loss_pde,loss_bc,loss_obj
1,4564.25182656,0.492297210172,0.557863473892,0.456320166588
2,3143.99524401,2.42227319777,0.636476933956,0.314093649387
3,1374.88608268,13.7982061863,0.728982627392,0.136035889387
4,357.657224417,53.8477249146,1.07244229317,0.0302737057209
5,200.125709778,95.3585983276,1.30222117901,0.0103464890271
6,117.808444723,94.1375473022,0.998894751072,0.00226720026694
7,96.0593843982,77.8096427917,0.700313448906,0.00175494281575
8,67.7725184874,62.9102619171,0.523025333881,0.000433923123637
9,55.8646646414,50.1328533173,0.480952948332,0.00052508583758
10,46.784600108,43.4094089508,0.49980866909,0.000287538248813
11,42.9244979976,40.7771167755,0.511656165123,0.000163572505699
12,39.5239396385,37.625762558,0.510634064674,0.000138754301588
13,36.8313877831,35.1640640259,0.505689620972,0.000116163413622
14,34.4438274431,32.6564905167,0.499893188477,0.000128744373797
15,32.2944017872,30.7868299484,0.497594416142,0.000100997742265
16,30.6825570039,29.1751766205,0.496257215738,0.00010111231677
17,29.0909022764,27.6319736481,0.497567117214,9.61361511145e-05
18,27.7329015642,26.2695501328,0.499094307423,9.64257123997e-05
19,26.4123910824,25.0013782501,0.500938236713,9.10074595595e-05
20,25.2846261758,23.8631807327,0.502475261688,9.18970181374e-05
21,24.1654652864,22.7720348358,0.504043221474,8.89387229108e-05
22,23.1562283053,21.7650642395,0.505759477615,8.85404588189e-05
23,22.2298941997,20.8375370026,0.507803022861,8.84554174263e-05
24,21.3090962376,19.9438030243,0.51053750515,8.54755708133e-05
25,20.5196382877,19.1308496475,0.512781023979,8.76007616171e-05
26,19.676864105,18.3285190582,0.515060544014,8.33284502733e-05
27,18.9831627466,17.6054746628,0.517013311386,8.60674772412e-05
28,18.2400504921,16.9057472229,0.521420478821,8.12882790342e-05
29,17.5860881751,16.2495923996,0.524615466595,8.11880308902e-05
30,16.9796438932,15.6320240021,0.52649140358,8.21128487587e-05
31,16.3704452107,15.0466388702,0.529990851879,7.93815488578e-05
32,15.8262154953,14.4916584015,0.531089901924,8.03467191872e-05
