x,y,u_true,u_pred,abs_error
0,0,0,0.25862288475,0.25862288475
0.0101010100916,0,0.0634239315987,0.259655743837,0.196231812239
0.0202020201832,0,0.126592472196,0.260571479797,0.133979007602
0.0303030312061,0,0.189251288772,0.26136225462,0.072110965848
0.0404040403664,0,0.251148015261,0.262019515038,0.0108714997768
0.0505050495267,0,0.312033474445,0.26253464818,0.0494988262653
0.0606060624123,0,0.371662557125,0.26289871335,0.108763843775
0.0707070678473,0,0.429794967175,0.263102382421,0.166692584753
0.0808080807328,0,0.486196815968,0.263136029243,0.223060786724
0.0909090936184,0,0.540640890598,0.262989550829,0.277651339769
0.101010099053,0,0.592908024788,0.262653499842,0.330254524946
0.111111111939,0,0.642787694931,0.262117058039,0.380670636892
0.121212124825,0,0.690079092979,0.261369943619,0.428709149361
0.13131313026,0,0.734591782093,0.260401070118,0.474190711975
0.141414135695,0,0.776146531105,0.259200334549,0.516946196556
0.151515156031,0,0.814576089382,0.257756412029,0.556819677353
0.161616161466,0,0.849725544453,0.256058245897,0.593667268753
0.171717166901,0,0.881453514099,0.254095554352,0.627357959747
0.181818187237,0,0.909632146358,0.251856923103,0.657775223255
0.191919192672,0,0.934147894382,0.249332368374,0.684815526009
0.202020198107,0,0.954902350903,0.246511459351,0.708390891552
0.212121218443,0,0.971811652184,0.243384107947,0.728427529335
0.222222223878,0,0.984807908535,0.239941105247,0.744866788387
0.232323229313,0,0.99383854866,0.236172571778,0.757665991783
0.242424249649,0,0.998867452145,0.232070177794,0.766797304153
0.252525240183,0,0.9998742342,0.227625459433,0.772248744965
0.262626260519,0,0.996854901314,0.222830966115,0.7740239501
0.272727280855,0,0.98982155323,0.217678621411,0.77214294672
0.282828271389,0,0.97880256176,0.21216262877,0.766639947891
0.292929291725,0,0.963842213154,0.206275835633,0.757566392422
0.303030312061,0,0.945000886917,0.20001360774,0.744987249374
0.313131302595,0,0.922354400158,0.193370744586,0.728983640671
0.323232322931,0,0.895993888378,0.186344265938,0.70964962244
0.333333343267,0,0.86602550745,0.178930491209,0.687095046043
0.343434333801,0,0.83256983757,0.171129286289,0.661440551281
0.353535354137,0,0.795761823654,0.162940323353,0.632821500301
0.363636374474,0,0.755749583244,0.154365748167,0.601383805275
0.373737365007,0,0.7126942873,0.14540964365,0.56728464365
0.383838385344,0,0.666769087315,0.136078312993,0.530690789223
0.39393940568,0,0.618158876896,0.126380845904,0.49177801609
0.404040396214,0,0.567059874535,0.11632874608,0.450731128454
0.41414141655,0,0.513677418232,0.105937212706,0.407740205526
0.424242436886,0,0.458226501942,0.0952233821154,0.363003134727
0.43434342742,0,0.40093049407,0.0842085555196,0.316721946001
0.444444447756,0,0.34202003479,0.072916559875,0.269103467464
0.454545468092,0,0.281732410192,0.0613743588328,0.220358043909
0.464646458626,0,0.220310583711,0.0496122799814,0.170698300004
0.474747478962,0,0.15800139308,0.0376627743244,0.120338618755
0.484848499298,0,0.0950557813048,0.0255608726293,0.0694949105382
0.494949489832,0,0.0317278653383,0.0133439227939,0.0183839425445
0.50505053997,0,-0.0317282788455,0.00104976817966,0.0327780470252
0.515151500702,0,-0.0950559526682,-0.0112813189626,0.0837746337056
0.525252521038,0,-0.158001586795,-0.0236095748842,0.134392008185
0.535353541374,0,-0.220310747623,-0.0358951352537,0.184415608644
