x,u0_true,u0_pred,abs_error
0,0,0.000139822601341,0.000139822601341
0.0250000003725,0.00222268840298,0.00440545892343,0.00218277052045
0.0500000007451,0.00445019174367,0.00850491691381,0.00405472517014
0.0750000029802,0.00668735057116,0.012433369644,0.00574601907283
0.10000000149,0.00893906038254,0.0161863323301,0.00724727194756
0.125,0.0112103065476,0.0197593774647,0.00854907091707
0.15000000596,0.0135061703622,0.0231477748603,0.00964160449803
0.17499999702,0.0158318765461,0.0263473000377,0.0105154234916
0.20000000298,0.0181928090751,0.0293538104743,0.0111610013992
0.225000008941,0.0205945242196,0.0321627669036,0.011568242684
0.25,0.0230427701026,0.0347704030573,0.0117276329547
0.27500000596,0.0255435165018,0.0371725298464,0.0116290133446
0.300000011921,0.0281029231846,0.0393654517829,0.0112625285983
0.325000017881,0.0307273473591,0.0413453914225,0.0106180440634
0.34999999404,0.0334233120084,0.0431089140475,0.0096856020391
0.375,0.0361974239349,0.0446525849402,0.00845516100526
0.40000000596,0.0390563011169,0.0459734685719,0.00691716745496
0.425000011921,0.0420063734055,0.0470688305795,0.00506245717406
0.450000017881,0.0450536683202,0.047935847193,0.00288217887282
0.47499999404,0.0482034087181,0.0485722459853,0.00036883726716
0.5,0.0514595098794,0.0489762760699,0.00248323380947
0.525000035763,0.0548237636685,0.0491459406912,0.0056778229773
0.550000011921,0.0582946948707,0.0490801148117,0.00921458005905
0.574999988079,0.0618659928441,0.0487780831754,0.0130879096687
0.600000023842,0.0655241459608,0.0482392050326,0.0172849409282
0.625,0.0692451298237,0.0474636517465,0.0217814780772
0.650000035763,0.0729898139834,0.0464519001544,0.0265379138291
0.675000011921,0.0766974389553,0.0452053286135,0.0314921103418
0.699999988079,0.0802766382694,0.0437253601849,0.0365512780845
0.725000023842,0.0835935473442,0.0420145578682,0.041578989476
0.75,0.0864560380578,0.0400759540498,0.046380084008
0.775000035763,0.0885950997472,0.0379134602845,0.0506816394627
0.800000011921,0.0896444395185,0.0355318672955,0.0541125722229
0.824999988079,0.0891245380044,0.0329365320504,0.056188005954
0.850000023842,0.0864423215389,0.0301339756697,0.0563083440065
0.875,0.0809268727899,0.0271317269653,0.0537951439619
0.900000035763,0.0719275996089,0.0239382591099,0.0479893386364
0.925000011921,0.0589953847229,0.0205633994192,0.0384319871664
0.949999988079,0.0421292036772,0.0170176979154,0.0251115057617
0.975000023842,0.0219999756664,0.013313611038,0.00868636462837
1,-2.48553533311e-08,0.00946438778192,0.00946441292763
1.02499997616,-0.0220000240952,0.00548489904031,0.0274849236012
1.05000007153,-0.0421292968094,0.00139134132769,0.0435206368566
1.07500004768,-0.0589954666793,-0.00279839569703,0.0561970695853
1.10000002384,-0.0719276741147,-0.00706496322528,0.0648627132177
1.125,-0.0809268727899,-0.011387581937,0.0695392936468
1.14999997616,-0.0864423513412,-0.0157434139401,0.0706989392638
1.17500007153,-0.0891245529056,-0.0201086420566,0.0690159127116
1.20000004768,-0.089644446969,-0.0244570467621,0.0651874020696
1.22500002384,-0.0885950997472,-0.0287615228444,0.0598335787654
1.25,-0.0864560306072,-0.0329929180443,0.0534631125629
1.27499997616,-0.0835935249925,-0.0371208526194,0.0464726723731
1.30000007153,-0.0802766233683,-0.0411137081683,0.0391629152
1.32500004768,-0.0766974166036,-0.0449383072555,0.0317591093481
1.35000002384,-0.0729897990823,-0.0485608316958,0.0244289673865
1.375,-0.0692451149225,-0.0519468970597,0.0172982178628
1.39999997616,-0.0655241459608,-0.055061224848,0.0104629211128
1.42500007153,-0.0618659779429,-0.0578691475093,0.00399683043361
1.45000004768,-0.058294672519,-0.0603360123932,0.00204133987427
1.47500002384,-0.0548237524927,-0.0624282173812,0.00760446488857
1.5,-0.0514595061541,-0.0641139224172,0.0126544162631
1.52499997616,-0.0482034012675,-0.0653631910682,0.0171597898006
1.55000007153,-0.0450536422431,-0.0661490857601,0.021095443517
1.57500004768,-0.0420063659549,-0.0664478838444,0.0244415178895
1.60000002384,-0.0390562936664,-0.0662403479218,0.0271840542555
1.625,-0.0361974127591,-0.0655119046569,0.0293144918978
1.64999997616,-0.0334233008325,-0.064253591001,0.0308302901685
1.67500007153,-0.0307273380458,-0.0624623037875,0.0317349657416
1.70000004768,-0.0281029101461,-0.0601413659751,0.0320384576917
1.72500002384,-0.0255435053259,-0.0573008917272,0.0317573845387
1.75,-0.0230427607894,-0.0539577566087,0.0309149958193
1.77499997616,-0.0205945242196,-0.0501353181899,0.0295407939702
1.80000007153,-0.0181927978992,-0.0458635278046,0.0276707299054
1.82500004768,-0.0158318635076,-0.0411781780422,0.0253463145345
1.85000002384,-0.0135061563924,-0.0361203663051,0.022614210844
1.875,-0.0112103046849,-0.0307358726859,0.0195255689323
1.89999997616,-0.00893905945122,-0.0250740107149,0.0161349512637
1.92500007153,-0.00668733380735,-0.0191872473806,0.0124999135733
1.95000004768,-0.00445018801838,-0.0131300585344,0.00867987051606
1.97500002384,-0.00222268444486,-0.00695815728977,0.00473547261208
2,4.94637086845e-09,-0.000728002400137,0.000728007347789
2.02500009537,0.00222270772792,0.00550407310948,0.00328136538155
2.04999995232,0.00445019779727,0.0116820121184,0.00723181432113
2.07499980927,0.0066873440519,0.0177511628717,0.0110638188198
2.09999990463,0.00893905572593,0.0236580502242,0.0147189944983
2.125,0.0112103149295,0.0293511804193,0.0181408654898
2.15000009537,0.0135061796755,0.0347813107073,0.0212751310319
2.17499995232,0.0158318746835,0.0399021096528,0.0240702349693
2.19999980927,0.0181927904487,0.0446703992784,0.0264776088297
2.22499990463,0.0205945204943,0.0490470118821,0.0284524913877
2.25,0.0230427701026,0.0529968775809,0.0299541074783
2.27500009537,0.0255435314029,0.0564898438752,0.0309463124722
2.29999995232,0.0281029231846,0.0595009364188,0.0313980132341
2.32499980927,0.0307273324579,0.0620107986033,0.031283468008
2.34999990463,0.0334232971072,0.064005844295,0.0305825471878
2.375,0.0361974313855,0.0654784813523,0.0292810499668
2.40000009537,0.0390563197434,0.0664270296693,0.0273707099259
2.42499995232,0.0420063771307,0.066855378449,0.0248490013182
2.44999980927,0.045053653419,0.0667732059956,0.0217195525765
2.47499990463,0.0482033975422,0.066194884479,0.0179914869368
2.5,0.0514595210552,0.0651397556067,0.0136802345514
2.52500009537,0.0548237711191,0.0636309310794,0.00880715996027
2.54999995232,0.0582947097719,0.0616951100528,0.00340040028095
2.57499980927,0.0618659704924,0.0593617968261,0.00250417366624
2.59999990463,0.0655241161585,0.0566628314555,0.00886128470302
2.625,0.0692451521754,0.0536315478384,0.015613604337
2.65000009537,0.0729898437858,0.0503025837243,0.0226872600615
2.67499995232,0.0766974166036,0.046711165458,0.0299862511456
2.69999980927,0.0802766159177,0.042892370373,0.0373842455447
2.72499990463,0.0835935249925,0.0388815142214,0.044712010771
2.75,0.0864560455084,0.0347129888833,0.0517430566251
2.77500009537,0.0885951071978,0.0304201450199,0.0581749603152
2.79999995232,0.0896444395185,0.0260357465595,0.0636086910963
2.82499980927,0.089124545455,0.0215906407684,0.0675339028239
2.84999990463,0.0864423513412,0.0171146746725,0.0693276748061
2.875,0.0809268951416,0.0126356678084,0.0682912245393
2.90000009537,0.0719275102019,0.00818016100675,0.0637473464012
2.92499995232,0.0589954406023,0.0037732324563,0.055222209543
2.94999980927,0.0421292185783,-0.000562573433854,0.0426917932928
2.97499990463,0.0219999942929,-0.00480566406623,0.0268056578934
3,-6.78077594074e-09,-0.00893653463572,0.00893652811646
3.02500009537,-0.022000266239,-0.0129369376227,0.00906332861632
3.04999995232,-0.0421292185783,-0.0167904291302,0.0253387894481
3.07500004768,-0.0589954517782,-0.0204824451357,0.0385130047798
3.09999990463,-0.071927651763,-0.0239990521222,0.0479286015034
3.125,-0.0809268802404,-0.0273286197335,0.0535982623696
3.15000009537,-0.0864423438907,-0.0304602328688,0.0559821128845
3.17499995232,-0.0891245529056,-0.0333844535053,0.0557400994003
3.20000004768,-0.089644446969,-0.0360932312906,0.0535512156785
3.22499990463,-0.0885950922966,-0.038579236716,0.0500158555806
3.25,-0.0864560231566,-0.0408364646137,0.045619558543
3.27500009537,-0.0835935100913,-0.0428598560393,0.040733654052
3.29999995232,-0.0802766233683,-0.04464526847,0.0356313548982
3.32500004768,-0.0766974166036,-0.0461893491447,0.0305080674589
