x,f_true,f_pred,abs_error
0,0.159153833985,0.162186890841,0.0030330568552
0.0101010100916,0.159070283175,0.160778015852,0.00170773267746
0.0202020201832,0.158346220851,0.159029200673,0.000682979822159
0.0303030312061,0.156984552741,0.156914591789,6.99609518051e-05
0.0404040403664,0.154990747571,0.154409021139,0.000581726431847
0.0505050495267,0.152372866869,0.15148870647,0.000884160399437
0.0606060624123,0.149141430855,0.148131504655,0.00100992619991
0.0707070678473,0.145309448242,0.144317820668,0.000991627573967
0.0808080807328,0.140892371535,0.140030145645,0.00086222589016
0.0909090936184,0.135907948017,0.13525544107,0.000652506947517
0.101010099053,0.130376279354,0.129984170198,0.000392109155655
0.111111111939,0.124319635332,0.12421143055,0.000108204782009
0.121212124825,0.117762394249,0.117937684059,0.000175289809704
0.13131313026,0.110730975866,0.111168950796,0.00043797492981
0.141414135695,0.103253677487,0.103916570544,0.00066289305687
0.151515156031,0.09536062181,0.0961985737085,0.000837951898575
0.161616161466,0.0870835632086,0.0880387425423,0.000955179333687
0.171717166901,0.0784558579326,0.0794662833214,0.00101042538881
0.181818187237,0.0695122405887,0.0705165714025,0.00100433081388
0.191919192672,0.0602887347341,0.0612293072045,0.000940572470427
0.202020198107,0.0508224517107,0.0516490675509,0.000826615840197
0.212121218443,0.0411515235901,0.0418234951794,0.000671971589327
0.222222223878,0.0313148908317,0.0318029262125,0.00048803538084
0.232323229313,0.0213521849364,0.0216392166913,0.000287031754851
0.242424249649,0.0113034639508,0.0113851316273,8.1667676568e-05
0.252525240183,0.00120928371325,0.0010930635035,0.000116220209748
0.262626260519,-0.00888982228935,-0.00918586179614,0.000296039506793
0.272727280855,-0.0189531128854,-0.0194019339979,0.000448821112514
0.282828271389,-0.0289400666952,-0.0295079015195,0.000567834824324
0.292929291725,-0.0388105101883,-0.0394593141973,0.000648804008961
0.303030312061,-0.0485246814787,-0.0492146350443,0.000689953565598
0.313131302595,-0.0580434314907,-0.058735165745,0.00069173425436
0.323232322931,-0.0673284903169,-0.0679855495691,0.000657059252262
0.333333343267,-0.076342433691,-0.0769328773022,0.000590443611145
0.343434333801,-0.0850489735603,-0.0855469107628,0.000497937202454
0.353535354137,-0.0934130474925,-0.0937995016575,0.000386454164982
0.363636374474,-0.101400986314,-0.101664975286,0.00026398897171
0.373737365007,-0.108980588615,-0.10911822319,0.000137634575367
0.383838385344,-0.116121388972,-0.116136446595,1.50576233864e-05
0.39393940568,-0.122794643044,-0.122697100043,9.75430011749e-05
0.404040396214,-0.128973379731,-0.12877908349,0.000194296240807
0.41414141655,-0.134632840753,-0.134361639619,0.000271201133728
0.424242436886,-0.139750167727,-0.139424875379,0.000325292348862
0.43434342742,-0.144304767251,-0.143949583173,0.000355184078217
0.444444447756,-0.148278295994,-0.147917434573,0.000360861420631
0.454545468092,-0.15165476501,-0.151311084628,0.000343680381775
0.464646458626,-0.154420554638,-0.154114291072,0.000306263566017
0.474747478962,-0.156564578414,-0.156312555075,0.000252023339272
0.484848499298,-0.158078163862,-0.15789295733,0.000185206532478
0.494949489832,-0.158955216408,-0.158844783902,0.000110432505608
0.50505053997,-0.159192204475,-0.159159645438,3.25590372086e-05
0.515151500702,-0.158788204193,-0.158832207322,4.40031290054e-05
0.525252521038,-0.157744795084,-0.157859817147,0.000115022063255
0.535353541374,-0.156066209078,-0.156243130565,0.000176921486855
0.545454502106,-0.153759226203,-0.153986647725,0.000227421522141
0.555555582047,-0.150833070278,-0.151098012924,0.000264942646027
0.565656542778,-0.147299587727,-0.147588789463,0.00028920173645
0.575757563114,-0.143172979355,-0.143473863602,0.000300884246826
0.58585858345,-0.138469859958,-0.13877171278,0.000301852822304
