epoch,loss_total,loss_pde,loss_bc,loss_ic
146,0.0207762158476,0.00435303328559,0.00158742442727,0.0148357581347
147,0.0205568458885,0.00421995047946,0.00174523040187,0.0145916650072
148,0.0198997758329,0.00416667326353,0.00164276105352,0.0140903415158
149,0.0208735447843,0.00453048902564,0.00196772208437,0.0143753336743
150,0.0220747446176,0.00591174960136,0.00131838186644,0.0148446131498
151,0.0193636129843,0.00450869626366,0.00175255106296,0.0131023656577
152,0.0187867104076,0.00436955511104,0.0015901705483,0.0128269847482
153,0.0179377941415,0.00381493084133,0.00155353639275,0.0125693269074
154,0.0187412028201,0.00439407727681,0.00169941200875,0.0126477135345
155,0.0176932296949,0.00383828682825,0.00152584596071,0.0123290969059
156,0.0179119289154,0.00434760001954,0.0016615849454,0.0119027439505
157,0.0201591610909,0.00574554633349,0.00181356817484,0.0126000465825
158,0.019466225314,0.00582230209839,0.00173851195723,0.0119054112583
159,0.0173577266978,0.00480315135792,0.00152613653336,0.0110284388065
160,0.0160768884234,0.00356742844451,0.00151073967572,0.0109987203032
161,0.0160666468553,0.00386668958236,0.00146247760858,0.0107374796644
162,0.0154950965196,0.00346583763603,0.00169897393789,0.0103302849457
163,0.0158669871278,0.00405707426835,0.00137591676321,0.0104339960963
164,0.0151026244042,0.00341479524504,0.00162405241281,0.0100637767464
165,0.015057842969,0.00373888483737,0.00148529815488,0.00983365997672
166,0.0149510038551,0.00345819678623,0.00130513741169,0.0101876696572
167,0.0141588149825,0.00318653061986,0.00165915174875,0.0093131326139
168,0.0160680232802,0.00503424624912,0.00144895899575,0.00958481803536
169,0.016346243117,0.00465454931837,0.00170970021281,0.00998199358582
170,0.0153849675087,0.00484116172884,0.00140373245813,0.00914007332176
171,0.0137628945755,0.00321574220434,0.00132241996471,0.00922473240644
172,0.0145459986525,0.0043108901009,0.00136627827305,0.00886883027852
173,0.0131871594815,0.00337891797535,0.00130192760844,0.00850631389767
174,0.0140660880366,0.00394480957184,0.00126876682043,0.00885251164436
175,0.0150066789938,0.00431606348138,0.00145227555186,0.00923833996058
176,0.0141558422241,0.00389637644403,0.0011733607389,0.00908610504121
177,0.0135574999382,0.00414368890924,0.00131251721177,0.00810129381716
178,0.0123254438862,0.00285787540488,0.00132368714549,0.00814388133585
179,0.0124200698687,0.00324828478042,0.00130535871722,0.00786642637104
180,0.0166592944879,0.00690565013792,0.0011292694835,0.00862437486649
181,0.0116208297666,0.00272194663994,0.00138582242653,0.00751306070015
182,0.0120691978838,0.00306301871315,0.00137055967934,0.00763561949134
183,0.0114458468743,0.00264272990171,0.00117790407967,0.00762521289289
184,0.0117294801632,0.00317364004441,0.00124310876708,0.0073127313517
185,0.0118789248168,0.00331883437466,0.0011343677761,0.00742572266608
186,0.0108424564125,0.00251728009898,0.00128459278494,0.00704058352858
187,0.0108491148101,0.0026224527508,0.00103092577774,0.00719573628157
188,0.0112431005575,0.00303715972695,0.00124638702255,0.00695955380797
189,0.0109128236771,0.00287897437811,0.00127740716562,0.00675644213334
190,0.0127659699065,0.00433607544983,0.00141008314677,0.00701981130987
191,0.0156827189145,0.00589256014209,0.000872341857757,0.00891781691462
192,0.0129091597628,0.00450875691604,0.00110045622569,0.00729994662106
193,0.0112573906314,0.00334426634945,0.0010228510946,0.00689027318731
194,0.0108066566405,0.00290626592468,0.000967012194451,0.00693337852135
195,0.0106771504041,0.00300322363619,0.00116457662079,0.0065093501471
196,0.0102386392653,0.00271123375278,0.000869880081154,0.00665752543136
197,0.0111933219014,0.00315902824514,0.00142084585968,0.00661344779655
198,0.0117214743514,0.00411491189152,0.00107858912088,0.00652797333896
199,0.0124967899406,0.00445937379263,0.0011955316877,0.0068418844603
200,0.0140809274046,0.00579733627383,0.00120759359561,0.00707599753514
201,0.0113365590572,0.0043064595433,0.00103175162803,0.00599834788591
202,0.0102956627728,0.00331435361877,0.000940482248552,0.00604082690552
203,0.00909913349897,0.00222120452672,0.000855007674545,0.0060229212977
204,0.00913598792395,0.00212541696383,0.00118570285849,0.00582486810163
205,0.00947560438653,0.00293555860408,0.000907026405912,0.00563301937655
206,0.00937519952422,0.00234346006764,0.00120201543905,0.00582972401753
207,0.00969548635185,0.00310192555189,0.000925732310861,0.00566782848909
208,0.00930110218469,0.00267038696911,0.00109382043593,0.00553689477965
209,0.00867106554797,0.00207482090918,0.00083021284081,0.00576603179798
210,0.00839687313419,0.00218084111111,0.000966749212239,0.00524928281084
211,0.00865336279385,0.00233806656906,0.000951055611949,0.00536424061283
212,0.01141614113,0.00424602227286,0.00111974868923,0.00605037016794
213,0.0107420563116,0.00459852472413,0.000926618289668,0.00521691329777
214,0.00860335613834,0.00252244330477,0.00083096785238,0.00524994498119
215,0.00796131677926,0.00203128547873,0.000956786447205,0.00497324485332
216,0.00806557658361,0.00208232264267,0.000827227253467,0.00515602668747
217,0.00860623925691,0.00248044255422,0.000704866484739,0.00542093021795
218,0.00783849813743,0.00209796606796,0.000838888227008,0.00490164384246
219,0.00757501156768,0.00183063691948,0.000972509675194,0.00477186497301
220,0.0074772435124,0.00190213767346,0.000817243300844,0.0047578625381
221,0.00781150981784,0.00223582166946,0.000797940941993,0.00477774720639
222,0.00879227420082,0.00243514197646,0.00109037919901,0.00526675302535
223,0.0101552290842,0.00395449659554,0.000927958462853,0.0052727740258
224,0.00794132759329,0.00260825677542,0.000741537369322,0.00459153344855
225,0.00775645127287,0.0022580121411,0.000855414720718,0.00464302441105
226,0.00783061229158,0.00222222529119,0.000931651971769,0.00467673502862
227,0.00769658592762,0.00233727428131,0.000792956969235,0.00456635467708
228,0.00775073365076,0.00247084111907,0.000801244692411,0.00447864783928
229,0.0069630016922,0.00184952579439,0.000802276597824,0.00431119929999
230,0.00962331329938,0.00418057662901,0.000649841036648,0.00479289563373
231,0.00772704882547,0.00256444182014,0.00072143325815,0.00444117374718
232,0.00780407309067,0.00261016386794,0.00068361783633,0.0045102913864
233,0.00738758937223,0.00232447742019,0.000651808979455,0.00441130297258
234,0.00697207652265,0.00199995961739,0.000738486996852,0.00423362990841
235,0.00706331712427,0.00206273108488,0.000623649335466,0.00437693670392
236,0.00755782083143,0.00243033417501,0.000873844022863,0.00425364263356
237,0.00887538073002,0.00325858048163,0.000458537455415,0.00515826279297
238,0.0110197840724,0.00424870236311,0.000803490285762,0.00596759142354
239,0.0108578142826,0.0055128231179,0.0005483115674,0.00479667959735
240,0.00794929122785,0.00313184261322,0.000600961095188,0.00421648751944
241,0.00680803630967,0.00184256549692,0.000814566563349,0.0041509042494
242,0.00681584753329,0.00206788803916,0.000703243247699,0.00404471624643
243,0.00683477462735,0.00216228980571,0.000657424679957,0.00401506014168
244,0.00635899257613,0.00171795793576,0.000651571899652,0.00398946274072
245,0.00648826633114,0.00176766164368,0.000556292652618,0.00416431203485
246,0.0063418433303,0.00177023715805,0.000694837421179,0.00387676875107
247,0.00682045429712,0.00212818882428,0.000703505415004,0.00398876005784
248,0.00662277599331,0.00192574657267,0.000705457234289,0.00399157218635
249,0.00635005633812,0.00184688951122,0.000747647427488,0.00375551939942
250,0.0062573094503,0.00178782279836,0.00058411131613,0.00388537533581
251,0.00711755264783,0.00214143041521,0.000614952354226,0.00436116987839
252,0.0110180042451,0.00457735636737,0.000502763316035,0.00593788456172
253,0.00976185925538,0.00476283434546,0.00059040368069,0.00440862122923
254,0.00638694642112,0.0020320181502,0.000641296734102,0.00371363153681
255,0.00687515548198,0.00228154774522,0.000661963829771,0.00393164390698
256,0.00654842811637,0.00194893424632,0.000763134506997,0.00383635936305
257,0.00684371234383,0.00236878263531,0.00070332310861,0.00377160659991
258,0.00675111832097,0.00231497418135,0.000673786969855,0.00376235716976
259,0.00640558592277,0.0021373998723,0.000629924586974,0.00363826146349
260,0.00596422189847,0.00168715621112,0.000616336998064,0.00366072868928
261,0.00633341079811,0.00183568987995,0.000693984155077,0.00380373676307
262,0.00688772530993,0.00258578498615,0.000593940494582,0.0037079998292
263,0.00617753668921,0.00190669130534,0.000585526053328,0.00368531933054
264,0.00633362436201,0.00214246963151,0.000567655428313,0.00362349930219
265,0.00705390176736,0.0027250076877,0.00056500302162,0.00376389105804
266,0.00619045147905,0.00189984936733,0.000566294591408,0.00372430752032
267,0.00827577128075,0.0030818877276,0.000461883842945,0.0047319997102
268,0.0079526475165,0.00373267679242,0.000497903267387,0.00372206745669
269,0.00699929547263,0.00277695523109,0.000541413959581,0.00368092628196
270,0.00645651599625,0.00221450953977,0.000544068170711,0.00369793828577
271,0.00573121696943,0.00162744328845,0.000544045527931,0.00355972815305
272,0.00600237883627,0.00191852387507,0.000573117635213,0.003510737326
273,0.00582068219082,0.00175560280913,0.000536706065759,0.00352837331593
274,0.00599026456475,0.00173284175107,0.00047787342919,0.00377954938449
275,0.00597100282321,0.00193457255373,0.000541585031897,0.00349484523758
276,0.00819360972382,0.00396974717733,0.000454533728771,0.00376932881773
277,0.0105768574518,0.00529121703003,0.000554619997274,0.00473102042452
278,0.0139879899332,0.00848360023228,0.00072493305197,0.00477945664898
279,0.0140046797227,0.00746582993306,0.00114560639486,0.00539324339479
280,0.0140487729572,0.00871272766963,0.00038589630276,0.00495014898479
281,0.00834378276486,0.00396145026898,0.000606348447036,0.00377598404884
282,0.00633544137236,0.00229351961752,0.000549015763681,0.00349290599115
283,0.00672669779742,0.00279164984822,0.000494417559821,0.00344063038938
284,0.00568115824135,0.00172108757542,0.000555366743356,0.00340470392257
285,0.00552373577375,0.0016756739933,0.000522496295162,0.00332556548528
286,0.00555729009211,0.00158856644994,0.00054817768978,0.00342054595239
287,0.00558807570487,0.00173402732471,0.000519752444234,0.00333429593593
288,0.0067824879312,0.00240401291521,0.000538697931916,0.00383977708407
289,0.00838392678415,0.00395302098477,0.000609329319559,0.00382157647982
290,0.00652757038479,0.00255952477455,0.000478574336739,0.0034894712735
291,0.00576076579746,0.00187473120168,0.000493284896947,0.00339274969883
292,0.0054869110696,0.00164551400812,0.00057381944498,0.0032675776165
293,0.00533397179097,0.00152680205647,0.000546228024177,0.00326094171032
294,0.00547096623341,0.00163274713559,0.000580096268095,0.00325812282972
295,0.00548346915748,0.0015898570884,0.000460297218524,0.00343331485055
296,0.00533065483905,0.00153971095569,0.000611227704212,0.00317971617915
297,0.00546484251972,0.00166797717102,0.000526045565493,0.00327081978321
298,0.00532932406059,0.0016012952663,0.000564914837014,0.00316311395727
299,0.00619418744463,0.00191329204245,0.00044736120617,0.00383353419602
300,0.00684438431635,0.00307727355976,0.000512424507178,0.00325468624942
301,0.00568191380007,0.00191257770639,0.000555889739189,0.00321344635449
302,0.00547839173814,0.00175073075807,0.000548610230908,0.00317905074917
303,0.00567865472985,0.00167717641452,0.000450786086731,0.0035506922286
304,0.00689672627486,0.00302389760036,0.00048445595894,0.00338837271556
305,0.00622483771294,0.00226632520789,0.000585477508139,0.00337303499691
306,0.0070438184659,0.00324079026468,0.000515368010383,0.00328766019084
307,0.00783225007472,0.00357158203842,0.000479349371744,0.00378131866455
308,0.0064808336203,0.00252424575156,0.000633397023194,0.00332319084555
309,0.0053555788938,0.00170489742886,0.000513375154696,0.00313730631024
310,0.00520954024978,0.00156037480338,0.000450767169241,0.00319839827716
311,0.00529296778841,0.00168301666854,0.00050408183597,0.0031058692839
312,0.0052556775976,0.00165672464063,0.000525366340298,0.00307358661667
313,0.00527069955715,0.00160693170037,0.000462686904939,0.00320108095184
314,0.00610558609478,0.00218808717327,0.000471675244626,0.00344582367688
315,0.00751454546116,0.00341677956749,0.000388753949665,0.00370901194401
316,0.00550092811463,0.0018836793839,0.000623712548986,0.00299353618175
317,0.00553967216983,0.00170421322109,0.000395873037633,0.00343958591111
318,0.00776674656663,0.00310002861079,0.000537681160495,0.00412903679535
319,0.00707617461449,0.00332074823091,0.000525410403498,0.00323001598008
320,0.00686010350473,0.00286023550434,0.000569087278564,0.00343078072183
321,0.00631139052566,0.00268714721315,0.000471407896839,0.00315283541568
322,0.00556235930417,0.00177034061635,0.000512379279826,0.00327963940799
323,0.00669329750235,0.00297514954582,0.000469305523438,0.00324884243309
324,0.0061301290174,0.0022953352076,0.000597840407863,0.00323695340194
325,0.00584838424111,0.00228452683659,0.000492095714435,0.00307176169008
326,0.00479959594086,0.00134927578038,0.000515631225426,0.00293468893506
327,0.00585060393787,0.00207218491705,0.000439418043243,0.00333900097758
328,0.00560842264676,0.00206025086809,0.000540812208783,0.00300735956989
329,0.00654481505044,0.00270874206908,0.000557614024729,0.00327845895663
330,0.00560842531268,0.0021442814148,0.000501612143125,0.00296253175475
331,0.00503904449288,0.00157375495182,0.000560725398827,0.00290456414223
332,0.00499121717876,0.00152459788369,0.000488524674438,0.00297809462063
333,0.00546183343395,0.00185496414779,0.000486195465783,0.00312067382038
334,0.00531806743238,0.00189244833309,0.000476988730952,0.00294863036834
335,0.0052469006856,0.00167817397742,0.000425676931627,0.00314304977655
336,0.0048061902984,0.00138431872474,0.000450533465482,0.00297133810818
337,0.00507914081682,0.00165460892022,0.000474177184515,0.00295035471208
338,0.0052306474885,0.00171829798492,0.000452322710771,0.00306002679281
339,0.00477923590806,0.00141253780457,0.00051372643793,0.00285297166556
340,0.00462812423357,0.00128129994264,0.000477813155157,0.00286901113577
341,0.00522238053381,0.00179887751583,0.000453611486591,0.00296989153139
342,0.00529982387088,0.0018855174887,0.000490827078465,0.00292347930372
343,0.00529522067518,0.0015939915902,0.000449849030701,0.00325138005428
344,0.00579000246362,0.00231854049489,0.000465116841951,0.00300634512678
345,0.00543425282813,0.00197445878875,0.000530903751496,0.00292889028788
346,0.00527453605901,0.00192549658823,0.000456462614238,0.00289257685654
347,0.00481823177543,0.00152948420728,0.00049253256293,0.00279621500522
348,0.00568628270412,0.00215132895391,0.000400495890062,0.00313445786014
349,0.00496017617988,0.00156769016176,0.000561252352782,0.00283123366535
350,0.00595456799492,0.00224840933224,0.000567053270061,0.00313910539262
351,0.00561890207464,0.00232081689173,0.000526673160493,0.00277141202241
352,0.00520744710811,0.00181871667737,0.000420381868025,0.00296834856272
353,0.00697474804474,0.00279793574009,0.000597751757596,0.00357906054705
354,0.00638299864368,0.00295207508025,0.000470398110338,0.00296052545309
355,0.0052032690437,0.00193762843264,0.000466546887765,0.0027990937233
356,0.00461890707375,0.0013661976147,0.000500990950968,0.00275171850808
357,0.00538371186703,0.00209156444762,0.000463830423541,0.00282831699587
358,0.00552777560661,0.00179332662374,0.00066424353281,0.00307020545006
359,0.00995203577913,0.00429809400812,0.000756418099627,0.00489752367139
360,0.0110023757676,0.00682180336444,0.000640483282041,0.00354008912109
361,0.00944672163459,0.00498297772137,0.000442965450929,0.00402077846229
362,0.00862952255411,0.00443397716153,0.000558476021979,0.0036370693706
363,0.00603451141506,0.00269343955442,0.000480578833958,0.00286049302667
364,0.00503890828113,0.0017429625208,0.000493923726026,0.0028020220343
365,0.00489025329007,0.00169588048011,0.000512035039719,0.00268233777024
366,0.00482276409166,0.00159343490377,0.000444699369837,0.00278462981805
367,0.00499991595862,0.0016732766293,0.000460989802377,0.00286564952694
368,0.00526012828923,0.00210244955961,0.000469909718959,0.00268776901066
369,0.00540536097833,0.00210405344842,0.00047617542441,0.0028251321055
370,0.00449162544101,0.00130506866844,0.000452061445685,0.00273449532688
371,0.00494655870134,0.00151952573797,0.000536085455678,0.00289094750769
372,0.00499547370709,0.00185924618854,0.000475612381706,0.00266061513685
373,0.00508351445897,0.00176354040159,0.000471087871119,0.00284888618626
374,0.00652162375045,0.00316612651804,0.000363008555723,0.00299248867668
375,0.00456067159539,0.00135646233102,0.000512973638251,0.00269123562612
376,0.00636063847924,0.00304755085381,0.000453379238024,0.0028597083874
377,0.0055335061159,0.00220262362272,0.00038607334136,0.00294480915181
378,0.00501576727256,0.00188704187749,0.000471404346172,0.0026573210489
379,0.00484409445198,0.00170238717692,0.000452501932159,0.0026892053429
380,0.00466042294283,0.00153701636009,0.000436980539234,0.00268642604351
381,0.00479480305221,0.00167977243545,0.000407502200687,0.00270752841607
382,0.00661503897281,0.00330157672288,0.00045646703802,0.00285699521191
383,0.00676444912096,0.00299541966524,0.000595972000156,0.00317305745557
384,0.00572046097368,0.00255478320178,0.000455113709904,0.002710564062
385,0.00505486788461,0.00192443450214,0.000446201302111,0.00268423208036
386,0.00454097818001,0.00129740947741,0.000398301868699,0.0028452668339
387,0.00451650336618,0.00146262638737,0.000446509278845,0.00260736769997
388,0.00477439831011,0.00156273118919,0.000493629660923,0.00271803746
389,0.00640571457334,0.00302096691448,0.000471822102554,0.0029129255563
390,0.00656185245025,0.0032180885144,0.000404016289394,0.00293974764645
391,0.00509141195798,0.00203950775322,0.000497467990499,0.00255443621427
392,0.00579896559939,0.00186392626492,0.000607110152487,0.00332792918198
393,0.00690038104076,0.00360834299354,0.000492022314575,0.00280001573265
394,0.00589512719307,0.00280662620207,0.000421180564445,0.00266732042655
395,0.00615018808749,0.0029814120091,0.000382993515814,0.00278578256257
396,0.00609615105204,0.00281354282051,0.000520086381584,0.00276252184995
397,0.00557948467322,0.00258567869896,0.000476719054859,0.0025170869194
398,0.00514405094436,0.00190258857328,0.000366287975339,0.00287517439574
399,0.00500561937224,0.00190081016626,0.000529836164787,0.00257497304119
400,0.0058881606732,0.00269226593664,0.000431368680438,0.00276452605613
401,0.00519027238479,0.002123758581,0.000400952645577,0.00266556115821
402,0.00523231517291,0.00216266607167,0.000380941783078,0.00268870731816
403,0.00470480693621,0.0017372288683,0.000428738712799,0.00253883935511
404,0.00415559651447,0.0011440118833,0.00045610324014,0.00255548139103
405,0.00449939114624,0.00153474165127,0.000430274900282,0.00253437459469
406,0.00415428952547,0.00119356127689,0.00045615923591,0.00250456901267
407,0.00432579171611,0.00131554650143,0.000418113020714,0.00259213219397
408,0.00437381591182,0.00142926517292,0.000458078022348,0.00248647271655
409,0.00420978273032,0.0012674800877,0.000452174950624,0.002490127692
410,0.00452061447431,0.00150934879202,0.00042606741772,0.00258519826457
411,0.004059738043,0.00117298366968,0.000427201535786,0.00245955283754
412,0.00452514148783,0.00154695504461,0.000416327820858,0.00256185862236
