x,t,u_true,u_pinn,abs_error
0,0,0,-0.00541574135423,0.00541574135423
0.0317332595587,0,0,-0.00083626806736,0.00083626806736
0.0634665191174,0,0,0.00294290110469,0.00294290110469
0.095199778676,0,0,0.00533832609653,0.00533832609653
0.126933038235,0,0,0.00592844560742,0.00592844560742
0.158666297793,0,0,0.00472060590982,0.00472060590982
0.190399557352,0,0,0.00216288492084,0.00216288492084
0.222132816911,0,0,-0.00106586143374,0.00106586143374
0.253866076469,0,0,-0.00426951423287,0.00426951423287
0.285599350929,0,0,-0.0068700183183,0.0068700183183
0.317332595587,0,0,-0.00844332017004,0.00844332017004
0.349065840244,0,0,-0.00872829556465,0.00872829556465
0.380799114704,0,0,-0.00763380341232,0.00763380341232
0.412532389164,0,0,-0.00527150183916,0.00527150183916
0.444265633821,0,0,-0.00197046250105,0.00197046250105
0.475998878479,0,0,0.00174182653427,0.00174182653427
0.507732152939,0,0,0.00521470606327,0.00521470606327
0.539465427399,0,0,0.00778568536043,0.00778568536043
0.571198701859,0,0,0.00888213142753,0.00888213142753
0.602931916714,0,0,0.0080927349627,0.0080927349627
0.634665191174,0,0,0.00524576380849,0.00524576380849
0.666398465633,0,0,0.000554069876671,0.000554069876671
0.698131680489,0,0,-0.00495184212923,0.00495184212923
0.729864954948,0,0,-0.00933429971337,0.00933429971337
0.761598229408,0,0,-0.0112048257142,0.0112048257142
0.793331503868,0,0,-0.0106691196561,0.0106691196561
0.825064778328,0,0,-0.0085857026279,0.0085857026279
0.856797993183,0,0,-0.00579316914082,0.00579316914082
0.888531267643,0,0,-0.00289258360863,0.00289258360863
0.920264542103,0,0,-0.000273115932941,0.000273115932941
0.951997756958,0,0,0.00182852521539,0.00182852521539
0.983731031418,0,0,0.00328259542584,0.00328259542584
1.01546430588,0,0,0.00404355674982,0.00404355674982
1.04719758034,0,0,0.00414200127125,0.00414200127125
1.0789308548,0,0,0.00367916747928,0.00367916747928
1.11066412926,0,0,0.00281350687146,0.00281350687146
1.14239740372,0,0,0.00173067674041,0.00173067674041
1.17413055897,0,0,0.000608313828707,0.000608313828707
1.20586383343,0,0,-0.000413060188293,0.000413060188293
1.23759710789,0,0,-0.00124591961503,0.00124591961503
1.26933038235,0,0,-0.00185371562839,0.00185371562839
1.30106365681,0,0,-0.00223987549543,0.00223987549543
1.33279693127,0,0,-0.002432115376,0.002432115376
1.36453020573,0,0,-0.00247097760439,0.00247097760439
1.39626336098,0,0,-0.00239719823003,0.00239719823003
1.42799663544,0,0,-0.00224831327796,0.00224831327796
1.4597299099,0,0,-0.0020550340414,0.0020550340414
1.49146318436,0,0,-0.00184028223157,0.00184028223157
1.52319645882,0,0,-0.00162083655596,0.00162083655596
1.55492973328,0,0,-0.00140821561217,0.00140821561217
1.58666300774,0,0,-0.00120927020907,0.00120927020907
1.6183962822,0,0,-0.00102776661515,0.00102776661515
1.65012955666,0,0,-0.000865049660206,0.000865049660206
1.68186283112,0,0,-0.000721011310816,0.000721011310816
1.71359610558,0,0,-0.000595141202211,0.000595141202211
1.74532938004,0,0,-0.000485491007566,0.000485491007566
1.77706253529,0,0,-0.000390760600567,0.000390760600567
1.80879580975,0,0,-0.00030929595232,0.00030929595232
1.84052908421,0,0,-0.000239390879869,0.000239390879869
1.87226235867,0,0,-0.000180415809155,0.000180415809155
1.90399563313,0,0,-0.000131405889988,0.000131405889988
1.93572890759,0,0,-9.1627240181e-05,9.1627240181e-05
1.96746218204,0,0,-6.09941780567e-05,6.09941780567e-05
1.9991953373,0,0,-3.95439565182e-05,3.95439565182e-05
2.03092861176,0,0,-2.68518924713e-05,2.68518924713e-05
2.06266188622,0,0,-2.33352184296e-05,2.33352184296e-05
2.09439516068,0,0,-2.86847352982e-05,2.86847352982e-05
2.12612843513,0,0,-4.25390899181e-05,4.25390899181e-05
2.15786170959,0,0,-6.48982822895e-05,6.48982822895e-05
2.18959498405,0,0,-9.47304069996e-05,9.47304069996e-05
2.22132825851,0,0,-0.000131987035275,0.000131987035275
2.25306153297,0,0,-0.000175416469574,0.000175416469574
2.28479480743,0,0,-0.000223867595196,0.000223867595196
2.31652784348,0,0,-0.000276505947113,0.000276505947113
2.34826135635,0,0,-0.000332463532686,0.000332463532686
2.3799943924,0,0,-0.000389710068703,0.000389710068703
2.41172790527,0,0,-0.000448022037745,0.000448022037745
2.44346094131,0,0,-0.000505797564983,0.000505797564983
2.47519421577,0,0,-0.000561896711588,0.000561896711588
2.50692749023,0,0,-0.000615779310465,0.000615779310465
2.53866076469,0,0,-0.000666193664074,0.000666193664074
2.57039403915,0,0,-0.000712458044291,0.000712458044291
2.60212731361,0,0,-0.000753961503506,0.000753961503506
2.63386058807,0,0,-0.000790219753981,0.000790219753981
2.66559386253,0,0,-0.000820495188236,0.000820495188236
2.69732713699,0,0,-0.000844374299049,0.000844374299049
2.72906041145,0,0,-0.000861614942551,0.000861614942551
2.76079368591,0,0,-0.000872157514095,0.000872157514095
2.79252696037,0,0,-0.000875420868397,0.000875420868397
2.82426023483,0,0,-0.000871542841196,0.000871542841196
2.85599327087,0,0,-0.00086035579443,0.00086035579443
2.88772678375,0,0,-0.000841893255711,0.000841893255711
2.91945981979,0,0,-0.000816121697426,0.000816121697426
2.95119309425,0,0,-0.000783119350672,0.000783119350672
2.98292636871,0,0,-0.000743251293898,0.000743251293898
3.01465964317,0,0,-0.000696167349815,0.000696167349815
3.04639291763,0,0,-0.000642769038677,0.000642769038677
3.07812619209,0,0,-0.000582952052355,0.000582952052355
3.10985946655,0,0,-0.000517282634974,0.000517282634974
3.14159274101,0,-0,-0.000446029007435,0.000446029007435
0,0.0101010100916,0,0.00179831683636,0.00179831683636
0.0317332595587,0.0101010100916,0.000465027056634,0.0295597240329,0.0290946960449
0.0634665191174,0.0101010100916,0.000929585949052,0.0573732033372,0.0564436167479
0.095199778676,0.0101010100916,0.00139320874587,0.0839591994882,0.0825659930706
0.126933038235,0.0101010100916,0.00185542879626,0.107742376626,0.105886951089
0.158666297793,0.0101010100916,0.00231578038074,0.127674818039,0.125359043479
0.190399557352,0.0101010100916,0.00277380039915,0.143445134163,0.14067132771
0.222132816911,0.0101010100916,0.00322902738117,0.155346393585,0.152117371559
0.253866076469,0.0101010100916,0.00368100288324,0.163967132568,0.160286128521
0.285599350929,0.0101010100916,0.00412927241996,0.169946193695,0.165816918015
0.317332595587,0.0101010100916,0.00457338336855,0.173834681511,0.169261291623
0.349065840244,0.0101010100916,0.00501288939267,0.176031976938,0.171019092202
0.380799114704,0.0101010100916,0.00544734857976,0.176770180464,0.171322837472
0.412532389164,0.0101010100916,0.00587632227689,0.176088660955,0.170212343335
0.444265633821,0.0101010100916,0.00629937881604,0.173834234476,0.167534857988
0.475998878479,0.0101010100916,0.00671609258279,0.169680505991,0.16296441853
0.507732152939,0.0101010100916,0.00712604401633,0.163204282522,0.156078234315
0.539465427399,0.0101010100916,0.00752882007509,0.153987914324,0.146459087729
0.571198701859,0.0101010100916,0.00792401470244,0.141738712788,0.133814692497
0.602931916714,0.0101010100916,0.00831123162061,0.126368671656,0.118057437241
0.634665191174,0.0101010100916,0.00869007967412,0.108077310026,0.0993872284889
0.666398465633,0.0101010100916,0.00906017608941,0.0874997973442,0.0784396231174
0.698131680489,0.0101010100916,0.00942115020007,0.0660237297416,0.0566025786102
0.729864954948,0.0101010100916,0.00977263879031,0.0460869967937,0.0363143570721
0.761598229408,0.0101010100916,0.0101142870262,0.0300696119666,0.0199553258717
0.793331503868,0.0101010100916,0.0104457503185,0.0186736173928,0.00822786707431
0.825064778328,0.0101010100916,0.0107666971162,0.0112460516393,0.000479354523122
0.856797993183,0.0101010100916,0.0110768014565,0.00682535022497,0.00425145123154
0.888531267643,0.0101010100916,0.0113757522777,0.00457746163011,0.00679829064757
0.920264542103,0.0101010100916,0.0116632487625,0.00382263213396,0.00784061662853
0.951997756958,0.0101010100916,0.0119390012696,0.003986466676,0.00795253459364
0.983731031418,0.0101010100916,0.0122027331963,0.00457753241062,0.0076252007857
1.01546430588,0.0101010100916,0.0124541781843,0.00519596412778,0.00725821405649
1.04719758034,0.0101010100916,0.0126930819824,0.00555822998285,0.00713485199958
1.0789308548,0.0101010100916,0.0129192052409,0.00551730394363,0.00740190129727
1.11066412926,0.0101010100916,0.013132320717,0.00505876913667,0.00807355158031
1.14239740372,0.0101010100916,0.0133322114125,0.0042695440352,0.00906266737729
1.17413055897,0.0101010100916,0.0135186780244,0.00328934565187,0.0102293323725
1.20586383343,0.0101010100916,0.0136915324256,0.00226217135787,0.0114293610677
1.23759710789,0.0101010100916,0.01385060139,0.00130232796073,0.0125482734293
1.26933038235,0.0101010100916,0.0139957237989,0.000482842326164,0.0135128814727
1.30106365681,0.0101010100916,0.0141267534345,-0.000164784491062,0.0142915379256
1.33279693127,0.0101010100916,0.0142435589805,-0.000639546662569,0.0148831056431
1.36453020573,0.0101010100916,0.0143460221589,-0.000958453863859,0.0153044760227
1.39626336098,0.0101010100916,0.0144340395927,-0.00114848837256,0.0155825279653
1.42799663544,0.0101010100916,0.0145075246692,-0.00123758614063,0.0157451108098
1.4597299099,0.0101010100916,0.0145664000884,-0.00125251337886,0.0158189125359
1.49146318436,0.0101010100916,0.014610609971,-0.00121551379561,0.0158261246979
1.52319645882,0.0101010100916,0.0146401077509,-0.00114402547479,0.0157841332257
1.55492973328,0.0101010100916,0.0146548636258,-0.00105177238584,0.0157066360116
1.58666300774,0.0101010100916,0.0146548636258,-0.000949013978243,0.015603877604
1.6183962822,0.0101010100916,0.0146401077509,-0.000842534005642,0.0154826417565
1.65012955666,0.0101010100916,0.014610609971,-0.000737313181162,0.0153479231521
1.68186283112,0.0101010100916,0.0145664000884,-0.000636126846075,0.0152025269344
1.71359610558,0.0101010100916,0.0145075246692,-0.000540751963854,0.015048276633
1.74532938004,0.0101010100916,0.0144340395927,-0.000452604144812,0.0148866437376
1.77706253529,0.0101010100916,0.0143460221589,-0.000371959060431,0.0147179812193
1.80879580975,0.0101010100916,0.0142435589805,-0.00029881298542,0.0145423719659
1.84052908421,0.0101010100916,0.0141267534345,-0.000233538448811,0.0143602918833
1.87226235867,0.0101010100916,0.0139957237989,-0.000176060944796,0.0141717847437
1.90399563313,0.0101010100916,0.0138506004587,-0.000126473605633,0.0139770740643
1.93572890759,0.0101010100916,0.0136915324256,-8.5212290287e-05,0.0137767447159
1.96746218204,0.0101010100916,0.0135186780244,-5.23068010807e-05,0.0135709848255
1.9991953373,0.0101010100916,0.0133322104812,-2.80626118183e-05,0.013360273093
2.03092861176,0.0101010100916,0.0131323197857,-1.27330422401e-05,0.0131450528279
2.06266188622,0.0101010100916,0.0129192043096,-6.09457492828e-06,0.0129252988845
2.09439516068,0.0101010100916,0.0126930819824,-8.27014446259e-06,0.0127013521269
2.12612843513,0.0101010100916,0.0124541772529,-1.88425183296e-05,0.0124730197713
