wJ,alpha,rel_u,rel_f,terminal_misfit_pinn,objective_rollout,h1_rollout,tikhonov_rollout,final_state_rel
1,0.001,0.0621186083277,0.69203713423,4.9773993851e-06,6.18598250759e-06,0.0159690893225,2.21550718301e-05,0.0387373273235
