epoch,loss_total,loss_pde,loss_bc,loss_ic
58,0.00187335596838,2.52061128776e-05,8.99404258234e-05,0.00175820942968
59,0.00183384700995,2.73563191513e-05,9.1412322945e-05,0.00171507836785
60,0.00179573413061,2.96492189591e-05,8.75984405866e-05,0.00167848647106
61,0.00176045240587,3.21657083987e-05,8.37498446344e-05,0.00164453685284
62,0.00172705066288,3.47960136423e-05,8.64270550665e-05,0.00160582759418
63,0.00169633044206,3.75196665118e-05,8.42111257953e-05,0.00157459964976
64,0.00166804656656,4.03246627684e-05,8.1697558926e-05,0.00154602434486
65,0.00164205720212,4.30724641774e-05,7.99963381724e-05,0.00151898839977
66,0.00161822024565,4.58607832115e-05,7.80641494202e-05,0.00149429531302
67,0.00159629206901,4.86043601995e-05,7.50348190195e-05,0.00147265288979
68,0.00157604500564,5.12059792527e-05,7.41428812034e-05,0.00145069614518
69,0.00155735132867,5.36841311259e-05,7.26792350179e-05,0.00143098796252
70,0.00154194154748,5.60743545066e-05,7.81085109338e-05,0.00140775868203
71,0.00258905535338,5.83167584409e-05,0.00116827141028,0.00136246718466
72,0.00179411837016,6.141163758e-05,0.000247976568062,0.00148473016452
73,0.00197812626138,5.93955279328e-05,0.000587135495152,0.0013315952383
74,0.00151596728756,5.7446941355e-05,7.09649611963e-05,0.00138755538501
75,0.00150808394064,5.75597699935e-05,6.8409339292e-05,0.00138211483136
76,0.00148950693838,5.85515284911e-05,9.75982256932e-05,0.00133335718419
77,0.00145807532317,6.04535416642e-05,6.73018730595e-05,0.00133031990845
78,0.00144640361032,6.24512649665e-05,5.92180440435e-05,0.00132473430131
79,0.00143418201478,6.41223537968e-05,5.83827350056e-05,0.00131167692598
80,0.0014213909868,6.56330827042e-05,5.81966851314e-05,0.00129756121896
81,0.00140962055521,6.69985449349e-05,5.76267775614e-05,0.00128499523271
82,0.00139835696682,6.82172401866e-05,5.69076801185e-05,0.00127323204651
83,0.00138715741414,6.91691551765e-05,5.64708534512e-05,0.00126151740551
84,0.00137604377305,7.01047909388e-05,5.58634565095e-05,0.0012500755256
85,0.0013651913745,7.0961543679e-05,5.46080518689e-05,0.00123962177895
86,0.00135437261342,7.16890397598e-05,5.27750235051e-05,0.00122990855016
87,0.00134353928079,7.24290926883e-05,5.2318253438e-05,0.00121879193466
88,0.00133275381449,7.30122555979e-05,5.2086845244e-05,0.00120765471365
89,0.00132244714478,7.37666494388e-05,5.27212141606e-05,0.00119595928118
90,0.00136980602256,7.43098076782e-05,0.000121681805467,0.00117381440941
91,0.00333076586248,7.58643611334e-05,0.00201472314075,0.0012401783606
92,0.00195110327331,7.49052851461e-05,0.000713768182322,0.00116242980585
93,0.00136321838145,7.14256726496e-05,0.00013865296205,0.00115313974675
94,0.00128479153791,6.96731069183e-05,4.63011492684e-05,0.00116881728172
95,0.00128797621946,7.03586279997e-05,5.4486499721e-05,0.00116313109174
96,0.00126880662647,7.28275146685e-05,4.83672301925e-05,0.00114761188161
97,0.00125289557909,7.52939573431e-05,4.4520584197e-05,0.00113308103755
98,0.00123950918496,7.71691717091e-05,4.17792107328e-05,0.00112056080252
99,0.00122842564888,7.91162863607e-05,4.16509865317e-05,0.00110765837599
100,0.00121911373644,8.09582095826e-05,4.20903706981e-05,0.00109606515616
101,0.0012093157864,8.26844014227e-05,3.97730509576e-05,0.00108685833402
102,0.00120007433143,8.4339609748e-05,3.8997070078e-05,0.0010767376516
103,0.0011907149652,8.59741317981e-05,3.78381810151e-05,0.00106690265238
104,0.00118181653888,8.76924626937e-05,3.73678340111e-05,0.00105675624218
105,0.00117292700961,8.94575437997e-05,3.60735975846e-05,0.00104739586823
106,0.00116435234231,9.11434719455e-05,3.52951465175e-05,0.00103791372385
107,0.00115653574976,9.29929454287e-05,3.45992302755e-05,0.00102894357406
108,0.00135655439008,9.48822686041e-05,0.000207545235753,0.00105412688572
109,0.0013927783657,9.89411855699e-05,0.00028831322561,0.00100552395452
110,0.00181656859131,9.65645165707e-05,0.000688886793796,0.00103111728095
111,0.00114336983825,9.18236000871e-05,4.53485881735e-05,0.00100619764999
112,0.00121409448402,9.09286049136e-05,0.000103707243397,0.00101945863571
113,0.00112223469914,9.42703198234e-05,4.09373060393e-05,0.000987027073279
114,0.00112297464366,9.85276186839e-05,4.89448939334e-05,0.000975502131041
115,0.00110522614777,0.000101735172211,3.47415152646e-05,0.000968749460299
116,0.00109890036911,0.000104506010393,3.37479286827e-05,0.00096064643003
117,0.00109202036765,0.00010707270485,3.32394847646e-05,0.000951708178036
118,0.00108507896002,0.000109319340118,3.29552349285e-05,0.000942804384977
119,0.00107815663359,0.000110894433601,3.23673630191e-05,0.000934894836973
120,0.0010716110155,0.000112841218652,3.2343534258e-05,0.000926426262595
121,0.00106503121569,0.000114314565144,3.1824263715e-05,0.000918892386835
122,0.00105874538785,0.000115805160749,3.16297955578e-05,0.000911310431547
123,0.00105213150018,0.000117342142767,3.12347474392e-05,0.000903554609977
124,0.00104584575456,0.000118905358249,3.11297335429e-05,0.000895810662769
125,0.00103925997355,0.000120019433962,3.04796976707e-05,0.000888760841917
126,0.00103338039553,0.000121723115444,3.062932592e-05,0.000881027954165
127,0.00102677547984,0.000122884902521,2.97614533338e-05,0.000874129123986
128,0.00102093993191,0.000124294309353,2.97982187476e-05,0.000866847403813
129,0.00101459372599,0.000125555815612,2.94843339361e-05,0.000859553576447
130,0.00100825776972,0.000126608750725,2.89972413157e-05,0.000852651777677
131,0.00100274809629,0.000128281842626,2.88787905447e-05,0.000845587463118
132,0.00128686969401,0.00012918910943,0.000288013659883,0.0008696669247
133,0.00174975992413,0.000132741674315,0.000736991001759,0.000880027248058
134,0.00178511163031,0.000128207861417,0.000762997660786,0.000893906108104
135,0.0010191227113,0.000121125816077,5.26462208654e-05,0.000845350674354
136,0.00103064122522,0.000121180960559,7.18111041351e-05,0.00083764916053
137,0.00100353205125,0.000125827077864,5.6858327298e-05,0.000820846646093
138,0.000972303633171,0.000129819315043,3.05433859467e-05,0.000811940932181
139,0.000968235916298,0.000132353916706,3.04259829136e-05,0.000805456016678
140,0.000960577699152,0.000134817413345,2.82514774881e-05,0.000797508808319
141,0.000954840168197,0.000136492899037,2.73542846116e-05,0.000790992984548
142,0.000949750043219,0.000138033792609,2.72591714747e-05,0.000784457079135
143,0.000944100299239,0.000138872663956,2.66316019406e-05,0.000778596033342
144,0.000938723749277,0.000140141340671,2.62924768322e-05,0.000772289931774
145,0.000933318285752,0.000141154277662,2.57867523032e-05,0.000766377255786
146,0.00092772086864,0.000142032693839,2.5512305001e-05,0.0007601758698
147,0.000922647011612,0.000143342834781,2.51328929153e-05,0.000754171283916
148,0.000917346889037,0.000144265027484,2.47677817242e-05,0.000748314079829
149,0.000912138774947,0.00014511779882,2.44822022069e-05,0.00074253877392
150,0.000906992322052,0.000146251505066,2.42075602728e-05,0.000736533256713
151,0.000901303256614,0.00014726419322,2.36908363149e-05,0.00073034822708
152,0.000896211773579,0.000148000224726,2.33831542573e-05,0.000724828394596
153,0.000891705734466,0.000149649161904,2.30173372984e-05,0.000719039235264
154,0.000885508277497,0.00014988042094,2.26017054956e-05,0.000713026151061
155,0.000880939997296,0.000151119098882,2.23223796638e-05,0.00070749851875
156,0.000875547540636,0.000152331574645,2.18706372834e-05,0.000701345328707
157,0.000870707532522,0.000152903985872,2.16029602598e-05,0.00069620058639
158,0.00086562855904,0.000153941306053,2.15290292545e-05,0.000690158223733
159,0.00089920817918,0.000154844627832,5.78194994887e-05,0.00068654405186
160,0.00520341669762,0.000156894336396,0.0039840079844,0.00106251437683
161,0.00190152728028,0.00015520973393,0.000969825137872,0.000776492408477
162,0.000880941793002,0.000145878799958,4.40154726675e-05,0.000691047520377
163,0.000947929163522,0.000144892773824,0.000112648711365,0.000690387678333
164,0.000863657827722,0.000150117353769,4.23237797804e-05,0.000671216694172
165,0.000843956304743,0.000153509200027,2.77765175269e-05,0.000662670587189
166,0.000835938667296,0.000156587146921,2.32006568694e-05,0.000656150863506
167,0.000830329797463,0.000158834732429,2.16007101699e-05,0.000649894354865
168,0.000824139381803,0.000160008722742,2.00624835998e-05,0.000644068175461
169,0.000819683503141,0.000160629705351,1.99147634703e-05,0.00063913903432
170,0.000813782365731,0.000160863246128,1.94650529011e-05,0.000633454066701
171,0.000810422544964,0.000162547506625,1.90546506929e-05,0.000628820387647
172,0.000804541148318,0.000162882593577,1.86621346074e-05,0.000622996420134
173,0.000800249320673,0.000164121988928,1.83016727533e-05,0.000617825658992
174,0.000795405423924,0.000164883078833,1.80051083589e-05,0.000612517236732
175,0.000791026664228,0.000165778593509,1.76492649189e-05,0.0006075988058
176,0.000785937754699,0.000166572026501,1.73475818883e-05,0.00060201814631
177,0.000781563133933,0.000167613202939,1.70281564351e-05,0.000596921774559
178,0.000776189232056,0.000167634854733,1.68193710124e-05,0.00059173500631
179,0.00077193214056,0.000168609598768,1.64243010659e-05,0.000586898240726
180,0.000767067852212,0.00016945401585,1.60953222803e-05,0.000581518514082
181,0.000762076272804,0.000170050410088,1.58494731295e-05,0.000576176389586
182,0.000757989098929,0.000171023755684,1.55742636707e-05,0.000571391079575
183,0.000752779931645,0.000171204243088,1.55481538968e-05,0.00056602753466
184,0.000748654687231,0.000172020959144,1.49423149196e-05,0.000561691413168
185,0.000744709906576,0.000172971887514,1.52734210133e-05,0.000556464598048
186,0.000741503887184,0.000173567052116,1.62691303558e-05,0.000551667704713
187,0.000798515150382,0.000173801073106,6.84218903189e-05,0.000556292186957
188,0.0027066865805,0.000175370856596,0.00179078546353,0.000740530260373
189,0.000882968776568,0.000172752585786,0.000158627066412,0.00055158912437
190,0.000905393650464,0.00016830945824,0.000185668701306,0.000551415490918
191,0.000765180788585,0.000169313860533,6.23299783911e-05,0.000533536949661
192,0.000713931088467,0.000172634146293,1.5653184164e-05,0.00052564375801
193,0.000713685460141,0.000174338194483,1.71880510607e-05,0.000522159214597
194,0.000707592758226,0.000175716688682,1.50702717292e-05,0.000516805797815
195,0.000698705444302,0.00017528818571,1.37585466291e-05,0.000509658711962
196,0.00069545930055,0.00017614801036,1.30091812025e-05,0.000506302108988
197,0.000690993270655,0.000176833430305,1.25797696455e-05,0.000501580070704
198,0.000683706253767,0.000176154077053,1.24988728203e-05,0.000495053303894
199,0.000680658192323,0.000177293528395,1.18967773233e-05,0.000491467886604
200,0.000675074663559,0.000177049903141,1.17861627587e-05,0.000486238597659
201,0.000670010825888,0.000177814578637,1.14194490379e-05,0.000480776798213
202,0.0006660624902,0.000177922808507,1.12167836051e-05,0.000476922898088
203,0.000660534717463,0.00017759630864,1.09581269498e-05,0.000471980281873
204,0.000657357740238,0.000178435424459,1.1522947716e-05,0.000467399368063
205,0.000684358393482,0.000177893215732,4.56957495771e-05,0.000460769428173
206,0.00330279266927,0.000178217364009,0.00245776842348,0.000666806881782
207,0.000664354587207,0.000177722985973,2.01598886633e-05,0.000466471712571
208,0.000641305818499,0.000168832410418,1.16878854897e-05,0.000460785522591
209,0.000638461056951,0.000170329236425,1.75874993147e-05,0.000450544321211
210,0.000636504075374,0.000173555490619,1.94214298972e-05,0.000443527154857
211,0.000627948791407,0.000174236328166,1.48733533933e-05,0.000438839109847
212,0.000621955401766,0.000175096766907,1.18475227282e-05,0.000435011112131
213,0.000615205488612,0.000174350741145,1.02294661701e-05,0.000430625281297
214,0.000608957747318,0.000173356551386,9.46014552028e-06,0.000426141050411
215,0.000605350159822,0.000173759597237,9.06746754481e-06,0.00042252309504
216,0.000599578914625,0.000173617072869,8.83500433702e-06,0.000417126837419
217,0.000593335857047,0.000172527703398,8.74430588738e-06,0.000412063847762
218,0.000589234803738,0.000172420589661,8.37711104396e-06,0.000408437103033
219,0.000583528647439,0.000171751307789,8.18471471575e-06,0.000403592624934
220,0.000577806255569,0.000171359498927,7.97084703663e-06,0.000398475909606
221,0.000572391002061,0.000170728866942,7.75308217271e-06,0.000393909052946
222,0.000566339498437,0.000169891257246,7.54234042688e-06,0.000388905900763
223,0.000561765838211,0.000169065718364,7.78962203185e-06,0.000384910497814
224,0.000554482369989,0.000167686458735,7.31156069378e-06,0.00037948435056
225,0.000551118869134,0.000167429074645,6.98753729012e-06,0.000376702257199
226,0.000544243906552,0.000165502273012,7.22215736459e-06,0.000371519476175
227,0.00054720327189,0.000164868218417,1.20938175314e-05,0.000370241235942
228,0.000766496761935,0.00016353050014,0.000206337019335,0.000396629242459
229,0.00108247629541,0.000163424244965,0.000490839709528,0.000428212340921
230,0.000578346426482,0.000158114879741,4.90066304337e-05,0.000371224916307
231,0.000578869441233,0.000155283707136,7.26149301045e-05,0.000350970803993
232,0.000525713243405,0.000155799825734,2.60862361756e-05,0.000343827181496
233,0.000511195926629,0.000155521744455,1.08752237793e-05,0.000344798958395
234,0.000499351515191,0.000154424011998,6.38173560219e-06,0.00033854576759
235,0.000490806334892,0.000151881390775,8.52845278132e-06,0.000330396491336
236,0.00048466088374,0.000150737290096,5.85072302783e-06,0.000328072870616
237,0.000477715246871,0.000149624075857,5.71412374484e-06,0.000322377047269
238,0.000470536607736,0.000148097911733,5.43578744328e-06,0.00031700290856
239,0.000463530150591,0.000146079683327,5.31258410774e-06,0.000312137883157
240,0.000456797355218,0.000144268423901,5.21623042005e-06,0.000307312700897
241,0.000450846668991,0.000142740586307,5.05444450027e-06,0.000303051638184
242,0.0004437330158,0.000140847281727,5.07261074745e-06,0.000297813123325
243,0.000436701428953,0.00013848728122,4.87905617774e-06,0.000293335091555
244,0.000517364333791,0.000137294952583,7.37806694815e-05,0.000306288711727
245,0.00289522162348,0.000137108945637,0.00220549246296,0.000552620214876
246,0.00104909066722,0.000129710034525,0.000553053047042,0.000366327585652
247,0.000648845014803,0.000125500764989,0.000205364733119,0.000317979516694
248,0.000462584435445,0.000125503310846,5.27815500391e-05,0.00028429957456
249,0.000404943561807,0.000125744584511,7.69204962126e-06,0.000271506927675
250,0.000392844095313,0.000123628268921,5.00764463141e-06,0.000264208181761
251,0.000384613728238,0.000121050094458,5.68212999497e-06,0.000257881503785
252,0.000377460713025,0.000119233111036,5.23932521901e-06,0.00025298827677
253,0.000371739949878,0.000117892936396,4.96595657751e-06,0.000248881056905
254,0.000364748795619,0.000115951192129,4.74574517284e-06,0.000244051858317
255,0.000357072453971,0.000113670279097,4.56559200757e-06,0.000238836582866
256,0.000350352673195,0.000111604527774,4.53939173894e-06,0.000234208753682
257,0.00034384409737,0.000109677766159,4.37792550656e-06,0.000229788405704
258,0.000335888047084,0.000107428363117,4.65042739961e-06,0.000223809256568
259,0.000328894909671,0.000105350551166,4.54295286545e-06,0.00021900140564
260,0.000321775683915,0.000102850710391,4.76375316794e-06,0.000214161220356
261,0.000315134994162,0.000100727660902,4.56549969385e-06,0.000209841833566
262,0.000307480465835,9.82948513411e-05,4.3756440391e-06,0.000204809970455
263,0.000300578822771,9.61022589763e-05,4.23975097874e-06,0.000200236812816
264,0.000293517534283,9.36651325901e-05,4.44915303888e-06,0.000195403248654
265,0.000286677249733,9.1195164714e-05,4.78240826851e-06,0.00019069967675
266,0.000281913386243,8.87199923454e-05,7.96782751422e-06,0.000185225566383
267,0.000304497634352,8.64103181812e-05,3.84438499168e-05,0.000179643466254
268,0.00109981351416,8.46480426844e-05,0.000784566102084,0.000230599369388
269,0.000543038061005,8.37356550619e-05,0.00024269669666,0.000216605709284
270,0.000377655155171,7.89181889559e-05,0.000124229962239,0.000174507003976
271,0.000274513387558,7.83527262683e-05,3.14661592711e-05,0.000164694502018
272,0.000260532669199,7.66053446569e-05,1.60121489898e-05,0.000167915175552
273,0.000239286734177,7.46288802475e-05,4.43388944404e-06,0.000160223964485
274,0.000234912382439,7.31951950002e-05,8.49912612466e-06,0.000153218061314
275,0.000226726004621,7.18153991329e-05,3.80158235203e-06,0.000151109023136
276,0.000220668103157,7.0247228723e-05,4.00778344556e-06,0.000146413090988
277,0.000215587560797,6.88541789714e-05,3.72593376596e-06,0.00014300744806
278,0.000210314792457,6.75266208418e-05,3.79171160603e-06,0.000138996460009
279,0.000206024351064,6.63048755086e-05,3.69499684894e-06,0.000136024478707
280,0.000200754793605,6.51754329738e-05,3.45633770849e-06,0.000132123022922
281,0.000196036319812,6.39774276351e-05,3.46779370375e-06,0.000128591098473
282,0.000191820072359,6.27465778962e-05,3.57934914064e-06,0.000125494145323
283,0.000242979694667,6.20351234829e-05,4.64382501377e-05,0.000134506321047
284,0.00329309406006,6.3282156043e-05,0.00276076002046,0.000469051883556
285,0.000635723795858,6.10064103967e-05,0.000394915230572,0.000179802154889
286,0.000426762879215,5.87364156672e-05,0.000213139326661,0.000154887136887
287,0.000240668112747,5.816598823e-05,5.60718544875e-05,0.000126430270029
288,0.000172366871629,5.74610763579e-05,3.73611146642e-06,0.000111169683805
289,0.000169795554484,5.66844482819e-05,6.89836497259e-06,0.00010621274123
290,0.000166471033117,5.59883643291e-05,7.25910922483e-06,0.000103223559563
291,0.000161393867802,5.52031604457e-05,5.47090667169e-06,0.000100719800685
292,0.000157255976228,5.458240812e-05,4.19974639954e-06,9.84738217085e-05
293,0.000153654247879,5.38324286026e-05,3.48670710082e-06,9.63351121754e-05
294,0.000150286556527,5.31296595e-05,3.17367994285e-06,9.39832170843e-05
295,0.000147185124661,5.24472106918e-05,3.06189576804e-06,9.16760182008e-05
296,0.000143981228712,5.17317079357e-05,3.34488572662e-06,8.89046350494e-05
297,0.000141080117328,5.10359252075e-05,3.08500261781e-06,8.69591895025e-05
298,0.000138103287372,5.04474526679e-05,2.95720519716e-06,8.46986295073e-05
299,0.000135101618116,4.97065237141e-05,2.99461248687e-06,8.24004819151e-05
300,0.000132203224985,4.89234185807e-05,2.80447011392e-06,8.047533629e-05
301,0.00012970422099,4.83705174702e-05,2.69418592325e-06,7.86395175965e-05
302,0.000126999586882,4.77660960314e-05,2.82751761915e-06,7.64059732319e-05
303,0.000124120741293,4.69259000965e-05,2.9948946576e-06,7.4199946539e-05
304,0.000121755217151,4.63149281131e-05,2.47811385634e-06,7.29621751816e-05
305,0.000119076733199,4.56250381831e-05,2.65472112915e-06,7.07969738869e-05
306,0.000116596165253,4.49363898952e-05,2.61237096311e-06,6.9047404395e-05
307,0.000115062928307,4.4288373465e-05,2.72604484053e-06,6.8048510002e-05
308,0.000113089052093,4.35982128693e-05,2.96718803838e-06,6.6523651185e-05
309,0.000111444054937,4.29762440035e-05,3.19545711136e-06,6.52723538224e-05
310,0.00013489625162,4.23347439209e-05,2.34307426581e-05,6.91307650413e-05
311,0.000952395027343,4.22005821747e-05,0.000745072495192,0.000165121949976
312,0.000415056576458,4.22745106334e-05,0.000292284064926,8.04980008979e-05
313,0.000187202569577,4.06984490837e-05,7.25971403881e-05,7.39069801057e-05
314,0.000150284697156,3.93964801333e-05,4.33436543972e-05,6.75445626257e-05
315,9.83222706964e-05,3.87734275137e-05,4.02098294217e-06,5.55278602405e-05
316,0.000102559834522,3.82310860005e-05,1.08416670628e-05,5.3487081459e-05
317,9.33541628456e-05,3.76465784939e-05,2.22830635721e-06,5.34792779945e-05
318,9.24741488234e-05,3.69832454453e-05,2.89484660243e-06,5.25960567757e-05
319,8.96125032341e-05,3.64085761248e-05,3.19684522765e-06,5.00070818816e-05
320,8.77222880717e-05,3.59136647603e-05,2.19734261009e-06,4.96112807014e-05
321,8.52416332691e-05,3.52076305717e-05,2.38926782004e-06,4.76447348774e-05
322,8.33553025132e-05,3.46569991962e-05,2.07504012906e-06,4.66232631879e-05
323,8.16595066226e-05,3.40963022609e-05,2.00099771064e-06,4.55622066511e-05
324,7.98109331754e-05,3.34586300596e-05,2.09219456337e-06,4.42601085524e-05
325,7.82297965998e-05,3.28980404447e-05,2.45777209784e-06,4.28739840572e-05
326,7.64730496485e-05,3.23361990013e-05,2.48725746133e-06,4.16495931859e-05
327,7.70547556385e-05,3.17465563057e-05,5.19223613082e-06,4.0115963202e-05
328,0.000126837828975,3.11311703626e-05,5.49719989067e-05,4.07346597058e-05
329,0.00132971480307,3.11986874294e-05,0.00115249399096,0.000146022124682
330,0.000457776640542,3.16574907629e-05,0.000338317506248,8.78016435308e-05
331,7.99096902483e-05,2.96124422675e-05,9.57240354182e-06,4.0724844439e-05
332,0.000103725230474,2.88464771074e-05,3.78112345061e-05,3.70675188606e-05
333,7.2424359314e-05,2.83649871562e-05,9.05008346308e-06,3.50092886947e-05
334,6.86968845912e-05,2.79255213172e-05,4.35488618677e-06,3.64164770872e-05
335,6.32900056644e-05,2.74579746474e-05,1.66225686371e-06,3.41697741533e-05
336,6.24495522061e-05,2.69624168141e-05,2.99400744552e-06,3.24931279465e-05
337,6.14401988514e-05,2.6588981018e-05,2.10492294173e-06,3.27462948917e-05
338,5.90565382936e-05,2.60898921624e-05,1.9869537482e-06,3.0979692383e-05
339,5.79986202183e-05,2.5664387249e-05,1.70038140368e-06,3.06338515657e-05
340,5.63878766116e-05,2.52147883657e-05,1.61457955983e-06,2.9558508686e-05
341,5.51428098333e-05,2.47994117672e-05,1.58009152074e-06,2.87633065454e-05
342,5.38725875685e-05,2.43451861024e-05,1.65887581716e-06,2.7868525649e-05
343,5.27721907019e-05,2.39420103753e-05,1.62648984769e-06,2.72036904789e-05
344,5.2170371282e-05,2.35433177295e-05,1.6590913674e-06,2.69679621852e-05
345,5.28475099145e-05,2.31277566854e-05,2.87182797365e-06,2.68479252554e-05
346,7.3179255196e-05,2.2748925403e-05,2.08691126318e-05,2.95612171612e-05
347,0.000917160611971,2.30567433391e-05,0.000769859470893,0.000124244397739
348,0.000443173992062,2.33937475059e-05,0.000362022605259,5.77576392971e-05
349,7.6623896166e-05,2.21899397729e-05,2.56256680586e-05,2.88082883344e-05
350,0.000110196375681,2.11931441299e-05,5.58540596103e-05,3.31491719407e-05
351,5.17939071869e-05,2.07316727028e-05,6.43174826109e-06,2.4630486223e-05
352,4.69095053631e-05,2.04456779102e-05,4.56474299426e-06,2.18990844587e-05
353,4.51065557627e-05,2.01699311219e-05,3.67905226994e-06,2.12575723708e-05
354,4.24841713084e-05,1.98752537472e-05,1.271251449e-06,2.13376661122e-05
355,4.14326089412e-05,1.95634072952e-05,1.21369293993e-06,2.06555087061e-05
356,4.04202230584e-05,1.92701945707e-05,1.36385119731e-06,1.97861772904e-05
357,3.97156132294e-05,1.89884274732e-05,1.12457905743e-06,1.96026066988e-05
358,3.89233260194e-05,1.86906161616e-05,1.48973026626e-06,1.87429795915e-05
359,3.79495570542e-05,1.84053069461e-05,1.12168004307e-06,1.8422570065e-05
360,3.72496200953e-05,1.81227285793e-05,1.05811852791e-06,1.8068772988e-05
361,3.66372691133e-05,1.78605008841e-05,1.04589798866e-06,1.77308702405e-05
362,3.57401331257e-05,1.75846182174e-05,1.06200400296e-06,1.70935109054e-05
363,3.54381698799e-05,1.73162121428e-05,1.60567401508e-06,1.6516283722e-05
364,3.61768994935e-05,1.70820288986e-05,3.10423115479e-06,1.59906394401e-05
365,4.80707774841e-05,1.67977166711e-05,1.51399672177e-05,1.61330935953e-05
366,0.000237849977475,1.66596072631e-05,0.000189158250578,3.20321196341e-05
367,0.000403545854897,1.78087173481e-05,0.000336568278726,4.91688588227e-05
368,6.61608826704e-05,1.67067881193e-05,2.95997397188e-05,1.98543548322e-05
369,4.03294941862e-05,1.59128510859e-05,7.81117978477e-06,1.66054633155e-05
370,4.98931683978e-05,1.55751902639e-05,1.90515929717e-05,1.52663851622e-05
371,3.72821370547e-05,1.53973671331e-05,6.2926164901e-06,1.55921534315e-05
