x,u0_true,u0_pred,abs_error
0,0,0.00170868705027,0.00170868705027
0.0250000003725,0.00222268840298,0.0028920925688,0.000669404165819
0.0500000007451,0.00445019174367,0.00401578191668,0.000434409826994
0.0750000029802,0.00668735057116,0.00507913623005,0.0016082143411
0.10000000149,0.00893906038254,0.00608168821782,0.00285737216473
0.125,0.0112103065476,0.00702266488224,0.00418764166534
0.15000000596,0.0135061703622,0.00790175143629,0.00560441892594
0.17499999702,0.0158318765461,0.00871819723397,0.00711367931217
0.20000000298,0.0181928090751,0.00947166327387,0.00872114580125
0.225000008941,0.0205945242196,0.0101617937908,0.0104327304289
0.25,0.0230427701026,0.0107880504802,0.0122547196224
0.27500000596,0.0255435165018,0.0113502172753,0.0141932992265
0.300000011921,0.0281029231846,0.0118479589,0.0162549652159
0.325000017881,0.0307273473591,0.0122810760513,0.0184462703764
0.34999999404,0.0334233120084,0.0126493843272,0.0207739286125
0.375,0.0361974239349,0.0129527933896,0.0232446305454
0.40000000596,0.0390563011169,0.013191467151,0.0258648339659
0.425000011921,0.0420063734055,0.0133651318029,0.0286412425339
0.450000017881,0.0450536683202,0.0134741617367,0.0315795056522
0.47499999404,0.0482034087181,0.0135188410059,0.0346845686436
0.5,0.0514595098794,0.0134993661195,0.0379601418972
0.525000035763,0.0548237636685,0.0134162046015,0.041407559067
0.550000011921,0.0582946948707,0.0132698910311,0.0450248047709
0.574999988079,0.0618659928441,0.013061106205,0.0488048866391
0.600000023842,0.0655241459608,0.012790675275,0.0527334697545
0.625,0.0692451298237,0.0124594271183,0.0567857027054
0.650000035763,0.0729898139834,0.0120684513822,0.0609213635325
0.675000011921,0.0766974389553,0.0116190267727,0.0650784149766
0.699999988079,0.0802766382694,0.0111124869436,0.0691641494632
0.725000023842,0.0835935473442,0.0105504123494,0.0730431377888
0.75,0.0864560380578,0.00993440020829,0.0765216350555
0.775000035763,0.0885950997472,0.00926651153713,0.0793285891414
0.800000011921,0.0896444395185,0.00854884274304,0.0810955986381
0.824999988079,0.0891245380044,0.00778359826654,0.0813409388065
0.850000023842,0.0864423215389,0.00697333086282,0.0794689878821
0.875,0.0809268727899,0.00612087920308,0.0748059898615
0.900000035763,0.0719275996089,0.00522928033024,0.06669832021
0.925000011921,0.0589953847229,0.00430168397725,0.0546936988831
0.949999988079,0.0421292036772,0.00334152462892,0.0387876778841
0.975000023842,0.0219999756664,0.0023528567981,0.0196471195668
1,-2.48553533311e-08,0.00133955175988,0.00133957667276
1.02499997616,-0.0220000240952,0.000305783702061,0.0223058070987
1.05000007153,-0.0421292968094,-0.000743718119338,0.0413855798542
