epoch,loss_total,loss_pde,loss_bc,loss_ic,loss_obj
1,0.0260302741866,0.00293757667241,0.00419954862446,0.0181776508689,0.00715498020872
2,0.011501686323,0.00112164649327,0.000626867928077,0.00966583006084,0.000873418408446
3,0.00185314228074,0.000218421966565,0.000193198036868,0.00141220272053,0.000293195567792
4,0.00106770756893,8.61051062202e-05,0.000300236919429,0.000651243899483,0.000301216437947
5,0.000521884203863,4.29096428888e-05,0.000110752880573,0.000323780957842,0.000444407225586
6,0.00020305378539,2.47660566856e-05,2.49403619819e-05,0.000121346209198,0.000320011575241
7,0.00016297625416,1.40258566717e-05,8.42773988552e-06,0.000107375723019,0.000331469345838
8,0.000123276995237,1.11174170343e-05,1.08908006951e-05,7.06427672412e-05,0.000306260102661
9,0.000105921791055,1.03591663901e-05,7.8297643995e-06,5.6656968809e-05,0.000310758914566
10,9.62257688116e-05,9.47908583839e-06,4.86815133627e-06,5.10590507474e-05,0.000308194808895
11,8.60556169755e-05,8.52836765262e-06,3.63810477211e-06,4.29060128226e-05,0.000309831317281
12,7.847308284e-05,7.65007607697e-06,3.20509229823e-06,3.66101230611e-05,0.000310077914037
13,7.24755430383e-05,7.12695691618e-06,2.86141357719e-06,3.15282668453e-05,0.000309589056997
14,6.73090241435e-05,6.77291973261e-06,2.5929525691e-06,2.70035507128e-05,0.000309396011289
15,6.28565238458e-05,6.48482778161e-06,2.45081400863e-06,2.2969674319e-05,0.000309512077365
16,5.89177036545e-05,6.17605746811e-06,2.27696114052e-06,1.94650310732e-05,0.000309996539727
17,5.54623075914e-05,5.89427090745e-06,2.1084938453e-06,1.64280900208e-05,0.000310314528178
18,5.24844178472e-05,5.66460239497e-06,1.97563031179e-06,1.3796582607e-05,0.000310476025334
19,4.99275533457e-05,5.45772086298e-06,1.86867464436e-06,1.15300917969e-05,0.000310710660415
20,4.77196559132e-05,5.26380117662e-06,1.77662400347e-06,9.58786768024e-06,0.000310913630528
21,4.58281308511e-05,5.09004294145e-06,1.69418194673e-06,7.9433693827e-06,0.000311005365802
22,4.42331635895e-05,4.93008951707e-06,1.62682567861e-06,6.55687290418e-06,0.000311193754897
23,4.28612097494e-05,4.76885370517e-06,1.56203714141e-06,5.39355096407e-06,0.000311367679387
24,4.16960345774e-05,4.6230748012e-06,1.50937262333e-06,4.42066084361e-06,0.000311429263093
25,4.07086064115e-05,4.48857144875e-06,1.46150705405e-06,3.61513593816e-06,0.000311433919705
26,3.98855553158e-05,4.35970946455e-06,1.42113799484e-06,2.95271570394e-06,0.000311519921524
27,3.91914952615e-05,4.23534734182e-06,1.38548398354e-06,2.41001339418e-06,0.00031160650542
28,3.85955786442e-05,4.1143434828e-06,1.34450328915e-06,1.96789733309e-06,0.000311688345391
29,3.8087342341e-05,4.00386338697e-06,1.31288447847e-06,1.60673960181e-06,0.000311638548737
30,3.76551586442e-05,3.89728934351e-06,1.28180317915e-06,1.31294757466e-06,0.000311631185468
31,3.72900544107e-05,3.79842751954e-06,1.25060125811e-06,1.07937682969e-06,0.000311616488034
32,3.69720635149e-05,3.70060001842e-06,1.22204073705e-06,8.90239050477e-07,0.00031159183709
33,3.66947136627e-05,3.60788346825e-06,1.19509468277e-06,7.39309712117e-07,0.000311524257995
34,3.64509724363e-05,3.52175923126e-06,1.16462615551e-06,6.18962815224e-07,0.000311456242343
35,3.62539739854e-05,3.44294121533e-06,1.14335671242e-06,5.27118800164e-07,0.000311405572575
36,3.60615695286e-05,3.35799422828e-06,1.11298743377e-06,4.49169135663e-07,0.000311414187308
