x,uT_target,uT_pred,abs_error
0,0,-9.01721068658e-06,9.01721068658e-06
0.0250000003725,0.00164493382908,0.00133880309295,0.000306130736135
0.0500000007451,0.00328985741362,0.00268666306511,0.000603194348514
0.0750000029802,0.00493471790105,0.00402913801372,0.000905579887331
0.10000000149,0.00657937675714,0.00536024430767,0.00121913244948
0.125,0.00822356436402,0.0066737504676,0.00154981389642
0.15000000596,0.00986682996154,0.00796285644174,0.0019039735198
0.17499999702,0.0115084806457,0.00922041013837,0.00228807050735
0.20000000298,0.0131475310773,0.0104391584173,0.00270837265998
0.225000008941,0.0147826187313,0.0116112679243,0.00317135080695
0.25,0.0164119228721,0.0127291083336,0.00368281453848
0.27500000596,0.0180330853909,0.0137849617749,0.00424812361598
0.300000011921,0.0196430683136,0.0147709324956,0.004872135818
0.325000017881,0.0212380569428,0.015679480508,0.00555857643485
0.34999999404,0.0228132903576,0.0165032073855,0.00631008297205
0.375,0.0243628956378,0.0172351561487,0.00712773948908
0.40000000596,0.0258796922863,0.0178687963635,0.00801089592278
0.425000011921,0.0273549612612,0.0183982625604,0.00895669870079
0.450000017881,0.0287781972438,0.018818128854,0.00996006838977
0.47499999404,0.0301368292421,0.0191240664572,0.011012762785
0.5,0.0314159281552,0.0193122513592,0.012103676796
0.525000035763,0.0325978845358,0.0193800125271,0.0132178720087
0.550000011921,0.0336621031165,0.0193254817277,0.0143366213888
0.574999988079,0.0345847271383,0.019147798419,0.0154369287193
0.600000023842,0.035338409245,0.0188472028822,0.0164912063628
0.625,0.0358922109008,0.018424956128,0.0174672547728
0.650000035763,0.0362116768956,0.0178831275553,0.0183285493404
0.675000011921,0.0362591594458,0.0172250848264,0.0190340746194
0.699999988079,0.0359945558012,0.0164547972381,0.019539758563
0.725000023842,0.0353764332831,0.0155775109306,0.0197989232838
0.75,0.0343638807535,0.014599035494,0.0197648443282
0.775000035763,0.0329188592732,0.0135259609669,0.0193928983063
0.800000011921,0.0310093704611,0.0123659288511,0.0186434425414
0.824999988079,0.0286131240427,0.0111265257001,0.0174865983427
0.850000023842,0.0257215760648,0.00981636345387,0.015905212611
0.875,0.0223438758403,0.00844438932836,0.0138994865119
0.900000035763,0.0185101497918,0.00701983040199,0.0114903189242
0.925000011921,0.0142734153196,0.00555218802765,0.00872122682631
0.949999988079,0.0097095258534,0.00405110325664,0.00565842259675
0.975000023842,0.00491457665339,0.00252630002797,0.00238827662542
1,-5.49293543983e-09,0.000987495761365,0.000987501232885
1.02499997616,-0.00491458782926,-0.000555620645173,0.0043589673005
1.05000007153,-0.0097095509991,-0.00209342129529,0.00761612970382
1.07500004768,-0.0142734404653,-0.00361661193892,0.0106568280607
1.10000002384,-0.0185101721436,-0.00511603290215,0.0133941397071
1.125,-0.0223438832909,-0.0065829907544,0.0157608930022
1.14999997616,-0.0257215835154,-0.00800888612866,0.0177126973867
